TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
FTXL,,65.865,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,66.08,47.8,,Not Found!,
FTXN,,20.025,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,19.7,8.89,,Not Found!,
FULC,"Fulcrum Therapeutics, Inc.",26.49,-369.0904301886793,-14.919,6.40,-13.933198572619077,5.513585,19.02 , 923.65 Mil ,154406688,$-59.77,-26044250,143856000,-671826816,4.413,$26.99,4000,3.8671532846715326,3.6335766423357665,24.89,6.85,0.0382, -12.18 ,-2.29
FTXR,,31.01,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.02,23.07,,Not Found!,
FTXO,,33.47,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.595,17.75,,Not Found!,
FULT,Fulton Financial Corporation,15.82,37.03969811320755,1.352,8.00,2.341320993249529,1.061758,, 2.32 Bil ,2164800512,$403.5,None,1850392064,-736894464,11.347,"$23,386.8",1268560000,1.596367305751766,1.591321897073663,15.77,9.91,0.028099999,Not Found!,None
FULTP,,26.44,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,1850392064,,,Not Found!,1268560000,,,26.13,24.932,,,
FUND,"Sprott Focus Trust, Inc. - Clos",8.26,undefined,0.446,N/A,undefined,1.041357,Not Found!,,241512912,Not Found!,None,305615,-248849041,0.01,Not Found!,0,1.434027777777778,1.436215277777778,8.2726,5.76,0.0053,,None
FUNC,,18.41,,Unexpected error:<class 'TypeError'>,N/A,,1.0087221,, 32.62 Mil ,,$18.87,None,None,,,"$1,633.25",0,,,18.35,11.51,,Not Found!,
FUSB,"First US Bancshares, Inc.",10.55,undefined,0.411,N/A,undefined,0.78374875,," -4,160,000.00 ",-80390,$7.85,None,81906000,14301600,13.173,$858.17,14553000,1.5267727930535457,1.5542691751085385,10.74,6.91,0.0041,Not Found!,None
FUSN,Fusion Pharmaceuticals Inc.,7.65,undefined,None,N/A,undefined,None,-1.26 ," 47,000.00 ",118677016,$-10.68,-31346376,227220000,-93480192,5.352,$4.65,7518000,1.1578628727107614,1.106402300590283,7.31,6.607,0.0061000003,Not Found!,-2.553
FUTU,Futu Holdings Limited,81.63,64.26696452830191,2.208,9.03,0.7872959025885325,1.2721108,, 16.02 Bil ,49528164352,$0.0,None,1773938048,-10662381184,11.745,"$14,021.5",35239464960,2.7860068259385664,2.8027303754266213,82.12,29.3,None,Not Found!,None
FV,,45.55,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,45.62,33.57,,Not Found!,
FVAM,5:01 Acquisition Corp.,9.8,undefined,None,,undefined,None,N/A , 108.48 Mil ,105931552,$,None,976548,-107048436,0.091,$0.08,0,1.0554658050619279,1.0533117932148626,9.78,9.285,0.0007,Not Found!,None
FVC,,34.9847,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,35.01,25.73,,Not Found!,
FUV,"Arcimoto, Inc.",10.45,undefined,-0.616,N/A,undefined,5.203373,26.88 , 356.17 Mil ,516006656,$-40.22,-14074501,46650144,-328713504,1.304,$8.29,3726352,2.049019607843137,1.9843137254901961,10.12,5.1,0.37849998, -14.25 ,-25.007
FWAC,,9.92,,Unexpected error:<class 'TypeError'>,,,None,, 350.03 Mil ,,$,None,None,,,$10.52,None,,,9.84,7.59,, -1126.84 ,
FVE,Five Star Senior Living Inc.,4.15,15.487169811320754,0.41,14.25,3.7318481473062057,0.5960854,2.16 , 56.92 Mil ,95530864,$22,53188248,118048000,-9288712,3.727,$250,40312000,1.092105263157895,1.0526315789473684,4,3.8,0.0326, 5 ,6.508
FVCB,"FVCBankcorp, Inc.",19.82,undefined,1.224,N/A,undefined,1.4098797,, 140.99 Mil ,93612824,$24.73,None,227687008,-47136832,16.694,"$1,774.56",88756000,1.847157502329916,1.8499534016775396,19.85,10.73,0.026800001,Not Found!,None
FWBI,,,,Key Error,,,,N/A , 20.17 Mil ,,$-19.28,,,,,$6.74,,,,,,, -0.52 ,
FWONA,Liberty Media Corporation - Ser,47.81,256.12981132075475,-2.571,-68.50,5.357243491335594,1.7200495,1.65 , 13.32 Bil ,11600884736,$258,-289750016,1684000000,-10955790080,7.264,"$5,441",3759000064,1.4710769230769232,1.4726153846153847,47.86,32.5,0.0427, 26.93 ,-3866.962
FWP,Forward Pharma A/S,6.3,-48.00150943396227,-0.98,21.00,-7.619287211740043,0.54508805,N/A ," -30,878,000.00 ",-30843204,$0.00,-1425375,79087000,35429504,11.475,$0.59,0,1.09375,1.0625,6.12,5.76,None, 9.28 ,9.112
FWONK,Liberty Media Corporation - Ser,52.02,256.12981132075475,-2.571,-68.50,4.9236795717177,1.8722351,1.65 , 13.32 Bil ,12926901248,$258,-289750016,1684000000,-10392223488,7.264,"$5,441",3759000064,1.4843772292766444,1.4880867456127835,52.15,35.045,0.0394, 26.94 ,-4308.967
FWRD,Forward Air Corporation,83.99,33.69805584905661,0.937,13.16,0.4012150952382023,4.2693076,4.82 , 2.57 Bil ,2537964544,$48,42050876,50844000,-2274720160,1.876,$531,312918016,1.4204295619820733,1.4205986808726534,84,59.13,0.0297, 17.58 ,16.651
FWRG,,,,Key Error,,,,, 1.84 Bil ,,$,,,,,$710.75,,,,,,,Not Found!,
FXNC,First National Corporation,22.82,undefined,1.975,N/A,undefined,1.2861191,, 32.18 Mil ,24456118,$9.98,None,129135000,18620952,20.766,$935.91,19271000,1.7222641509433962,1.7132075471698112,22.7,13.25,0.0029,Not Found!,None
FYC,,71.89,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,71.9189,46.75,,Not Found!,
FYT,,50.89,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.86,31.4,,Not Found!,
FYBR,"Frontier Communications Parent,",26.94,undefined,None,N/A,undefined,None,, 12.61 Bil ,17187393536,$,2274749952,2107000064,-4596891904,20.13,"$10,854",16730999808,1.1592082616179002,1.1527538726333908,26.79,23.24,None, 39.92 ,6.481
FYX,,92.9,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,92.65,58.4,,Not Found!,
GABC,"German American Bancorp, Inc.",38.85,75.8667924528302,2.611,9.00,1.9528131905490398,1.6954838,, 1.20 Bil ,810012288,$89.6,None,400256992,-646174432,15.078,"$4,699.6",186136000,1.3909774436090225,1.3791621911922665,38.52,27.93,0.0175,Not Found!,None
GACQ,,,,Key Error,,,,, 229.51 Mil ,,$,,,,,$15.85,,,,,,, -2181.34 ,
GACQU,,10.08,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,70,,,$15.85,82363,,,10.03,9.85,,Not Found!,
GACQW,,,,Key Error,,,,, - ,,$,,,,,$15.85,,,,,,,Not Found!,
GAIA,"Gaia, Inc.",9.75,1.0535094339622642,0.027,15.00,0.1080522496371553,2.4573646,2.85 , 183.75 Mil ,185809312,$2.00,1838875,13739000,-168862520,0.711,$37.45,14482000,1.0942760942760943,1.0527497194163862,9.38,8.91,0.0521, 12.83 ,12.969
GAIN,Gladstone Investment Corporatio,13.94,24.44075471698114,1.28,3.00,1.753282260902521,1.2166739,, 609.46 Mil ,718725952,$-10.18,28051124,26796000,-438406048,0.807,$292.65,263384992,1.7083333333333333,1.7107843137254903,13.96,8.16,0.0137,Not Found!,None
GAINN,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GAINZ,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GAMB,,8.57,,Unexpected error:<class 'TypeError'>,N/A,,None,14.22 , 280.43 Mil ,,$0.00,13666008,17253000,,,$14.05,7873000,,,8.52,6.56,, 27.55 ,
GALT,Galectin Therapeutics Inc.,3.69,undefined,-0.414,N/A,undefined,9.427083,N/A , 194.90 Mil ,204927248,$-25.99,-11891875,27142000,-179762720,0.475,$16.29,52000,2.0274725274725274,1.9395604395604393,3.53,1.82,0.21540001, -6.86 ,None
GAMCW,,,,Key Error,,,,, - ,,$,,,,,$22.43,,,,,,,Not Found!,
GAMC,Golden Arrow Merger Corp.,9.76,undefined,None,,undefined,None,, 350.14 Mil ,351445920,$,None,882960,-349867056,0.025,$22.43,141367,1.0273684210526315,1.0273684210526315,9.76,9.5,None, -1613.57 ,None
GAMCU,,9.9,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,882960,,,$22.43,141367,,,9.9,9.6,,Not Found!,
GAME,"Engine Media Holdings, Inc.",4.26,undefined,None,,undefined,None,5.88 , 1.27 Bil ,153655280,$143.6,20188760,22761880,-42807816,1.632,$282.6,16243246,1.126984126984127,1.0873015873015874,4.11,3.78,None,Not Found!,-6.123
GATEU,,,,Key Error,,,,N/A , - ,,$,,,,,$0.05,,,,,,,Not Found!,
GAN,GAN Limited,14.71,undefined,None,N/A,undefined,None,11.70 , 566.50 Mil ,632890048,$-18.57,-4850125,52086000,-563140368,1.24,$31.30,508000,1.1281539995398422,1.1105146100161056,14.48,13.039,0.0635, -59.85 ,-53.676
GANX,"Gain Therapeutics, Inc.",7.18,undefined,None,N/A,undefined,None,13.09 , 43.64 Mil ,49216680,$0.00,None,43162584,-41755104,3.634,$3.96,1524343,1.0405797101449274,1.0289855072463767,7.1,6.9,0.0063, -7.2 ,-5.855
GASS,"StealthGas, Inc.",2.7,5.7356075471698125,0.254,5.10,2.124299091544375,0.18403266,0.48 , 414.82 Mil ,440697184,$-0.8,-29831926,37021516,-67089084,0.978,$382.0,367550656,1.3235294117647058,1.3284313725490196,2.71,2.04,0.00029999999, 8.8 ,7.078
GBCI,"Glacier Bancorp, Inc.",56.4,97.80286792452831,3.184,10.00,1.7340934029171688,2.305388,, 5.37 Bil ,5104273408,$334.0,None,921206976,-4370547520,9.645,"$18,134.1",1161297024,1.6977724262492475,1.6583383503913307,55.09,33.22,0.0228,Not Found!,None
GBDC,"Golub Capital BDC, Inc.",15.86,19.935320754716987,0.649,10.00,1.2569559113945137,1.0944456,, 4.66 Bil ,4570009600,$182.8,109225752,156930000,-2515884848,0.928,"$2,151.7",2115234944,1.2883834281072297,1.2859463850528026,15.83,12.31,0.0082,Not Found!,None
GBIO,Generation Bio Co.,23.73,undefined,None,N/A,undefined,None,N/A , 969.96 Mil ,1040257792,$-90.82,-48073124,451083008,-892265984,8.027,$57.39,48768000,1.2388410336726703,1.2257896110676063,23.48,19.155,0.147, -9.92 ,-12.251
GBLIL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GBLI,"Global Indemnity Group, LLC",26.45,61.618264150943396,2.006,10.00,2.3296130113778224,0.5537846,, 487.23 Mil ,501677632,$27.7,30552124,49105000,-334369976,3.395,"$1,227.8",160636992,1.2417840375586853,1.247417840375587,26.57,21.3,0.0034999999, 33.24 ,28.474
GBNH,Greenbrook TMS Inc.,7.25,undefined,None,,undefined,None,-0.48 , 153.03 Mil ,211574672,$-13.73,-2057256,5933799,-106689897,0.432,$55.04,44180488,3.625,3.5,7,2,None, -7.01 ,-10.05
GBNY,"Generations Bancorp NY, Inc.",11.51,undefined,None,N/A,undefined,None,, 35.08 Mil ,25887216,$2.08,None,24972000,-4375054,9.785,$337.54,25312000,1.2310160427807486,1.2288770053475937,11.49,9.35,0.0052,Not Found!,None
GBOX,,7.85,,Unexpected error:<class 'TypeError'>,N/A,,None,33.09 , 311.70 Mil ,,$-18.36,-4131379,None,,,$6.21,1399315,,,7.8601,1.32,, -23.1 ,
GBRG,,9.9,,Unexpected error:<class 'TypeError'>,,,None,N/A , 74.98 Mil ,,$-0.92,None,75482,,,$2.84,379153,,,9.88,9.7,, -88.37 ,
GBRGR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GBRGU,,10.41,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-0.92,None,1235643,,,$2.84,9981,,,10.39,9.95,,Not Found!,
GBRGW,,,,Key Error,,,,N/A , - ,,$-0.92,,,,,$2.84,,,,,,,Not Found!,
GBS,GBS Inc.,2.32,undefined,None,,undefined,None,N/A , 59.29 Mil ,58873208,$-11.30,None,12573685,-16152787,0.601,$6.85,0,1.0545454545454545,1.0363636363636362,2.28,2.2,0.0862, -9.94 ,None
GCAC,Growth Capital Acquisition Corp,9.9,undefined,None,,undefined,None,N/A , 213.52 Mil ,205639408,$0.00,None,85915,-214245333,0.004,$8.68,135325,1.0366492146596857,1.0366492146596857,9.9,9.55,None, -1339.88 ,None
GCACU,,10.37,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$0.00,None,85915,,,$8.68,135325,,,10.25,9.76,,Not Found!,
GCACW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$8.68,,,,,,,Not Found!,
GBT,"Global Blood Therapeutics, Inc.",26.12,-305.66384905660385,-4.046,37.00,-11.702291311508569,4.4233074,0.44 , 1.42 Bil ,1971582720,$-216.1,-130559504,482046016,-1125060032,7.742,$299.2,231951008,1.0402230187176424,1.0067702110712864,25.28,25.11,0.1892, -5.71 ,-8.337
GCBC,"Greene County Bancorp, Inc.",34.8,undefined,2.47,N/A,undefined,2.1364448,, 165.46 Mil ,112668200,$26.50,None,150344992,-155270720,17.66,"$2,050.75",23616000,1.5890410958904109,1.5853881278538813,34.72,21.9,0.0238,Not Found!,None
GCMG,GCM Grosvenor Inc.,11.3,undefined,None,N/A,undefined,None,2.51 , 2.24 Bil ,717933248,$,-21347000,265830000,-1823000464,6.234,$714.5,392988000,1.2555555555555555,1.2222222222222223,11,9,0.2074, -48.99 ,-18.199
GDEN,"Golden Entertainment, Inc.",48.92,-129.50362264150942,-3.319,15.00,-2.6472531202270937,8.315877,1.43 , 2.59 Bil ,2565019392,$140.8,92103872,152522000,-1271472368,5.283,"$1,388.0",1295997952,3.993469387755102,3.951020408163265,48.4,12.25,0.0546, 9.59 ,11.838
GCMGW,,,,Key Error,,,,N/A , - ,,$,,,,,$714.47,,,,,,,Not Found!,
GDEV,,,,Key Error,,,,1.18 , 1.41 Bil ,,$,,,,,$404.2,,,,,,, -53.55 ,
GDEVW,,,,Key Error,,,,, - ,,$,,,,,$404.22,,,,,,,Not Found!,
GDS,GDS Holdings Limited,53.5,-13.177169811320757,-0.875,0.57,-0.2463022394639394,0.40198934,1.28 , 13.11 Bil ,27849969664,"$-1,212",-6226087936,12326894592,1965129728,68.028,"$5,613",29558061056,1.0882831570382425,1.093978844589097,53.78,49.16,None, 31.89 ,10.453
GDYN,"Grid Dynamics Holdings, Inc.",28.13,undefined,None,N/A,undefined,None,37.29 , 1.68 Bil ,714362560,$10.4,20255376,99852000,-1470069920,1.843,$30.1,0,3.6964520367936924,3.6662286465177396,27.9,7.61,0.050100002, -831.8 ,-102.096
GDRX,"GoodRx Holdings, Inc.",40.9,undefined,None,32.57,undefined,None,12.63 , 15.99 Bil ,14548807680,$83.7,None,990462976,-15953325056,2.521,$762.5,705592000,1.5340759911481188,1.5265743970593753,40.7,26.661,0.2702, -49.21 ,-48.333
GECC,Great Elm Capital Corp.,3.47,undefined,0.849,N/A,undefined,0.88983047,, 197.97 Mil ,171136640,$-43.07,65096248,26572000,-54883912,1.13,$306.12,115900000,1.4227002276320366,1.402200224352036,3.42,2.439024,0.0312,Not Found!,None
GECCM,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GECCN,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GEG,"Great Elm Group, Inc.",2.16,undefined,None,20.00,undefined,None,-27.15 , 10.76 Mil ,120343272,$-25.95,14125875,68781000,12131392,2.659,$97.96,118297000,1.2,1.1944444444444444,2.15,1.8,0.0033000002, 1.62 ,10.543
GENC,Gencor Industries Inc.,11.04,undefined,0.315,N/A,undefined,0.991565,9.77 , 39.53 Mil ,56284592,$22.70,-4211750,116006000,-45392512,7.942,$13.82,1106000,1.010989010989011,1.0,10.92,10.92,0.0162, 19.76 ,11
GECCO,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GENY,,59.64,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,59.95,48.38,,Not Found!,
GEOS,Geospace Technologies Corporati,9.33,-80.30664150943397,-1.063,37.00,-8.607357074966128,0.85219705,4.73 , 94.50 Mil ,75146016,$-6.21,23268000,35111000,-94142448,2.608,$22.31,1334000,1.858565737051793,1.8764940239043826,9.42,5.02,0.0117999995, 11.18 ,13.352
GERN,Geron Corporation,1.34,-6.455547169811322,-0.288,5.00,-4.817572514784568,2.1044304,-3.87 , 268.00 Mil ,306158272,$-78.64,-38669000,211027008,-223744672,0.662,$75.97,29777000,1.1166666666666667,1.1083333333333334,1.33,1.2,0.0848, -2.74 ,-3.467
GENE,Genetic Technologies Ltd,3.14,undefined,-0.6,N/A,undefined,2.5583332,17.11 , 45.35 Mil ,27890642,$-5.34,-5243518,20904138,-31861794,1.359,$1.10,204038,1.1335740072202167,1.093898916967509,3.0301,2.77,None, -6.21 ,-3.342
GEVO,"Gevo, Inc.",6.23,-39.26958490566038,-0.706,25.00,-6.3033041582119385,5.3204045,6.19 , 1.09 Bil ,1182595072,$-46.45,-14220375,78338000,-1171988528,0.405,$109.55,1441000,6.489583333333334,6.406250000000001,6.15,0.96,0.113400005, -23.39 ,-58.614
GFAI,,,,Key Error,,,,, 81.25 Mil ,,$,,,,,$37.96,,,,,,,Not Found!,
GFAIW,,,,Key Error,,,,N/A , - ,,$,,,,,$37.96,,,,,,,Not Found!,
GFED,"Guaranty Federal Bancshares, In",23.81,undefined,1.59,N/A,undefined,1.1677696,, 91.71 Mil ,-1901556,$15.49,None,222693296,117452576,50.785,"$1,105.32",113529488,1.7104885057471264,1.7241379310344829,24,13.92,0.0008,Not Found!,None
GGGV,,9.99,,Unexpected error:<class 'TypeError'>,,,None,, 139.42 Mil ,,$,None,25301,,,$0.37,268309,,,9.95,9.75,, -69708.5 ,
GGAL,Grupo Financiero Galicia S.A.,10.15,-49.39622641509435,1.25,-32.30,-4.866623292127522,0.0074016117,," -93,314,000.00 ",-170319757312,$0,None,313328861184,310623908864,2124.707,"$10,741",141572751360,1.7320819112627985,1.7269624573378837,10.12,5.86,None,Not Found!,None
GGGVR,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GGGVU,,11.05,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,25301,,,$0.37,268309,,,11.05,9.84,,Not Found!,
GGMC,,,,Key Error,,,,, - ,,$,,,,,$0.00,,,,,,,Not Found!,
GGMCU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,2588467,,,$21.16,0,,,10,8.88,,Not Found!,
GGMCW,,,,Key Error,,,,N/A , - ,,$,,,,,$21.16,,,,,,,Not Found!,
GGPI,"Gores Guggenheim, Inc.",10.17,undefined,None,,undefined,None,, 1.02 Bil ,965909440,$,None,1731165,-1012268899,0.018,$64.94,0,1.0484536082474227,1.0443298969072166,10.13,9.7,None, -1575.99 ,None
GGPIU,,10.56,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1731165,,,$64.94,0,,,10.5,9.8,,Not Found!,
GGPIW,,,,Key Error,,,,, - ,,$,,,,,$64.94,,,,,,,Not Found!,
GHAC,,9.8,,Unexpected error:<class 'TypeError'>,,,None,, 251.44 Mil ,,$,None,None,,,$0.56,None,,,9.7,9.62,,Not Found!,
GHACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.56,,,,,,,Not Found!,
GHACU,,9.98,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$0.56,None,,,9.915,9.8,,Not Found!,
GH,"Guardant Health, Inc.",105.97,-118.62499622641512,-3.386,12.60,-1.1194205551232908,12.579067,4.32 , 10.30 Bil ,9756552192,$-191.5,-47388248,1791661952,-8866491520,17.687,"$1,503.8",1352868992,1.09631698737844,1.0611421477343266,102.57,96.66,0.033800002, -29.78 ,-28.559
GHRS,,21.17,,Unexpected error:<class 'TypeError'>,N/A,,None,N/A , 808.66 Mil ,,$0.00,None,4576000,,,$4.59,0,,,20.86,15.08,, -254.94 ,
GIG,"GigCapital4, Inc.",9.85,undefined,-0.162,,undefined,90.55046,, 453.04 Mil ,449343680,$,None,1651632,-451870928,0.036,$0.39,0,1.0303347280334727,1.0313807531380752,9.86,9.56,None,Not Found!,None
GIFI,"Gulf Island Fabrication, Inc.",4.07,-225.3771320754717,-3.385,31.60,-55.37521672616012,0.59660727,1.78 , 8.39 Mil ,44024744,$-31.0,-29881124,40653000,-23747116,2.62,$38.3,11898000,1.4483985765124556,1.4341637010676158,4.03,2.81,0.0069999998, -0.73 ,-2.996
GIGE,,33.5738,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,33.62,28.48,,Not Found!,
GHSI,"Guardion Health Sciences, Inc.",1.2,undefined,-0.601,,undefined,2.0677361,5.92 , 17.17 Mil ,23264620,$-11.28,-6676756,12502677,-15832643,0.473,$1.99,355127,1.2121212121212122,1.1313131313131315,1.12,0.99,0.014400001, -1.29 ,-2.229
GIGGU,,10.19,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1651632,,,$0.39,0,,,10.13,9.8,,Not Found!,
GIGGW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.39,,,,,,,Not Found!,
GIGM,GigaMedia Limited,2.44,-5.221886792452831,-0.17,10.00,-2.1401175378905046,0.51244813,4.24 ," -18,400,000.00 ",-14193846,$0.00,None,43350184,16051250,3.922,$4.82,1636271,1.012448132780083,1.016597510373444,2.45,2.41,0.0306, 6.25 ,4.752
GIII,"G-III Apparel Group, LTD.",29.14,78.34324528301887,0.48,89.80,2.6885121922793025,1.0463053,2.92 , 1.60 Bil ,2004642944,$194,54803248,351934016,-1046149696,7.275,"$1,173",717580032,2.200906344410876,2.1654078549848945,28.67,13.24,0.13069999, 6.12 ,14.161
GIIX,"Gores Holdings VIII, Inc.",9.78,undefined,None,,undefined,None,, 421.63 Mil ,422923936,$,None,1051077,-425023931,0.024,$0.00,1350000,1.101351351351351,1.1126126126126126,9.88,8.88,None,Not Found!,None
GIIXU,,9.93,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1051077,,,$0.00,1350000,,,9.93,9.708,,Not Found!,
GIIXW,,1.15,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.00,None,,,1.15,1.15,,Not Found!,
GILT,Gilat Satellite Networks Ltd.,8.4,22.94558490566038,0.747,10.00,2.7316172506738545,2.075657,0.80 , 421.86 Mil ,526019072,$55.7,-9737750,48905000,-428575768,0.873,$121.9,4525000,1.7177914110429449,1.7118609406952967,8.371,4.89,0.0148, 7.56 ,-404.009
GIPR,,,,Key Error,,,,0.24 , - ,,$0.00,,,,,$37.44,,,,,,,Not Found!,
GIPRW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$37.44,,,,,,,Not Found!,
GIWWW,,,,Key Error,,,,, - ,,$,,,,,$7.92,,,,,,,Not Found!,
GIWWU,,10.25,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1451055,,,$7.92,0,,,10.25,9.88,,Not Found!,
GIW,,9.9,,Unexpected error:<class 'TypeError'>,,,None,, 268.11 Mil ,,$,None,1451055,,,$7.92,0,,,9.9,9.61,, -879.04 ,
GILD,"Gilead Sciences, Inc.",67.56,3.9052075471698116,0.24,1.30,0.05780354569523107,4.459737,2.20 , 108.16 Bil ,113311367168,"$11,929",7970375168,6844000256,-77687732224,5.459,"$48,274",30175000576,1.1944837340876944,1.1888260254596887,67.24,56.56,0.0179, 11.37 ,7.954
GLAD,Gladstone Capital Corporation,11.39,50.600830188679254,1.847,8.00,4.442566302781321,1.4079645,, 599.92 Mil ,604491520,$16.14,19186750,4953000,-379319736,0.147,$222.28,227527008,1.6341463414634148,1.6327116212338595,11.38,6.97,0.0083,Not Found!,None
GLAQ,Globis Acquisition Corp.,10.04,undefined,None,,undefined,None,N/A , 151.61 Mil ,150493360,$,None,14965,-151095067,0.001,$0.01,0,1.0213631739572735,1.0213631739572735,10.04,9.83,0.0036000002,Not Found!,None
GLAQW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.07,,,,,,,Not Found!,
GLAQU,,10.57,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,28100,,,$0.01,100000,,,10.6,10.15,,Not Found!,
GLADL,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
GLBE,Global-E Online Ltd.,65.73,undefined,None,N/A,undefined,None,72.62 , 9.09 Bil ,9933578240,$0.0,None,487928000,-8754632512,3.35,$79.0,3800000,2.7138728323699426,2.6457473162675473,64.08,24.22,0.0153, -588.31 ,555.476
GLBLU,,10.18,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,None,,,$0.11,None,,,10.17,9.76,,Not Found!,
GLBL,Cartesian Growth Corporation,9.85,undefined,None,,undefined,None,, 423.95 Mil ,418322272,$,None,895838,-423885442,0.021,$0.11,0,1.02711157455683,1.02711157455683,9.85,9.59,None,Not Found!,None
GLBLW,,0.9637,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,895838,,,$0.11,0,,,1.03,1.03,,Not Found!,
GLBS,Globus Maritime Limited,2.83,undefined,-3.326,N/A,undefined,0.24143834,0.16 , 17.65 Mil ,13352179,$-28.84,-23748500,51386000,21572678,4.861,$40.00,31119000,1.1098039215686275,1.0862745098039217,2.77,2.55,0.0273, 5.82 ,-8.132
GLBZ,Glen Burnie Bancorp,11.9,undefined,0.588,N/A,undefined,0.95004594,, 33.82 Mil ,26607388,$1.33,None,40474000,5194760,14.211,$397.38,31888000,1.3091309130913091,1.33003300330033,12.09,9.09,0.001,Not Found!,None
GLDD,Great Lakes Dredge & Dock Corpo,14.61,-4.565207547169812,0.611,-13.00,-0.312471426911007,2.688627,2.23 , 1.15 Bil ,1183835648,$-44.3,-73786128,180767008,-778262560,2.753,$589.5,373828000,1.4595404595404595,1.4375624375624376,14.39,10.01,0.0185, 10.59 ,10.736
GLEE,,,,Key Error,,,,, 136.14 Mil ,,$,,,,,$0.45,,,,,,,Not Found!,
GLDI,,8.39,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,8.3186,8.176,,Not Found!,
GLEEU,,,,Key Error,,,,, - ,,$,,,,,$0.45,,,,,,,Not Found!,
GLEEW,,,,Key Error,,,,, - ,,$,,,,,$0.45,,,,,,,Not Found!,
GLHA,Glass Houses Acquisition Corp.,9.71,undefined,None,,undefined,None,, 266.38 Mil ,263626608,$,None,1767681,-267209151,0.064,$27.98,0,1.0114583333333336,1.0083333333333333,9.68,9.6,None, -573.97 ,None
