TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
ACKIU,,10.28,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$-0.30,None,363621,,,$0.69,0,,,10.48,8.14,,Not Found!,
ACHV,"Achieve Life Sciences, Inc.",8.28,-208.62237547892724,-5.266,15.00,-25.195939067503293,1.9180934,N/A , 36.37 Mil ,36433928,$-22.35,-12166625,42001000,-36357904,4.444,$4.71,76000,1.248868778280543,1.2262443438914028,8.13,6.63,0.048699997, -1.32 ,-1.325
ACNB,ACNB Corporation,27.51,undefined,3.115,N/A,undefined,0.9374154,," -292,588,000.00 ",-264835504,$33.39,None,592865984,351372784,67.979,"$2,442.15",88019000,1.2988668555240794,1.2875354107648724,27.27,21.18,0.0038,Not Found!,None
ACQR,Independence Holdings Corp.,9.78,undefined,None,,undefined,None,, 603.89 Mil ,603269824,$,None,1556501,-602832363,0.025,$38.63,0,1.0155763239875388,1.0124610591900312,9.75,9.63,None, -1533.56 ,None
ACQRU,,9.99,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,1556501,,,$38.63,0,,,9.97,9.82,,Not Found!,
ACIW,"ACI Worldwide, Inc.",30.99,25.57394636015326,0.74,12.00,0.8252322155583499,3.058214,2.19 , 4.66 Bil ,4674116096,$274,308867360,146212992,-3458196096,1.245,"$1,997",1179486976,1.0749219562955254,1.0617412417620535,30.61,28.83,0.0239, 14.38 ,19.283
ACMR,"ACM Research, Inc.",100.34,50.880689655172425,1.059,20.00,0.5070828149807896,13.567034,7.82 , 2.00 Bil ,1949443328,$-43.9,-14555000,105799000,-1903530408,5.573,$189.4,47881000,1.6492439184746877,1.662721893491124,101.16,60.84,0.0709, 72.25 ,77.627
ACLS,"Axcelis Technologies, Inc.",50.17,77.40206896551726,1.611,20.00,1.5427958733409857,3.7285914,8.38 , 1.64 Bil ,1354926080,$52.2,12416000,219731008,-1594327616,6.545,$166.5,55400000,2.25990990990991,2.295045045045045,50.95,22.2,0.0325, 19.83 ,17.472
ACOR,"Acorda Therapeutics, Inc.",4.14,-945.6839080459771,-14.959,29.00,-228.4260647454051,0.19374683,-2.55 , 188.31 Mil ,186502544,$-37.4,10166875,45714000,-1230964,4.111,$301.0,187075008,1.2660550458715596,1.250795107033639,4.0901,3.27,0.0521, -2.73 ,-4.482
ACQRW,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
ACT,,22.99,,Unexpected error:<class 'TypeError'>,,,None,, 4.04 Bil ,,$,312278496,447822016,,,"$1,770.90",759702976,,,22.91,19.25,,Not Found!,
ACRS,"Aclaris Therapeutics, Inc.",16,-200.54812260536406,-1.435,74.40,-12.534257662835254,7.7597404,9.22 , 803.84 Mil ,812741824,$-45.77,-26753750,128295000,-861277800,2.462,$54.23,14047000,5.2631578947368425,5.246710526315789,15.95,3.04,0.050100002, -17.49 ,-17.866
ACTD,ArcLight Clean Transition Corp.,9.76,undefined,None,,undefined,None,, 376.79 Mil ,376898528,$,None,1164577,-335289823,0.03,$37.22,0,1.0156087408949013,1.012486992715921,9.73,9.61,None, -956.32 ,None
ACTDW,,,,Key Error,,,,, - ,,$,,,,,$37.22,,,,,,,Not Found!,
ACST,"Acasti Pharma, Inc.",1.67,undefined,0.027,N/A,undefined,10.181817,3.06 , 15.59 Mil ,-13636665,$-13.59,-9350500,57722000,-273281680,2.216,$7.00,66000,1.227941176470588,1.2205882352941175,1.66,1.36,0.0231, -0.81 ,1.493
ACTDU,,9.9999,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,1164577,,,$37.22,0,,,9.95,9.73,, -956.32 ,
ACRX,"AcelRx Pharmaceuticals, Inc.",0.91,undefined,-0.357,N/A,undefined,None,-8.20 , 72.95 Mil ,117386136,$-35.81,-19224876,67345000,-38108792,0.565,$115.58,20369000,1.2133333333333334,1.1693333333333333,0.877,0.75,0.1338, -2.26 ,-3.618
ACVA,ACV Auctions Inc.,18.43,undefined,None,0.80,undefined,None,5.06 , 2.32 Bil ,2536968960,$0.0,None,664323968,-2311923840,4.286,$397.0,2204000,1.1411764705882355,1.1362229102167185,18.35,16.15,0.0525, -103.81 ,-80.716
ACTG,Acacia Research Corporation,5.4,-35.65011494252874,-0.742,20.00,-6.601873137505321,2.379135,0.01 ," -91,268,000.00 ",26265240,$-29.77,-17891250,475737984,199279968,9.654,$467.93,117056000,1.7197452229299364,1.7133757961783438,5.38,3.14,0.0517, 8.79 ,-1.642
ADALU,,10,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,4869,,,$0.73,85000,,,10.05,10.05,,Not Found!,
ACWI,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
ACXP,,5.4,,Unexpected error:<class 'TypeError'>,,,None,N/A , 50.56 Mil ,,$0.00,None,17095596,,,$1.92,0,,,5.2,3.71,, -8.67 ,
ACWX,,57.14,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,57.22,45.3,,Not Found!,
ADERU,,10.27,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,679925,,,$0.28,0,,,10.25,9.86,,Not Found!,
ADER,26 Capital Acquisition Corp.,9.89,undefined,None,,undefined,None,, 339.38 Mil ,337226336,$,None,679925,-338601323,0.02,$0.28,0,1.033437826541275,1.031347962382445,9.87,9.57,None,Not Found!,None
ADAP,Adaptimmune Therapeutics plc,5.02,-14.878237547892722,-0.929,1.00,-2.963792340217674,2.6093514,1.54 , 547.37 Mil ,305018048,$-128.64,-79465248,317944000,-489085376,2.045,$111.85,22742000,1.489614243323442,1.4836795252225519,5,3.37,None, -3.69 ,-2.273
ADBE,Adobe Inc.,640.08,524.5944000000001,11.538,18.47,0.8195763029621298,22.060114,18.44 , 302.69 Bil ,301443776512,"$6,594",5496374784,5768000000,-299807854080,12.107,"$11,730",4693000192,1.52117496078711,1.5049907314986455,633.27,420.78,0.0101, 48.76 ,52.617
ADERW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.28,,,,,,,Not Found!,
ADGI,,,,Key Error,,,,, 3.22 Bil ,,$,,,,,$542.62,,,,,,, -34.35 ,
ADAG,Adagene Inc.,11.82,undefined,None,N/A,undefined,None,-0.81 , 284.41 Mil ,707409536,$,-12611279,75151000,-409203240,1.727,$173.65,7980965,1.0863970588235294,1.0229779411764706,11.13,10.88,None, -6.92 ,-16.726
ADES,"Advanced Emissions Solutions, I",6.4,-25.444137931034483,-0.258,50.00,-3.9756465517241377,1.2007366,4.37 , 88.67 Mil ,98799408,$41.47,19081500,41335000,-81603512,2.258,$42.21,13083000,1.4512471655328798,1.4535147392290249,6.41,4.41,0.0323, 1.5 ,12.76
ADI,"Analog Devices, Inc.",170.46,172.35187739463603,4.19,15.90,1.0110986588914468,5.2278037,7.11 , 96.35 Bil ,67948748800,"$2,224",2059701120,1480701056,-62127205248,4.021,"$9,377",5330696192,1.449243325964972,1.4585104574052032,171.55,117.62,0.0233, 33.65 ,23.206
ADMP,Adamis Pharmaceuticals Corporat,1.04,undefined,-0.637,N/A,undefined,28.108107,-12.02 , 154.85 Mil ,157822432,$-21.85,-8622978,6855355,-147986085,0.046,$27.37,6858474,2.736842105263158,2.710526315789474,1.03,0.38,0.074, -3.42 ,-4.687
ADN,"Advent Technologies Holdings, I",8.75,undefined,None,N/A,undefined,None,13.39 , 478.89 Mil ,285854464,$0.00,-11274415,116109056,-312426560,2.517,$23.71,182140,1.3338414634146343,1.3048780487804879,8.56,6.56,0.1117, -13363 ,-28.364
ADNWW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$23.71,,,,,,,Not Found!,
ADILW,,,,Key Error,,,,N/A , - ,,$-10.93,,,,,$3.23,,,,,,,Not Found!,
ADOCR,,0.37,,Unexpected error:<class 'TypeError'>,,,None,Not Found!,,,Not Found!,None,727773,,,Not Found!,0,,,0.37,0.37,,,
ADOCW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.08,,,,,,,Not Found!,
ADOC,Edoc Acquisition Corp.,10.16,undefined,None,,undefined,None,N/A , 120.21 Mil ,117902424,$,None,727773,-119318907,0.062,$0.07,0,1.0314720812182743,1.0314720812182743,10.16,9.85,0.00029999999,Not Found!,None
ADIL,"Adial Pharmaceuticals, Inc",3.24,undefined,-0.973,N/A,undefined,10.153847,N/A , 62.54 Mil ,62859284,$-10.93,-4758694,5209845,-54861703,0.257,$3.23,273287,2.025,2.0125,3.22,1.6,0.084300004, -3.77 ,-3.928
ADMA,ADMA Biologics Inc,1.35,undefined,-0.775,N/A,undefined,1.4660832,-0.85 , 321.32 Mil ,258670608,$-135.09,-90639216,61965708,-109808900,0.483,$121.22,100150160,1.3366336633663367,1.316831683168317,1.33,1.01,0.1169, -5.54 ,-5.03
ADMS,"Adamas Pharmaceuticals, Inc.",8.1,244.35947892720313,-1.772,-90.30,30.16783690459298,61.984734,-3.11 , 414.91 Mil ,276247904,$-51.42,-28954876,91370000,-277343760,2.004,$154.68,137359008,2.6557377049180326,2.644262295081967,8.065,3.05,0.060399998, -10.09 ,-7.546
ADRE,,50.63,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.1302,46.71,,Not Found!,
ADSK,"Autodesk, Inc.",308.51,345.03505287356325,5.836,26.57,1.1183917956421616,61.824917,7.20 , 70.87 Bil ,69707268096,"$1,469",1408024960,924899968,-68841219456,4.207,"$6,093",2084999936,1.3060835697049236,1.306883281825494,308.6989,236.21,0.0119, 91.25 ,91.539
ADV,Advantage Solutions Inc.,8.24,undefined,None,14.46,undefined,None,0.92 , 4.63 Bil ,5670949376,$315,None,163651008,-2584572480,0.514,"$3,259",2042893952,1.0443599493029152,1.040557667934094,8.21,7.89,0.059899997, 15.73 ,14.015
ADVWW,,,,Key Error,,,,N/A , - ,,$314.78,,,,,"$3,258.70",,,,,,,Not Found!,
ADUS,Addus HomeCare Corporation,83.56,82.7992337164751,2.09,15.00,0.9908955686509705,2.600232,4.20 , 1.49 Bil ,1391796480,$51.4,72096376,139400000,-1251988416,8.844,$345.1,238647008,1.1437174924719409,1.14919244456611,83.96,73.06,0.0279, 23.72 ,15.354
ADPT,Adaptive Biotechnologies Corpor,32.36,-24.944796934865902,-1.156,4.30,-0.7708528101009241,6.660883,7.68 , 4.37 Bil ,3806496768,$-233.9,-110202128,598412992,-4249332032,4.251,$340.1,108607000,1.088279804943669,1.0749957961997647,31.965,29.735,0.0436, -25.98 ,-23.459
ADVM,"Adverum Biotechnologies, Inc.",1.9,undefined,-1.35,N/A,undefined,0.49575067,-0.63 ," -28,233,000.00 ",-32157716,$-114.56,-83843128,363843008,158179936,3.708,$147.01,129546000,1.0052910052910053,1.0052910052910053,1.9,1.89,0.082600005, 0.11 ,0.242
ADP,"Automatic Data Processing, Inc.",221.95,184.14236015325673,5.755,10.48,0.8296569504539615,16.738493,2.00 , 95.86 Bil ,88093491200,"$2,218",3625112576,2575200000,-92289790208,6.087,"$54,637",3446400000,1.400315457413249,1.3952681388012618,221.15,158.5,0.0091, 23.74 ,22.786
ADTN,"ADTRAN, Inc.",18,5.0068965517241395,0.275,2.30,0.27816091954023,2.379148,6.58 , 801.90 Mil ,930542016,$-5.5,-669250,72745000,-808540632,1.498,$175.9,0,1.6885553470919323,1.694183864915572,18.06,10.66,0.0374, 26.88 ,36.709
ADXN,Addex Therapeutics Ltd,7.66,undefined,None,,undefined,None,-16.89 , 25.61 Mil ,27084014,$-12.15,-6300243,18146520,-41873924,3.191,$5.63,420161,1.0199733688415447,1.0252996005326231,7.7,7.51,None, -1.89 ,-2.114
ADTX,"Aditxt, Inc.",1.62,undefined,None,N/A,undefined,None,N/A , 43.59 Mil ,28565762,$-16.59,-7826623,14045036,-10818724,0.966,$9.94,5663328,1.0728476821192054,1.0463576158940397,1.58,1.51,0.0435, -2.31 ,None
AEAC,Authentic Equity Acquisition Co,9.76,undefined,None,,undefined,None,, 292.60 Mil ,291763456,$,None,736538,-223513462,0.025,$0.42,0,1.025964469673079,1.0228108903605593,9.73,9.513,0.00029999999,Not Found!,None
AEACW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.42,,,,,,,Not Found!,
AEACU,,10.05,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,736538,,,$0.05,0,,,10,9.7,,Not Found!,
ADXS,"Advaxis, Inc.",0.4895,undefined,-0.327,N/A,undefined,1.4944445,-5.53 , 22.41 Mil ,25537854,$-15.57,-4016375,45257000,-21543712,0.311,$6.75,0,1.8541666666666665,1.7765151515151514,0.469,0.264,0.0235, -1.15 ,-1.421
AEHAU,,,,Key Error,,,,, - ,,$,,,,,$3.16,,,,,,,Not Found!,
AEAEU,,,,Key Error,,,,Not Found!,,,Not Found!,,,,,Not Found!,,,,,,,,
AEHL,Antelope Enterprise Holdings Li,3.1,undefined,None,N/A,undefined,None,-4.03 , 19.33 Mil ,95972360,$-0.84,-23868624,13482000,484742,4.419,$17.37,101156000,1.712707182320442,1.624364640883978,2.9401,1.81,0.1148, -0.87 ,1.727
AEPPL,,,,Key Error,,,,N/A , - ,,"$-2,750.60",,,,,"$62,728.30",,,,,,,Not Found!,
AEI,Alset EHome International Inc.,1.94,undefined,None,N/A,undefined,None,1.37 ," -481,000.00 ",-6734032,$-9.32,-7010131,72658872,18974292,8.468,$12.27,16463782,1.1757575757575758,1.1696969696969697,1.93,1.65,0.031600002, 7.83 ,4.093
AEP,American Electric Power Company,84.3,111.94223754789274,4.57,6.03,1.3279031737591074,2.0164726,0.83 , 78.90 Bil ,79129976832,"$-2,751",-2157274880,534400000,-41799422976,1.068,"$62,728",37056901120,1.1270053475935828,1.116711229946524,83.53,74.8,0.014199999, 12.15 ,13.471
AEPPZ,,51.22,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,"$-2,750.60",-2157274880,534400000,,,"$62,728.30",37056901120,,,50.7675,44.71,,Not Found!,
AEMD,"Aethlon Medical, Inc.",3.37,undefined,-0.706,N/A,undefined,3.5324945,22.77 , 26.70 Mil ,27943936,$-7.81,-4594824,25171680,-22538084,1.636,$1.13,16835,2.553030303030303,2.5454545454545454,3.36,1.32,0.033099998, -3.56 ,-3.274
AEIS,"Advanced Energy Industries, Inc",84.76,125.56183908045979,4.026,10.00,1.481380829170125,4.141171,4.62 , 3.41 Bil ,4245181184,$185,159677376,512764000,-2991882144,13.348,$900,427496000,1.2402692420251682,1.2506584723441614,85.47,68.34,0.0373, 13.31 ,16.221
