TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,EV(YFINANCE),FREE CASH_FLOW (MIL),FREE CASH_FLOW (YFINANCE),TOTAL CASH (YFINANCE),TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES (MIL),TOTAL LIABILITIES (YFINANCE),PRICE/FIFTY TWO WEEK LOW,DAY LOW/FIFTY TWO WEEK LOW,DAY LOW,FIFTY TWO WEEK LOW,PERCENT SHORT OF FLOAT,ENTERPRISE VALUE/EBITDA,EV/EBITDA (YFIANACE)
INDB,Independent Bank Corp.,89.43,77.38372093023256,4.125,2.50,0.8652993506679252,1.7436756,, 908.06 Mil ,753491072,USD181.4,None,1895016960,-1096600576,57.371,"USD12,452.6",261360992,1.4313380281690142,1.4086107554417415,88.01,62.48,0.0539,Not Found!,None
INDIW,,,,Key Error,,,,, - ,,$,,,,,$205.94,,,,,,, 106.5 ,
INDP,,7.75,,Unexpected error:<class 'TypeError'>,,,None,, 45.34 Mil ,,$,None,4964978,,,$6.16,0,,,7.36,6.825,, -9.43 ,
INCR,,6.965,,Unexpected error:<class 'TypeError'>,,,None,4.13 , 245.92 Mil ,,$3.71,None,None,,,$46.29,None,,,6.81,0.8,, 26.46 ,
INDT,"INDUS Realty Trust, Inc.",70.94,undefined,None,N/A,undefined,None,2.21 , 805.50 Mil ,540299200,$10.70,12646000,132033000,-425058712,17.109,$205.29,165710000,1.3512380952380951,1.3405714285714285,70.38,52.5,0.0175, 76.21 ,34.028
INDY,,52.46,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,52.75,37.8,,Not Found!,
INFR,,31.505,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.62,28.66,,Not Found!,
INFI,"Infinity Pharmaceuticals, Inc.",2.64,-107.10623255813954,-0.64,89.63,-40.57054263565892,4.4974446,-10.07 , 196.33 Mil ,201640448,$-39.41,-23422376,97258000,-136770624,1.096,$62.47,1688000,2.357142857142857,2.294553571428571,2.5699,1.12,0.0587, -4.57 ,-4.867
INGN,"Inogen, Inc",38.88,-7.688062015503878,-0.23,11.10,-0.19773822056337131,2.319678,5.49 , 613.31 Mil ,1126580608,$19.6,19183376,249956000,-576882144,11.055,$127.3,28473000,1.2550032278889607,1.1701129761136217,36.2501,30.98,0.0577, 27.85 ,75.992
INKAU,,10.16,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,511778,,,$0.04,0,,,10.14,9.9,,Not Found!,
INKAW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.04,,,,,,,Not Found!,
INKA,KludeIn I Acquisition Corp.,9.83,undefined,None,,undefined,None,N/A , 212.04 Mil ,211016352,$,None,511778,-211447598,0.024,$0.04,0,1.0197095435684647,1.0197095435684647,9.83,9.64,0.0005,Not Found!,None
INKT,,,,Key Error,,,,, 617.24 Mil ,,$,,,,,$67.93,,,,,,,Not Found!,
INFN,Infinera Corporation,8.87,-25.325581395348845,-1.1,5.00,-2.8551951967698814,4.2087855,0.53 , 2.23 Bil ,2427907328,$10,39357752,234028992,-1590828096,1.142,"$1,184",570971008,1.368827160493827,1.3626543209876543,8.83,6.48,0.174, 156.28 ,112.57
INNV,InnovAge Holding Corp.,6.71,undefined,-0.32,N/A,undefined,2.8624535,4.69 , 820.30 Mil ,2914387712,$0.0,None,201527008,-737605728,1.487,$173.8,83115000,1.082258064516129,1.082258064516129,6.71,6.2,0.039300002, 121.6 ,86.978
INO,"Inovio Pharmaceuticals, Inc.",7.08,-99.82781395348837,-1.078,45.80,-14.09997372224412,2.4082072,7.93 , 997.41 Mil ,1456431872,$-258.46,-130028392,518603712,-883887936,2.477,$83.29,33904492,1.2185886402753874,1.1308089500860588,6.57,5.81,0.22690001, -7.72 ,-9.843
INMD,InMode Ltd.,96.15,71.55252713178297,1.159,27.70,0.7441760492125113,17.624174,70.07 , 6.74 Bil ,3412404992,$162.8,59969624,293423008,-3270551648,7.518,$63.6,1976000,4.913132345426674,4.6785896780786915,91.56,19.57,0.0787, 45.19 ,36.285
INOD,Innodata Inc.,9.01,1.8955813953488372,0.039,20.00,0.21038639238055906,7.951177,6.51 , 229.68 Mil ,175625888,$6.05,4531500,17296000,-222713216,0.657,$29.52,7083000,3.3745318352059925,3.337078651685393,8.91,2.67,0.0113, 53.74 ,39.87
INM,InMed Pharmaceuticals Inc.,1.51,undefined,None,,undefined,None,N/A , 13.64 Mil ,13302371,$-9.79,-5774304,9454154,-2380390,1.174,$2.41,295052,1.0942028985507248,1.036231884057971,1.43,1.38,None, -1.41 ,-1.553
INMB,INmune Bio Inc.,17.63,undefined,-1.009,N/A,undefined,4.9634786,7.49 , 229.59 Mil ,162959968,$-16.89,-7596070,45340000,-167748208,3.036,$17.47,139000,2.3506666666666667,1.892,14.19,7.5,0.08939999, -12 ,None
INSG,Inseego Corp.,6.81,-57.693720930232566,-1.187,20.00,-8.471912030871156,None,-1.79 , 862.78 Mil ,1148494976,$-36.1,-34186248,54030000,-668464208,0.525,$233.6,168092992,1.1464646464646464,1.1313299663299663,6.7201,5.94,0.2476, -98.77 ,-74.558
INSM,"Insmed, Inc.",33.45,undefined,-3.165,N/A,undefined,17.126024,0.57 , 3.71 Bil ,2485793792,$-353.6,-143262496,409751008,-3434431520,3.959,$806.9,407596992,1.5204545454545455,1.4931818181818182,32.85,22,0.0888, -9.88 ,-8.894
INTA,,29.8,,Unexpected error:<class 'TypeError'>,41.80,,None,1.45 , 2.21 Bil ,,$0.00,20490124,37636000,,,$473.26,275592992,,,29.4,22.5,, -354.42 ,
INPX,Inpixon,0.8596,-36.64790697674419,-0.754,20.00,-42.63367493804582,0.7437445,0.88 , 35.30 Mil ,38470024,$-37.77,-13269375,96330000,1304976,0.862,$28.93,6227000,1.193888888888889,1.1569444444444443,0.833,0.72,0.0762, -1.28 ,-1.438
INOV,"Inovalon Holdings, Inc.",40.82,10.917286821705426,0.217,21.00,0.26744945668068165,8.728361,3.96 , 7.18 Bil ,6027482112,$50.7,71648752,128630000,-6238039824,0.825,"$1,230.1",1017870976,2.324601366742597,2.319476082004556,40.73,17.56,0.0504, 34.36 ,29.494
INTEU,,,,Key Error,,,,, - ,,$,,,,,$0.21,,,,,,,Not Found!,
INSE,"Inspired Entertainment, Inc.",14.25,-32.02364341085271,-1.015,10.00,-2.2472732218142255,None,-1.47 , 641.42 Mil ,583908032,$3.3,41150000,24500000,-309611360,1.048,$437.9,329500000,3.5185185185185186,3.508641975308642,14.21,4.05,0.303, 12.08 ,14.07
INTG,The Intergroup Corporation,46.88,undefined,0.05,N/A,undefined,None,1.00 , 245.09 Mil ,206004464,$-20.26,12606000,45876000,-55925872,20.51,$211.58,191476000,1.6215842269111036,1.5505015565548255,44.825,28.91,0.0031, 8.36 ,-43.868
INTC,Intel Corporation,50.31,162.73689922480622,5.158,10.00,3.234682950204854,2.2987676,3.30 , 212.76 Bil ,212760641536,"$17,326",6137124864,34635001856,-172456628224,8.516,"$77,875",40304001024,1.1292929292929295,1.1344556677890012,50.54,44.55,0.015700001, 5.86 ,6.128
INVA,"Innoviva, Inc.",17.74,107.77748837209305,2.27,19.34,6.07539393303794,2.8959568,3.77 , 1.52 Bil ,1526126336,$350.7,210353248,282889984,-974688768,2.79,$395.4,387928992,1.742632612966601,1.730353634577603,17.615,10.18,0.344, 2.96 ,4.678
INVO,"INVO BioScience, Inc.",3.38,undefined,None,N/A,undefined,None,-2.26 , 33.94 Mil ,37448996,$-5.76,-1816476,8423236,-26267444,0.806,$5.57,418928,1.1655172413793105,1.1448275862068966,3.32,2.9,0.029000001, -5.41 ,-6.609
INTZ,Intrusion Inc.,4.15,undefined,-0.64,N/A,undefined,5.59593,-2.39 , 60.99 Mil ,237831488,$-11.87,-5737375,13072000,-54765000,0.742,$5.86,2990000,1.2462462462462462,1.1441441441441442,3.81,3.33,0.1852, -4.41 ,-27.636
INTU,Intuit Inc.,625.68,308.06003100775195,7.888,14.40,0.49236036153904866,16.891617,20.99 , 172.89 Bil ,141246005248,"$3,125",2405125120,4116000000,-163935556352,15.063,"$5,647",2472000000,1.8526590074618023,1.8144912945635434,612.79,337.72,0.0089, 58.65 ,49.352
INVZ,Innoviz Technologies Ltd.,4.73,undefined,None,N/A,undefined,None,8.26 , 465.98 Mil ,256490720,$0.00,None,199092000,-403277408,11.735,$40.06,2077000,1.075,1.034090909090909,4.55,4.4,None, -5.13 ,-3.293
INVE,"Identiv, Inc.",23.74,undefined,-0.345,N/A,undefined,13.011093,16.30 , 519.09 Mil ,378643520,$-3.0,2105750,11518000,-516581200,0.524,$32.2,25452000,3.7035881435257405,3.6505460218408734,23.4,6.41,0.0091, 93.38 ,209.08
INVZW,,,,Key Error,,,,N/A , - ,,$0.00,,,,,$40.06,,,,,,, -5.13 ,
IOACU,,,,Key Error,,,,, - ,,$,,,,,$0.03,,,,,,,Not Found!,
IOBT,,,,Key Error,,,,, 425.51 Mil ,,$,,,,,$38.96,,,,,,,Not Found!,
IONM,,,,Key Error,,,,2.92 , 72.66 Mil ,,$-8.89,,,,,$16.17,,,,,,, -15.38 ,
INZY,"Inozyme Pharma, Inc.",9.88,undefined,None,-11.60,undefined,None,N/A , 102.15 Mil ,237327456,$-44.16,-35296876,145086000,-89040512,6.178,$9.99,3866000,1.118279569892473,1.0582908885116014,9.35,8.835,0.0548, -1.63 ,-3.972
IOVA,"Iovance Biotherapeutics, Inc.",24.51,33.12790697674419,-1.85,-19.00,1.3516077917888287,5.7656827,N/A , 3.27 Bil ,3128454656,$-281.11,-158398624,593929984,-3227294720,3.886,$108.38,53999000,1.5434508816120907,1.4955919395465995,23.75,15.88,0.1749, -11.56 ,-11.786
IONS,"Ionis Pharmaceuticals, Inc.",34.63,-651.136046511628,-3.585,98.00,-18.80265799918071,6.976599,1.56 , 4.08 Bil ,4430123520,$-95.7,95048128,1823192960,-2925850752,12.934,"$1,884.4",940419968,1.1937263012754222,1.1447776628748707,33.21,29.01,0.0912, -16.93 ,-29.474
IOSP,Innospec Inc.,90.4,31.652713178294572,1.16,7.50,0.3501406325032585,2.4460244,5.04 , 2.26 Bil ,2363644672,$101,115337504,105300000,-2227879392,4.281,$488,40800000,1.2403951701427005,1.25,91.1,72.88,0.0179, 13.78 ,18.804
IPAXU,,,,Key Error,,,,, - ,,$,,,,,$0.48,,,,,,,Not Found!,
IPAR,"Inter Parfums, Inc.",91.55,61.6017054263566,1.762,12.00,0.672874991003349,5.568448,7.05 , 2.91 Bil ,2282802176,$-6.4,-25409500,297812992,-2709760000,9.408,$380.8,201404992,1.8748720049150114,1.877534302682777,91.68,48.83,0.015, 18.05 ,14.058
IPDN,"Professional Diversity Network,",1.39,undefined,-0.294,N/A,undefined,18.88889,-20.63 , 18.51 Mil ,19585262,$-2.36,-877954,2342343,-15970057,0.174,$5.37,518220,1.4183673469387754,1.3673469387755104,1.34,0.98,0.0112, -6.67 ,-7.518
IPKW,,44.04,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,43.9228,34.33,,Not Found!,
IPA,ImmunoPrecise Antibodies Ltd.,6.12,undefined,None,,undefined,None,9.58 , 85.59 Mil ,111770632,$-2.94,776886,15720057,-97627615,0.824,$7.18,3667982,1.2118811881188118,1.1683168316831685,5.9,5.05,None, -25.13 ,-27.621
IPSC,"Century Therapeutics, Inc.",23.62,24.66524031007752,-3.287,-12.90,1.0442523416628926,None,N/A , 903.34 Mil ,685470528,$0.00,None,182942000,-1102694864,9.271,$48.03,25052000,1.4499693063228976,1.4192756292203808,23.12,16.29,None, -22.92 ,-12.39
IPVIU,,9.89,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,587520,,,$22.47,0,,,9.89,9.778,, -935.11 ,
IPVI,,9.8,,Unexpected error:<class 'TypeError'>,,,None,, 351.60 Mil ,,$,None,587520,,,$22.47,0,,,9.8,9.64,, -935.11 ,
IPHA,Innate Pharma S.A.,5.92,undefined,None,N/A,undefined,None,0.43 , 322.88 Mil ,128857976,$-32.00,-86764000,151636992,-292320320,1.92,$159.83,19087000,1.9602649006622517,1.8112582781456952,5.47,3.02,None, -11.27 ,-20.386
IPGP,IPG Photonics Corporation,168.97,255.78837209302327,2.97,42.00,1.5138093868321196,3.5310118,16.23 , 7.66 Bil ,8817102848,$271,166342752,1391065984,-7800427648,25.985,$404,62796000,1.1170093210815097,1.121107952667416,169.59,151.27,0.0418, 17.36 ,27.041
IPLDP,Interstate Power and Light Comp,25.29,undefined,23.933,,undefined,0.090293854,Not Found!,,3880501248,Not Found!,-294324992,11000000,-326880128,0.823,Not Found!,3345999872,1.006366892160764,1.005173099880621,25.26,25.13,None,,4.863
IPVIW,,,,Key Error,,,,, - ,,$,,,,,$22.47,,,,,,, -935.11 ,
IPW,,2.93,,Unexpected error:<class 'TypeError'>,N/A,,None,6.21 , 69.69 Mil ,,$0.00,None,544073,,,$10.65,4873722,,,2.765,2.65,, 67.14 ,
IQMDU,,,,Key Error,,,,, - ,,$,,,,,$0.00,,,,,,,Not Found!,
IRCP,IRSA Propiedades Comerciales S.,2.8,37.00297674418604,7.56,-5.63,13.215348837209302,0.0011078187,0.10 , 1.15 Bil ,48987385856,$1.9,-10623500288,793000000,645640512,5.861,"$1,049.2",43884998656,1.3023255813953487,1.2930232558139534,2.78,2.15,None, -17.21 ,60.478
IRIX,IRIDEX Corporation,8.73,-31.581937984496125,-0.481,30.00,-3.6176332170098653,5.671913,3.71 , 125.08 Mil ,94369680,$10.66,194875,26259000,-120154744,1.659,$23.64,2990000,5.45625,5.45625,8.73,1.6,0.010199999, -27.59 ,-20.623
IRBT,iRobot Corporation,93,270.982015503876,5.996,18.00,2.9137851129449035,3.137517,5.24 , 2.26 Bil ,1893030912,$13,162844256,415840992,-2182017568,14.824,$469,53289000,1.3080168776371308,1.2852320675105486,91.38,71.1,0.4448, 24.57 ,13.664
IRMD,iRadimed Corporation,38.02,3.5916279069767443,0.081,17.50,0.09446680449702115,7.4350963,29.36 , 412.43 Mil ,381455264,$9.72,7878572,56108620,-412874516,4.555,$10.51,2614351,1.7561200923787532,1.7187066974595844,37.21,21.65,0.019199999, 47.3 ,41.885
IQ,"iQIYI, Inc.",8.26,-27.07279069767442,-1.114,5.75,-3.2775775663044096,0.7116532,-0.45 , 7.96 Bil ,16453501952,$-945,16295690240,12211304448,5810203648,15.348,"$6,352",22202368000,1.1440443213296398,1.102493074792244,7.96,7.22,None, -12.85 ,2.156
IPWR,Ideal Power Inc.,15.27,-107.63627906976744,-1.884,25.00,-7.048872237705792,3.3454156,24.10 , 66.75 Mil ,56357180,$-3.50,-1597791,25716976,-66415488,4.38,$1.99,335276,2.7613019891500903,2.693254972875226,14.8937,5.53,0.0748, -8.34 ,-13.456
IROQ,"IF Bancorp, Inc.",22.9,undefined,1.875,,undefined,0.83837575,, 37.71 Mil ,38085216,$6.59,None,64985000,-9543736,21.321,$712.04,34245000,1.2589334799340295,1.2561902144035184,22.8501,18.19,0.00059999997,Not Found!,None
IRDM,Iridium Communications Inc,42.32,-6.94108527131783,-0.22,10.00,-0.16401430225231167,4.1890965,2.22 , 6.97 Bil ,6696499200,$246.3,255717872,219394000,-5493507120,1.663,"$1,884.2",1634552064,1.455796353629171,1.4576745786033711,42.3746,29.07,0.0654, 20.23 ,19.604
ISAA,,10.07,,Unexpected error:<class 'TypeError'>,,,None,, 222.16 Mil ,,$,None,1008513,,,$5.95,0,,,10.06,9.85,, -1461.55 ,
ISDX,,31.12,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,31.1,24.23,,Not Found!,
ISEM,,28.5349,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,28.37,24.76,,Not Found!,
IRWD,"Ironwood Pharmaceuticals, Inc.",12.58,122.92733643410853,0.889,72.58,9.771648365191457,18.970587,2.77 , 2.07 Bil ,2058156544,$227.4,130608000,438468992,-1650905344,2.707,$495.5,459084000,1.4328018223234624,1.4328018223234624,12.58,8.78,0.2174, 9.95 ,10.637
ISBC,"Investors Bancorp, Inc.",15.47,34.67773023255814,1.077,10.38,2.241611521173765,1.3337893,, 7.34 Bil ,7152888832,$462.4,None,173272992,-3690051424,0.732,"$23,988.1",3765977088,1.7822580645161292,1.783410138248848,15.48,8.68,0.078,Not Found!,None
ISHG,,80.4597,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,80.33,80.27,,Not Found!,
IRTC,"iRhythm Technologies, Inc.",114.83,undefined,-1.579,N/A,undefined,8.916072,10.24 , 2.95 Bil ,1359341824,$-41.7,-13352500,262286000,-2813356880,8.951,$178.8,124242000,2.756625696178222,2.4284616861916652,101.16,41.656,0.091400005, -62.64 ,-24.903
ISIG,"Insignia Systems, Inc.",7.41,undefined,-2.357,N/A,undefined,1.5426319,1.08 , 5.20 Mil ,7016756,$-2.23,-336875,6838000,-4142228,3.898,$6.39,33000,1.5567226890756303,1.3046218487394958,6.21,4.76,0.0514, -1.15 ,-1.391
ISLE,Isleworth Healthcare Acquisitio,9.81,undefined,None,,undefined,51.46597,, 256.88 Mil ,254335872,$,None,766906,-256692582,0.029,$0.05,0,1.021875,1.0229166666666667,9.82,9.6,None,Not Found!,None
ISLEW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.05,,,,,,,Not Found!,
ISEE,"IVERIC bio, Inc.",18.78,undefined,-1.14,N/A,undefined,8.814675,N/A , 1.99 Bil ,450788256,$-85.74,-42964876,180200992,-1509577312,1.997,$26.09,106000,3.7862903225806455,3.723790322580645,18.47,4.96,0.0583, -18.43 ,-4.66
ISRG,"Intuitive Surgical, Inc.",363.32,382.42548837209307,9.72,14.57,1.0525858427064105,4.255679,54.84 , 126.24 Bil ,96010559488,"$1,885",1040300032,4557499904,-38657327616,38.488,"$1,475",0,1.5972450643975693,1.5824077251584914,359.945,227.46666,0.010299999, 60.24 ,65.711
ISO,,14.01,,Unexpected error:<class 'TypeError'>,,,None,5.35 , 690.89 Mil ,,$0.00,None,68921000,,,$52.23,31597000,,,13.35,10.23,, -20.48 ,
ISSC,Innovative Solutions and Suppor,6.91,9.526511627906977,0.196,20.00,1.378655807222428,6.170213,20.16 , 117.56 Mil ,100217880,$4.98,2665643,5997691,-119006085,0.348,$4.01,5637,1.2940074906367043,1.293988764044944,6.9099,5.34,0.00090000004, 31.58 ,26.665
ISTB,,50.79,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,50.7699,50.63,,Not Found!,
ISTR,Investar Holding Corporation,18.37,undefined,1.735,N/A,undefined,0.77479297,, 58.12 Mil ,97382616,$28.99,None,266772992,74855872,25.618,"$2,422.19",140476000,1.3234870317002883,1.318443804034582,18.3,13.88,0.0058,Not Found!,None
ISPC,,,,Key Error,,,,0.67 , 31.01 Mil ,,$-4.57,,,,,$8.93,,,,,,, -7.21 ,
ITHXW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.00,,,,,,,Not Found!,
ISUN,"iSun, Inc.",7.99,undefined,None,N/A,undefined,None,6.48 , 70.21 Mil ,58697896,$-3.82,-420494,20206778,-50768702,2.224,$9.06,5657273,1.3775862068965519,1.3448448275862068,7.8001,5.8,0.0808, -19.32 ,-18.199
ITHX,ITHAX Acquisition Corp.,9.76,undefined,None,,undefined,None,, 301.88 Mil ,290914080,$,None,813432,-300399816,0.027,$0.00,0,1.0262881177707677,1.0262881177707677,9.76,9.51,None,Not Found!,None
ITHXU,,10,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,813432,,,$0.00,0,,,9.99,9.75,,Not Found!,
ITI,"Iteris, Inc.",5.35,15.889457364341087,0.242,30.00,2.9699920307179606,2.8812666,2.99 , 210.55 Mil ,206688864,$5.9,6518125,31278000,-197210992,0.74,$49.5,12183000,1.2355658198614317,1.233256351039261,5.34,4.33,0.007900001, 52.65 ,46.805
ITIC,Investors Title Company,218.46,677.1182170542636,31.763,4.00,3.099506623886586,2.0374935,, 405.68 Mil ,276328448,$-5.7,29957624,53462000,-380291472,28.225,$85.0,3509000,1.5576470588235294,1.5685561497326204,219.99,140.25,0.0135,Not Found!,3.556
ITCI,Intra-Cellular Therapies Inc.,46.03,-1236.8297674418604,-3.126,223.50,-26.870079675034987,5.920477,27.76 , 3.11 Bil ,1823298560,$-239.16,-149430704,554757376,-3072544768,6.82,$72.11,27283908,1.9687767322497862,1.9059024807527802,44.56,23.38,0.0923, -12.99 ,-7.625
ITQRW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.00,,,,,,,Not Found!,
ITQ,Itiquira Acquisition Corp.,9.75,undefined,None,,undefined,None,, 280.21 Mil ,277753760,$,None,833747,-279191245,0.029,$0.00,0,1.0198744769874477,1.0188284518828452,9.74,9.56,None,Not Found!,None
ITOS,"iTeos Therapeutics, Inc.",29.5,undefined,None,N/A,undefined,None,N/A , 743.04 Mil ,582008640,$-49.47,-28615000,321384992,-718247392,9.156,$29.19,3053000,1.6924842226047045,1.53184165232358,26.7,17.43,0.083900005, -11.38 ,-10.574
ITQRU,,9.98,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,833747,,,$0.00,0,,,9.95,9.81,,Not Found!,
ITRN,Ituran Location and Control Ltd,26.66,40.61472868217055,0.866,19.00,1.523433183877365,4.5915737,3.56 , 520.73 Mil ,505239808,$46.8,55807000,71793000,-483922136,3.449,$173.8,40167000,1.8774647887323945,1.8676056338028169,26.52,14.2,0.0039, 9.3 ,7.552
IUS,,39.4059,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,39.66,28.74,,Not Found!,
IUSB,,53.18,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,53.2599,52.48,,Not Found!,
IUSG,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
ITMR,Itamar Medical Ltd. - American ,30.48,undefined,-1.11,N/A,undefined,5.499099,12.13 , 437.81 Mil ,278525408,$-17.69,-9816500,78869000,-421265304,5.108,$23.13,7023000,1.863080684596577,1.8624694376528117,30.47,16.36,None, -35.21 ,-22.62
ITRI,"Itron, Inc.",77.8,-75.98527131782946,-1.33,25.00,-0.9766744385325123,2.9838588,2.42 , 3.91 Bil ,4866600448,$169,107698128,574592000,-2996299520,12.731,"$1,288",962353024,1.1599821082451172,1.1674370061130164,78.3,67.07,0.0462, 36.44 ,26.893
IUSS,,40.4,,Key Error,,,None,Not Found!,,,Not Found!,,,,,Not Found!,,,,40.85,24.82,,,
IUSV,,74.86,,Key Error,,,None,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,75.2838,57.95,,Not Found!,
ITRM,Iterum Therapeutics plc,0.587,undefined,-2.66,N/A,undefined,3.2045455,N/A , 35.05 Mil ,304401920,$-22.92,-12461000,102775000,1238080,0.574,$58.85,47108000,1.2229166666666667,1.1458333333333335,0.55,0.48,0.0171, -0.35 ,-12.214
IXUS,,,,Key Error,,,,Not Found!,Not Found!,,Not Found!,,,,,Not Found!,,,,,,,Not Found!,
IXAQU,,9.95,,Unexpected error:<class 'TypeError'>,,,None,, - ,,$,None,None,,,$0.21,None,,,9.934,9.86,,Not Found!,
IVA,Inventiva S.A. - American Depos,14.63,undefined,None,,undefined,None,10.30 , 472.12 Mil ,495928800,$-52.53,-31920124,94322000,-466335408,2.439,$34.57,10093000,1.390684410646388,1.3346007604562737,14.04,10.52,None, -10.51 ,-12.443
IVAC,"Intevac, Inc.",5.17,-5.14953488372093,-0.183,8.00,-0.9960415635823849,1.2785503,3.56 , 89.33 Mil ,122648728,$-0.02,9840875,48893000,-76695416,2.027,$20.94,8958000,1.1312910284463895,1.0940919037199124,5,4.57,0.0427, -7.65 ,7665.546
JACK,Jack In The Box Inc.,99.06,268.1748837209302,5.76,18.80,2.7071964841604097,None,2.94 , 4.37 Bil ,4436380160,$165,200280368,84220000,-2263401120,3.886,"$2,599",2224282880,1.2593440122044242,1.2784134248665142,100.56,78.66,0.051, 13.05 ,13.333
JAMF,Jamf Holding Corp.,47.89,undefined,None,,undefined,None,10.82 , 5.82 Bil ,3792137472,$73.0,59965500,196190000,-5458753744,1.667,$319.6,28054000,1.7245228664025927,1.7029168167086783,47.29,27.77,0.0695, 4235.86 ,123.995
JAGX,"Jaguar Health, Inc.",2.11,-52.77100775193799,-0.638,40.00,-25.00995628053933,8.152611,-3.49 , 98.01 Mil ,163758096,$-23.60,-29578500,21992000,-256767584,0.16,$37.75,26446000,3.801801801801801,3.5765765765765765,1.985,0.555,0.0464, -2.82 ,-5.923
JANX,,,,Key Error,13.90,,,57.69 , 1.14 Bil ,,$0.00,,,,,$12.03,,,,,,, -134.6 ,
JAQC,,9.67,,Unexpected error:<class 'TypeError'>,,,None,, 196.41 Mil ,,$,None,4903,,,$0.27,132603,,,9.67,9.628,, -21822.78 ,
JAN,JanOne Inc.,6.42,undefined,-3.952,N/A,undefined,0.7324914,-1.59 , 20.34 Mil ,22357474,$-3.52,371750,5060000,-10273756,1.792,$23.86,3842000,1.7304582210242587,1.692722371967655,6.28,3.71,0.1286, -4.17 ,-6.287
JAQCU,,9.94,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,4903,,,$0.27,132603,,,9.95,9.7,, -21822.78 ,
JAQCW,,0.6,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,4903,,,$0.27,132603,,,0.6,0.6,, -21822.78 ,
IZEA,"IZEA Worldwide, Inc.",2.02,-7.824496124031008,-0.248,10.00,-3.8735129326886177,3.1338584,5.83 , 48.44 Mil ,187605136,$-3.73,-322580,33045224,-89622360,0.559,$12.44,2010817,2.885714285714286,2.8285714285714287,1.98,0.7,0.0638, -17.07 ,-39.978
JAKK,"JAKKS Pacific, Inc.",12.48,-261.866511627907,-6.534,15.00,-20.982893559928446,None,1.25 , 205.64 Mil ,179677856,$29.3,29100750,80406000,2760864,13.48,$321.2,186264992,2.65531914893617,2.553191489361702,12,4.7,0.008, 19.35 ,4.605
JBHT,"J.B. Hunt Transport Services, I",197.27,253.76573643410856,5.131,20.50,1.2863878766873247,7.5027175,5.73 , 21.07 Bil ,18777090048,USD430,272458368,570918016,-19852116864,5.427,"USD3,591",1456267008,1.6189577349199837,1.5825194911776777,192.83,121.85,0.0167, 14.22 ,13.643
JBSS,"John B. Sanfilippo & Son, Inc.",86.68,undefined,4.991,N/A,undefined,4.3538294,6.96 , 1.07 Bil ,1054818688,$61.0,73078000,1043000,-1004268232,0.091,$179.0,46992000,1.1839912580248602,1.1857669717251742,86.81,73.21,0.0511, 9.84 ,11.109
JCICW,,,,Key Error,,,,N/A , - ,,$,,,,,$0.47,,,,,,,Not Found!,
JCIC,Jack Creek Investment Corp.,9.75,undefined,None,,undefined,None,, 421.33 Mil ,420138528,$,None,330219,-421328789,0.008,$0.47,0,1.015625,1.0185,9.7776,9.6,None,Not Found!,None
JCICU,,10.09,,Unexpected error:<class 'TypeError'>,,,None,N/A , - ,,$,None,330219,,,$0.47,0,,,10.07,9.8,,Not Found!,
JAZZ,Jazz Pharmaceuticals plc,133.53,199.71395348837206,4.22,19.25,1.4956485695227444,2.0729349,1.15 , 14.31 Bil ,10061977600,$708,675694976,2432532992,-5251259904,42.754,"$9,082",2253241088,1.0596778033489405,1.055471787953337,133,126.01,0.107200004, 17.29 ,9.468
