TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA
ACAHU,,10.02,,None,,,None,N/A ,,None,212592,,,0,,,10.01,9.8,,,,,,,
ACAD,ACADIA Pharmaceuticals Inc.,22.59,-62.50176678445229,-1.2,25.00,-2.7667891449514075,6.5334463,11.34 ,3084673280,-37918000,540291008,-3165134656,3.361,65827000,1.440688775510204,1.3820153061224492,21.67,15.68,0.066700004,-0.2358730000746473,160756000,USD,United States,hold,-22.599
ACAHW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACBA,Ace Global Business Acquisition,10.11,undefined,-0.095,,undefined,None,,61275776,None,316825,-60921807,0.052,144499,1.0422680412371135,1.0428247422680412,10.1154,9.7,None,undefined,6054000,USD,Hong Kong,none,None
ACB,Aurora Cannabis Inc.,5.51,undefined,-2.509,N/A,undefined,0.5390862,-1.17 ,1175278720,-161696752,375272992,-717216736,1.893,406776000,1.0555555555555556,1.0364176245210728,5.4101,5.22,None,-0.8157109590976048,198228000,USD,Canada,hold,-5.711
ACBAU,,10.52,,-0.095,,,None,N/A ,,None,316825,,,144499,,,10.52,9.76,,,,,,,
ACBAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACBI,"Atlantic Capital Bancshares, In",32.21,97.11173144876327,2.357,18.00,3.014955959291005,1.8640852,,-290385952,None,991164032,312784000,48.814,94276000,1.9356971153846154,1.9296875,32.11,16.64,0.0094,undefined,20304700,USD,United States,buy,None
ACCD,"Accolade, Inc.",20.92,-31.348522968197884,-2.653,-0.90,-1.4984953617685413,1.8279667,1.37 ,1459787776,160410880,384003008,-963280448,5.76,279848992,1.1175213675213678,1.0,18.72,18.72,0.0694,2.406252231332559,66664200,USD,United States,strong_buy,-18.033
ACER,Acer Therapeutics Inc.,2.29,undefined,-1.244,N/A,undefined,14.635762,-6.04 ,18223448,8058358,14151496,-17474046,0.989,176895,1.3630952380952381,1.2831547619047619,2.1557,1.68,0.0242,0.5631198725384691,14310200,USD,United States,buy,-1.041
ACET,"Adicet Bio, Inc.",15.52,-117.67869964664311,-2.013,29.10,-7.582390441149685,2.1418066,7.89 ,371232096,-36551624,192226000,-377698992,6.015,20535000,2.4832,2.3264,14.54,6.25,0.051599998,-0.9337924339348852,39143200,USD,United States,strong_buy,-8.15
ACEV,ACE Convergence Acquisition Cor,9.97,undefined,-0.114,,undefined,None,N/A ,286930880,None,15842,-286909150,0.001,309210,1.0173469387755103,1.0173469387755103,9.97,9.8,0.0224,undefined,23000000,USD,United States,none,None
ACEVU,,10.265,,-0.114,,,None,N/A ,,None,15842,,,309210,,,9.99,9.9,,,,,,,
ACEVW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACGL,Arch Capital Group Ltd.,45.07,445.4381978798587,4.961,49.25,9.883252670953155,1.4559022,,17212579840,968958400,4323366912,-13983246336,11.244,2724148992,1.4431636247198207,1.441242395132885,45.01,31.23,0.0064,2.509383685067518,386134016,USD,Bermuda,none,7.22
ACGLN,,25.58,,4.961,,,0.7858372,Not Found!,,968958400,4323366912,,,2724148992,,,25.27,24.98,,,,,,,
ACGLO,Arch Capital Group Ltd. - Depos,25.71,undefined,4.961,,undefined,0.7919789,Not Found!,9149530112,968958400,4323366912,-10714499072,11.244,2724148992,1.0130023640661938,1.0101812450748622,25.6384,25.38,None,2.404727218666305,402939008,USD,Bermuda,none,3.838
ACHL,Achilles Therapeutics plc,4.26,-52.462303886925795,-2.884,3.20,-12.315094809137511,0.5416556,N/A ,-95625136,None,281875008,116618752,6.942,13279000,1.0518518518518518,1.0098765432098766,4.09,4.05,None,undefined,40603500,USD,United Kingdom,buy,1.715
ACHC,"Acadia Healthcare Company, Inc.",56.36,-176.5430035335689,-7.495,6.65,-3.1324166702194627,2.1070528,2.17 ,6860157952,47268500,196312992,-4986675808,2.183,1567682048,1.1591937474290417,1.1287535993418347,54.88,48.62,0.0403,0.5255816384168227,89935600,USD,United States,buy,13.818
ACHV,"Achieve Life Sciences, Inc.",8.19,-164.52657243816256,-4.503,15.00,-20.088714583414234,2.2800326,N/A ,44770720,-15321500,33312000,-45814128,3.524,91000,1.250381679389313,1.16793893129771,7.65,6.55,0.0425,-1.6207156261040838,9453540,USD,Canada,buy,-1.47
ACIU,AC Immune SA,4.85,undefined,-1.07,N/A,undefined,1.9601464,6.68 ,180611472,-45727000,188584000,-161602048,2.587,2569000,1.0363247863247864,1.0042735042735045,4.7,4.68,0.016,-0.6293915777725217,72652704,USD,Switzerland,strong_buy,-2.47
ACKIT,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACIW,"ACI Worldwide, Inc.",34.06,22.820918727915195,0.716,12.00,0.6700211018178271,3.3965788,2.32 ,5168485888,295395616,141482000,-3920423152,1.203,1145763968,1.1997182106375486,1.163437830221909,33.03,28.39,0.0201,2.512593913206199,117566000,USD,United States,buy,22.309
ACKIU,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACKIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACLS,"Axcelis Technologies, Inc.",68.67,99.69964664310955,2.25,20.00,1.4518661226606895,4.6608343,9.04 ,2282319616,62048876,271084992,-2107044416,8.138,55687000,2.058453237410072,1.9154676258992807,63.9,33.36,0.035,1.862669564538692,33311800,USD,United States,buy,22.777
ACNB,ACNB Corporation,33.5,undefined,3.488,N/A,undefined,1.1096761,,-337602496,None,722782016,423932480,83.125,89721000,1.3923524522028263,1.3719866999168744,33.01,24.06,0.004,undefined,8695070,USD,United States,none,None
ACMR,"ACM Research, Inc.",82,63.40897526501768,1.431,20.00,0.7732801861587522,9.996617,5.85 ,1619110272,-56726624,95255000,-1634501544,4.883,45231000,1.3477975016436554,1.26758711374096,77.12,60.84,0.0842,-3.184759851559912,17811900,USD,United States,buy,60.221
ACQR,Independence Holdings Corp.,9.77,undefined,None,,undefined,None,,602769664,None,1435699,-600920077,0.023,0,1.0145379023883696,1.0134994807892004,9.76,9.63,None,undefined,49399500,USD,United States,none,None
ACOR,"Acorda Therapeutics, Inc.",2.29,-993.5565371024736,-17.041,29.00,-433.8674834508618,0.14692879,-3.18 ,180802752,7839250,36168000,11971248,3.23,188979008,1.0651162790697675,1.013953488372093,2.18,2.15,0.0221,0.6997955758690257,11202200,USD,United States,buy,-3.634
ACQRU,,9.87,,None,,,None,N/A ,,None,1435699,,,0,,,9.975,9.8,,,,,,,
ACQRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",12.7,-200.16688339222614,-1.553,74.40,-15.761171920647728,3.0562625,5.28 ,470711104,-21939876,197882000,-463985136,3.232,3052000,1.1980001886614469,1.1079143477030466,11.745,10.601,0.039300002,-0.35833486042990625,61227300,USD,United States,strong_buy,-8.15
ACRX,"AcelRx Pharmaceuticals, Inc.",0.5225,undefined,-0.325,N/A,undefined,None,-9.60 ,42440988,-19156500,48699000,-13251428,0.408,20396000,1.1358695652173911,1.1130434782608696,0.512,0.46,0.0218,-0.16054861338093682,119319000,USD,United States,buy,-1.208
ACT,"Enact Holdings, Inc.",22.24,102.46533427561837,2.974,13.66,4.607254239011618,0.8658579,,3845215488,316884864,464081984,-3173763520,2.85,739838016,1.185501066098081,1.1548507462686566,21.665,18.76,None,1.945989093588799,162840000,USD,United States,buy,None
ACST,"Acasti Pharma, Inc.",1.3,undefined,-0.464,N/A,undefined,0.53896856,5.16 ,12585102,-5023875,50790000,-11660752,1.147,43000,1.25,1.1923076923076923,1.24,1.04,0.02,-0.11343597165836498,44288200,USD,Canada,strong_buy,-1.824
ACTD,ArcLight Clean Transition Corp.,9.9,undefined,None,,undefined,None,,386694080,None,1092857,-383582663,0.028,0,1.0301768990634756,1.029136316337149,9.89,9.61,None,undefined,31116300,USD,United States,none,None
ACTDU,,10.19,,None,,,None,,,None,1092857,,,0,,,10.19,9.73,,,,,,,
ACTDW,,,,,,,,,,,,,,,,,,,,,,,,,
ACTG,Acacia Research Corporation,5.07,5.84904593639576,0.132,20.00,1.1536579756204655,1.0609081,0.51 ,-151707440,13316625,642732992,405187792,12.96,183956000,1.1069868995633187,1.0676855895196506,4.89,4.58,0.0159,0.26852419447530745,49591900,USD,United States,none,10.262
ACVA,ACV Auctions Inc.,17.84,-8.169540636042402,-0.565,0.80,-0.4579338921548432,4.228695,3.98 ,2222497792,None,601651008,-1837765056,3.867,2017000,1.1046439628482974,1.0600619195046441,17.12,16.15,0.038399998,undefined,93285104,USD,United States,buy,-38.09
ACWI,,104.28,,None,,,None,Not Found!,,,,,,,,,102.31,89.97,,,,,,,
ACXP,"Acurx Pharmaceuticals, Inc.",4.47,undefined,-1.479,N/A,undefined,3.248227,N/A ,33963808,None,14459046,-32329318,1.415,0,1.2048517520215634,1.123989218328841,4.17,3.71,0.022,undefined,10215800,USD,United States,buy,None
ACWX,,55.6,,None,,,None,Not Found!,,,,,,,,,54.785,52.95,,,,,,,
ADAG,Adagene Inc.,8.8,undefined,-2.504,N/A,undefined,1.9155163,-1.27 ,135376224,None,208274208,-148401088,4.779,7674029,1.2571428571428573,1.2142857142857142,8.5,7,None,undefined,43576700,USD,China,buy,-2.24
ADAL,Anthemis Digital Acquisitions I,9.9,undefined,None,,undefined,4945,,298988288,None,458,-298553942,0,132500,1.4203730272596844,1.4182209469153515,9.885,6.97,None,undefined,23000000,USD,United States,none,None
ADALU,,10.1,,None,,,5059.9995,,,None,458,,,132500,,,10.08,10.02,,,,,,,
ADALW,,0.4999,,None,,,249.99998,,,None,458,,,132500,,,0.48,0.45,,,,,,,
ADAP,Adaptimmune Therapeutics plc,3.51,-14.799858657243817,-1.002,1.00,-4.216483947932712,2.138691,-0.59 ,420039488,-105806248,240120000,-275353184,1.537,25971000,1.0477611940298506,1.0,3.35,3.35,None,-0.6773594018078922,156204000,USD,United Kingdom,hold,-2.798
ADBE,Adobe Inc.,510.7,371.5543462897527,10.02,15.35,0.7275393504792494,16.747087,14.53 ,251102642176,None,5798000128,-241903471104,12.181,4672999936,1.213698369694377,1.1811635534008271,497.01,420.78,0.0134000005,undefined,475800000,USD,United States,buy,38.165
ADER,26 Capital Acquisition Corp.,9.88,undefined,None,,undefined,None,,338626048,None,311463,-337938553,0.009,0,1.0323928944618601,1.0303030303030303,9.86,9.57,None,undefined,27500000,USD,United States,none,None
ADERU,,10.14,,None,,,None,N/A ,,None,311463,,,0,,,10.1728,9.86,,,,,,,
ADERW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADES,"Advanced Emissions Solutions, I",6.76,272.77123674911667,2.999,50.00,40.35077466702909,0.85636437,4.89 ,68868112,16085875,66139000,-58370656,3.615,11312000,1.4695652173913045,1.4195652173913045,6.53,4.6,0.0105,0.8526790210494511,18865100,USD,United States,buy,4.838
ADGI,"Adagio Therapeutics, Inc.",5.26,undefined,-14.738,N/A,undefined,1.0014055,N/A ,-81138272,None,666321984,32185600,5.989,0,1.0691056910569106,1.0,4.92,4.92,0.112799995,undefined,111252000,USD,United States,hold,None
ADI,"Analog Devices, Inc.",169.78,125.23488339222617,3.46,14.78,0.7376303651326785,2.3782856,4.28 ,95497142272,1119481856,1977964032,-88378968576,3.765,7118233088,1.1935325131810193,1.1816639718804922,168.0917,142.25,0.0126,2.1310028133728594,525331008,USD,United States,buy,33.531
ADMA,ADMA Biologics Inc,1.3,undefined,-0.628,N/A,undefined,1.884253,-0.96 ,321927392,-90136696,34410568,-239729016,0.176,101780000,1.2871287128712872,1.26990099009901,1.2826,1.01,0.0617,-0.4603179343662864,195814000,USD,United States,buy,-6.584
ADILW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADIL,"Adial Pharmaceuticals, Inc",2.525,undefined,-1.004,N/A,undefined,7.4431815,N/A ,47496648,-5937385,7180206,-47700146,0.346,268068,1.3648648648648647,1.3513513513513513,2.5,1.85,0.047199998,-0.283452047339199,20946700,USD,United States,buy,-2.839
ADMP,Adamis Pharmaceuticals Corporat,0.6336,undefined,-0.421,N/A,undefined,2.6297414,-5.87 ,62879292,-28986774,28731894,-62103450,0.193,775753,1.152,1.0927272727272725,0.601,0.55,0.054,-0.1946910656475424,148886000,USD,United States,hold,-1.661
ADN,"Advent Technologies Holdings, I",5.3,undefined,-0.258,N/A,undefined,1.991717,2.68 ,179151664,-13192669,92492368,-178639184,1.805,0,1.0392156862745099,1.0,5.1,5.1,0.12640001,-0.2573998509373,51253600,USD,United States,strong_buy,-9.232
ADNWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,10.26,undefined,None,,undefined,None,N/A ,120460912,None,412048,-120460912,0.035,0,1.0321931589537223,1.0301810865191148,10.24,9.94,0.0014,undefined,9554000,USD,United States,none,None
ADOCR,,0.42,,None,,,None,Not Found!,,None,412048,,,0,,,0.3102,0.3102,,,,,,,
ADOCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADRE,,49,,None,,,None,Not Found!,,,,,,,,,48.59,43.3,,,,,,,
ADP,"Automatic Data Processing, Inc.",231.93,221.38312367491167,6.32,14.03,0.9545256054624743,18.041643,2.02 ,98239496192,3333612544,1630599936,-94760994048,3.87,3478500096,1.4512859020086353,1.4200613228208496,226.94,159.81,0.0117,7.911103753346117,421384000,USD,United States,hold,24.538
ADPT,Adaptive Biotechnologies Corpor,19.51,-35.70623321554771,-1.367,8.30,-1.8301503442105438,4.188312,3.81 ,2429047296,-120849624,415040000,-2315864320,2.941,113152000,1.0410885805763075,1.0,18.74,18.74,0.0347,-0.856287900688717,141132000,USD,United States,buy,-13.483
ADSE,,8.87,,-100.834,N/A,,None,,,None,None,,,7094000,,,8.5,8.21,,,,,,,
ADSEW,,1,,-100.834,,,None,N/A ,,None,None,,,7094000,,,0.9302,0.9302,,,,,,,
ADSK,"Autodesk, Inc.",260.17,344.05860636042405,5.928,28.83,1.3224376613768845,44.58018,5.15 ,58487885824,1292612480,1792099968,-55202904448,8.147,3049499904,1.0617016935319323,1.02483574780657,251.136,245.05,0.0119,5.876232660416784,219972992,USD,United States,buy,74.535
ADTH,"AdTheorent Holding Company, Inc",5.34,undefined,0.31,N/A,undefined,3.4426231,,235332176,None,22640000,-467396672,0.52,26806000,1.0574257425742575,1.0376237623762377,5.24,5.05,None,undefined,89750304,USD,United States,buy,6.729
ADTHW,,0.71,,0.31,,,0.37831023,N/A ,,None,22640000,,,26806000,,,0.6,0.6,,,,,,,
ADTN,"ADTRAN, Inc.",19.48,0.5709116607773852,0.034,2.30,0.029307580122042362,2.6284795,6.28 ,877961984,23449000,78113000,-877962200,1.605,0,1.2748691099476441,1.2591623036649213,19.24,15.28,0.052199997,0.48169679539852095,48680000,USD,United States,buy,98.404
ADTX,"Aditxt, Inc.",0.455,undefined,-1.857,N/A,undefined,0.8503718,N/A ,11559472,-14227312,5469435,-12461225,0.203,4777420,1.0522664199814986,1.0,0.4324,0.4324,0.0557,-0.36300923386242845,39192700,USD,United States,buy,-0.519
ADUS,Addus HomeCare Corporation,84.94,92.43886925795054,2.53,15.00,1.088284309606199,2.4017284,3.84 ,1451343488,61405752,152379008,-1202246400,9.66,263928992,1.1626060771968245,1.1316725978647688,82.68,73.06,0.0374,3.8553531649861243,15927400,USD,United States,strong_buy,17.227
ADV,Advantage Solutions Inc.,7.2,-14.386103180212016,-0.403,14.46,-1.9980698861405577,0.9417853,0.85 ,4256400640,252082880,173928000,-2145290944,0.546,2040195968,1.037463976945245,1.0086455331412103,7,6.94,0.0356,0.7912851247730135,318574016,USD,United States,buy,10.275
ADVWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADVM,"Adverum Biotechnologies, Inc.",1.6,undefined,-1.52,N/A,undefined,0.46808508,-1.27 ,-48389052,-73182872,332704992,170754032,3.39,122365000,1.032258064516129,1.0,1.55,1.55,0.0673,-0.7456068182181255,98152096,USD,United States,hold,0.339
ADXN,Addex Therapeutics Ltd,6.235,undefined,-2.67,,undefined,2.544757,-21.95 ,19299930,-6191379,15486114,-25457638,2.721,521224,1.0478991596638656,1.0033613445378151,5.97,5.95,None,-0.980152610123877,6316750,USD,Switzerland,none,-1.444
AEAC,Authentic Equity Acquisition Co,9.75,undefined,None,,undefined,None,,292139936,None,660076,-292040916,0.022,0,1.0249132765689057,1.0249132765689057,9.75,9.513,0.0016,undefined,23000000,USD,United States,none,None
AEACU,,10.03,,None,,,None,N/A ,,None,660076,,,0,,,9.99,9.7,,,,,,,
AEACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEAE,,9.91,,None,,,None,,,None,48349,,,250000,,,9.88,3.85,,,,,,,
AEAEU,,10.16,,None,,,None,,,None,48349,,,250000,,,10.12,10.02,,,,,,,
AEHA,Aesther Healthcare Acquisition ,10,undefined,None,,undefined,None,,131087800,None,1162203,-131087797,0.088,0,1.0050251256281408,1.0050150753768845,9.9999,9.95,None,undefined,10600000,USD,United States,none,None
AEHAU,,10.12,,None,,,None,,,None,1162203,,,0,,,10.12,10.02,,,,,,,
AEAEW,,0.5,,None,,,None,,,None,48349,,,250000,,,0.49,0.49,,,,,,,
AEHAW,,,,,,,,,,,,,,,,,,,,,,,,,
AEHL,Antelope Enterprise Holdings Li,1.52,undefined,-6.383,N/A,undefined,0.12801532,-4.32 ,57454384,33311624,34029000,25305358,5.758,82560000,1.0768685795253277,1.0,1.4115,1.4115,0.061300002,5.6132622231209295,5934450,USD,China,none,-0.341
AEHR,Aehr Test Systems,13.67,1.9053710247349822,0.043,20.00,0.13938339610351003,8.582424,13.68 ,316970912,None,35031000,-320303016,1.337,1379000,7.046391752577319,6.81958762886598,13.23,1.94,0.0939,undefined,26557100,USD,United States,none,-8804.747
AEI,Alset EHome International Inc.,0.436,undefined,-4.403,N/A,undefined,0.14865217,0.68 ,-86750272,39324664,139026624,106005808,3.041,6209515,1.013953488372093,1.0,0.43,0.43,0.0046,0.5450773762832194,72145104,USD,United States,buy,23.688
AEIS,"Advanced Energy Industries, Inc",92.13,102.22459363957596,3.554,10.00,1.1095690181219577,4.2110705,4.28 ,3490760960,126516624,550755968,-2980015744,14.621,510071008,1.1275241708481214,1.1026802105005507,90.1,81.71,0.0334,3.3585868711109224,37669600,USD,United States,buy,14.926
AEP,American Electric Power Company,90.86,103.65342756183746,4.762,5.50,1.140803737198299,2.05651,0.88 ,82330689536,-1712162560,1591100032,-43570466176,3.159,37910900736,1.2147058823529413,1.206951871657754,90.28,74.8,0.0116,-3.4492284389539374,496390016,USD,United States,buy,13.511
AEMD,"Aethlon Medical, Inc.",1.8,undefined,-0.642,N/A,undefined,1.2032084,9.76 ,4351339,-5161813,23224924,-4490216,1.508,0,1.2413793103448276,1.193103448275862,1.73,1.45,0.0109,-0.33524143843401116,15397300,USD,United States,buy,-0.499
AEPPL,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEPPZ,,53.4,,4.762,,,1.2054702,N/A ,,-1712162560,1591100032,,,37910900736,,,53.19,44.71,,,,,,,
AERC,"AeroClean Technologies, Inc.",7.4,undefined,-0.582,,undefined,41.321842,19.97 ,102538728,None,655780,-99124164,0.047,500000,1.0802919708029197,1.0,6.85,6.85,0.0621,undefined,13877600,USD,United States,none,None
AEY,"ADDvantage Technologies Group, ",1.4,undefined,-0.524,N/A,undefined,1.6565901,2.98 ,22245370,-3163750,2608000,-14845390,0.205,7400000,1.0526315789473684,1.0,1.33,1.33,0.0275,-0.2483378729483426,12739700,USD,United States,none,-2.749
