TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW
ESMV,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
ESPO,,50.2,,None,,,None,Not Found!,,,,,,,,,49.94,49,,,,,,,,,
ESOA,Energy Services of America Corp,2.5,undefined,0.519,N/A,undefined,0.9870232,2.81 ,60741696,-4033526,8226739,-32555489,0.506,17462598,1.8939393939393938,1.833409090909091,2.4201,1.32,0.0005,-0.2482490660331489,16247900,USD,United States,buy,12.653,undefined,undefined
ESQ,"Esquire Financial Holdings, Inc",36.09,undefined,1.929,N/A,undefined,1.9595037,,52781900,None,199427008,-83082624,25.872,0,1.5969026548672567,1.5628318584070795,35.32,22.6,0.0044,undefined,7847490,USD,United States,none,None,undefined,undefined
ESPR,"Esperion Therapeutics, Inc.",5.51,-327.40918295739345,-11.689,16.90,-59.4209043479843,None,-4.61 ,564633472,-208224880,103672000,-250277760,3.565,523791008,1.6798780487804879,1.6707317073170733,5.48,3.28,0.1443,-3.3414835248599455,62315100,USD,United States,hold,-2.234,-93.59503727778133,-16.986395150232546
ESSA,"ESSA Bancorp, Inc.",17.06,undefined,1.65,N/A,undefined,0.82911545,,16319385,None,161500000,-18941776,16.55,8125000,1.1534820824881677,1.1588911426639623,17.14,14.79,0.002,undefined,10490800,USD,United States,hold,None,undefined,undefined
ESSC,East Stone Acquisition Corporat,10.54,undefined,-0.091,,undefined,None,N/A ,240417152,None,56267,-75399861,0.003,3246514,1.0592964824120603,1.0552763819095479,10.5,9.95,0.15100001,undefined,7065180,USD,United States,none,None,undefined,undefined
ESSCR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
ESSCU,,10.81,,-0.091,,,None,N/A ,,None,56267,,,3246514,,,10.35,10.33,,,,,,,,,
ESSCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
ESTA,Establishment Labs Holdings Inc,74.37,undefined,-1.367,N/A,undefined,27.575994,10.35 ,1508819200,-8135250,64623000,-1633878888,2.692,53770000,1.5847006179416152,1.488600042616663,69.86,46.93,0.0361,-0.3389165003728592,24003700,USD,Costa Rica,buy,-74.868,undefined,undefined
ETAC,E.Merge Technology Acquisition ,9.93,undefined,-0.02,,undefined,None,N/A ,750886656,None,445319,-756220729,0.006,0,1.0242392986075295,1.0242392986075295,9.93,9.695,0.0023,undefined,61200000,USD,United States,none,None,undefined,undefined
ETACU,,9.99,,-0.02,,,None,N/A ,,None,445319,,,0,,,9.96,9.92,,,,,,,,,
ETACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
ETNB,"89bio, Inc.",2.36,-103.15298245614035,-3.818,16.00,-43.70889087124591,0.29726028,N/A ,116498104,-35152624,157332992,113320616,7.757,1441000,1.0976744186046512,1.0,2.15,2.15,0.0305,-1.7331760854345188,20282200,USD,United States,buy,-1.533,-46.82616090472209,-19.841593603695802
ETON,"Eton Pharmaceuticals, Inc.",3.64,undefined,-0.43,N/A,undefined,5.5503144,2.02 ,94287664,-2630875,22709000,-64150888,0.923,6761000,1.2093023255813955,1.1727574750830565,3.53,3.01,0.0311,-0.1069191910981785,24606200,USD,United States,buy,-9.578,undefined,undefined
ETTX,Entasis Therapeutics Holdings I,1.9,-139.9301453634085,-1.136,103.20,-73.64744492810975,2.1559634,N/A ,59160904,-25269876,44124000,-45434688,0.926,864000,1.3571428571428572,1.3357142857142859,1.87,1.4,0.0167,-0.5304607285001763,47637600,USD,United States,buy,-1.133,-65.3410623667335,-34.39003282459658
ETSY,"Etsy, Inc.",101.88,181.19354385964914,3.367,40.30,1.7784996452655,22.09341,3.50 ,21096470528,514262016,984611968,-10830109568,7.744,2388119040,1.0971354727546845,1.0,92.86,92.86,0.081999995,4.056301937987553,126781000,USD,United States,buy,39.068,218.2880080513001,2.1425992152660003
EUCR,Eucrates Biomedical Acquisition,9.88,undefined,None,,undefined,1.3423913,N/A ,131424024,None,206219,-132769693,0.015,0,1.0238341968911917,1.0238341968911917,9.88,9.65,0.00059999997,undefined,13459100,USD,United States,none,None,undefined,undefined
EUCRU,,9.96,,None,,,1.3491848,N/A ,,None,206219,,,0,,,9.93,9.83,,,,,,,,,
EUCRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EUFN,,17.55,,None,,,None,Not Found!,,,,,,,,,17.25,15.74,,,,,,,,,
EVAX,Evaxion Biotech A/S,3.04,undefined,-1.124,N/A,undefined,3.229527,N/A ,56023020,-15286875,11944000,-52852200,0.516,3865000,1.2392988177741542,1.1047696697920915,2.71,2.453,None,-0.6605827193569993,23141500,USD,Denmark,strong_buy,-2.473,undefined,undefined
EVBG,"Everbridge, Inc.",45.81,-1841.7486917293231,-2.944,558.80,-40.204075348817355,4.1662636,1.01 ,2613515008,49922624,546521984,-1115504512,14.173,677792000,1.6472491909385114,1.5490830636461705,43.08,27.81,0.1028,1.2946033540704474,38562100,USD,United States,hold,-44.604,809.8960712186278,17.679460188138567
EVCM,EverCommerce Inc.,13.38,-109.07383859649124,-1.778,47.13,-8.152005874177222,2.4583004,1.94 ,3174968832,None,95588000,-2322981216,0.489,385068000,1.2890173410404624,1.182080924855491,12.27,10.38,0.0596,undefined,195360992,USD,United States,buy,45.504,undefined,undefined
EVER,"EverQuote, Inc.",14.25,1.6437694235588975,-0.514,-11.40,0.11535224024974719,4.7713995,5.85 ,421335488,14638500,41773000,-368848760,1.412,8999000,1.2153518123667377,1.1803837953091685,13.84,11.725,0.048600003,0.6316232309285468,23176000,USD,United States,buy,-35.502,-2.01992792647826,-0.14174932817391298
EVFM,"Evofem Biosciences, Inc.",0.178,-158.4264661654135,-1.752,73.50,-890.036326771986,None,-46.98 ,152589808,-117428496,14856000,-13857518,0.091,102612000,1.0787878787878786,1.0424242424242423,0.172,0.165,0.1527,-0.7197799611280743,163144992,USD,United States,buy,-0.929,-65.0868696679221,-365.6565711681017
EVGBC,,99.96,,None,,,None,Not Found!,,,,,,,,,99.96,99.94,,,,,,,,,
EVGN,Evogene Ltd.,1.07,undefined,-0.738,N/A,undefined,0.7191316,-2.27 ,998953,-12626000,61593000,16898952,1.496,2715000,1.0594059405940595,1.0396039603960396,1.05,1.01,0.0196,-0.30672134174189347,41164400,USD,Israel,buy,-0.036,undefined,undefined
EVGOW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EVGO,EVgo Inc.,9.6,undefined,-0.619,N/A,undefined,None,0.33 ,1819145856,-56373660,520356000,-102399456,7.57,0,1.3714285714285714,1.2942857142857143,9.06,7,None,-0.8201379755822209,68736800,USD,United States,buy,-33.372,undefined,undefined
EVGR,,,,,,,,,,,,,,,,,,,,,,,,,,,
EVGRU,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EVGRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EVK,"Ever-Glory International Group,",1.31,undefined,0.095,N/A,undefined,0.14540496,1.66 ,94022640,-45125376,51404000,32446304,3.47,116987000,1.201834862385321,1.1652293577981652,1.2701,1.09,0.0086,-3.0468091312362007,14810700,USD,China,none,10.703,undefined,undefined
EVLMC,,99.96,,None,,,None,Not Found!,,,,,,,,,99.96,99.96,,,,,,,,,
EVLVW,,0.2834,,-0.435,,,0.14198397,N/A ,,None,333747008,,,15359000,,,0.2501,0.2501,,,,,,,,,
EVLV,"Evolv Technologies Holdings, In",2.31,undefined,-0.435,N/A,undefined,1.0971944,3.26 ,197227712,None,333747008,18043200,2.343,15359000,1.4713375796178343,1.3726114649681527,2.155,1.57,None,undefined,144156992,USD,United States,buy,-5.271,undefined,undefined
EVLO,"Evelo Biosciences, Inc.",2.37,undefined,-2.393,N/A,undefined,3.9903069,N/A ,302974656,-53231376,95938000,-36107952,1.795,56769000,1.15609756097561,1.126829268292683,2.31,2.05,0.2354,-0.995725319351514,53459900,USD,United States,buy,-2.662,undefined,undefined
EVO,Evotec SE,12.28,undefined,0.8455,N/A,undefined,3.986049,3.74 ,5299469824,-54948624,427228000,-3746719904,1.296,500611008,1.0302013422818792,1.0067114093959733,12,11.92,None,-0.15797597458466026,347828992,USD,Germany,buy,63.513,undefined,undefined
EVMT,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
EVOJW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EVOJ,Evo Acquisition Corp.,9.8,undefined,-0.081,,undefined,None,N/A ,151255936,None,625137,-152505743,0.04,0,1.0208333333333335,1.0208333333333335,9.8,9.6,None,undefined,12500500,USD,United States,none,None,undefined,undefined
EVOJU,,9.89,,-0.081,,,None,N/A ,,None,625137,,,0,,,9.89,9.8,,,,,,,,,
EWBC,"East West Bancorp, Inc.",73.94,104.27834586466165,5.731,8.00,1.4103103308718101,1.7778333,,4409633792,None,8832732160,-1285237760,62.243,1026969024,1.1225140428115985,1.079702444208289,71.12,65.87,0.0172,undefined,141907008,USD,United States,buy,None,undefined,undefined
EVSTC,,99.96,,None,,,None,Not Found!,,,,,,,,,99.96,99.96,,,,,,,,,
EVOK,"Evoke Pharma, Inc.",0.498,-15.938145363408522,-0.298,40.00,-32.00430795865165,3.2191782,-14.22 ,10764484,-9042239,11141908,-4206647,0.341,5049117,1.3833333333333333,1.1416666666666666,0.411,0.36,0.0044,-0.2768894094590663,32656500,USD,United States,buy,None,-14.809072676332017,-29.73709372757433
EWCZ,"European Wax Center, Inc.",27.98,1.0568822055137845,0.008,111.30,0.03777277360663991,5.686762,2.74 ,1046938560,None,25366000,-909904912,0.809,178548992,1.508355795148248,1.4684636118598382,27.24,18.55,None,undefined,34071800,USD,United States,buy,26.577,undefined,undefined
EVOP,"EVO Payments, Inc.",22.99,-2.9132631578947366,-0.084,22.95,-0.12671871065222864,None,0.52 ,2369274112,86566496,415894016,-652580032,8.77,623998016,1.1454907822620826,1.0999003487792725,22.075,20.07,0.0182,1.8253538993558183,47424500,USD,United States,buy,16.073,63.306384108485744,2.753648721552229
EWEB,,6.87,,None,,,None,Not Found!,,,,,,,,,7.19,5.93,,,,,,,,,
EWJE,,31.9109,,None,,,None,Not Found!,,,,,,,,,31.64,31.42,,,,,,,,,
EWJV,,25.34,,None,,,None,Not Found!,,,,,,,,,25.14,24.87,,,,,,,,,
EWZS,,15.2,,None,,,None,Not Found!,,,,,,,,,14.85,11.92,,,,,,,,,
EWTX,"Edgewise Therapeutics, Inc.",8.01,undefined,-1.435,N/A,undefined,1.3782383,N/A ,251464560,-19255376,280788992,-112591488,5.671,0,1.066577896138482,1.048069241011984,7.871,7.51,0.22760001,-0.39060885511544596,49295800,USD,United States,strong_buy,-5.856,undefined,undefined
EXAI,Exscientia Plc,10.98,18.176190476190477,-0.475,-43.20,1.6553907537514094,0.004203061,8.97 ,-220998048,None,227631008,-1067743840,2493.93,4938000,1.0754162585700293,1.0489813907933399,10.7101,10.21,None,undefined,120388000,USD,United Kingdom,buy,6.206,undefined,undefined
EXC,Exelon Corporation,48.34,15.142285714285714,1.71,-0.47,0.3132454636798865,1.3519839,0.81 ,79556526080,-118250000,2956999936,-42808713984,3.023,41700999168,1.5834738527160328,1.5300799267762908,46.71,30.527817,0.0134000005,-0.12087071695100012,978318016,USD,United States,buy,7.767,-1.0703268599781293,-0.02214163963545985
EXFY,"Expensify, Inc.",15.52,17.899508771929828,0.124,122.40,1.1533188641707364,None,7.20 ,2611818752,None,68058000,-1150521712,1.008,70372000,1.0822873082287308,1.0397489539748954,14.91,14.34,0.0328,undefined,67519696,USD,United States,buy,141.777,undefined,undefined
EXAS,Exact Sciences Corporation,57.53,-576.8774937343359,-4.889,98.50,-10.027420367362,2.7423534,1.23 ,14971539456,-92792128,1218466944,-8267693952,7.071,2402778112,1.0500091257528748,1.0001825150574921,54.8,54.79,0.0705,-0.538490379424654,172319008,USD,United States,buy,-21.001,-63.53916557221231,-1.1044527302661622
EXEL,"Exelixis, Inc.",22.77,30.651127819548876,0.51,46.00,1.34611892048963,3.3448122,12.07 ,4271902208,219418880,1402731008,-5665577984,4.433,52252000,1.469032258064516,1.44,22.32,15.5,0.042,0.6934923072846407,316396992,USD,United States,buy,20.234,41.67906147540272,1.8304374824507124
EXPD,Expeditors International of Was,102.37,121.47462656641605,6.758,7.80,1.1866232936057053,4.910776,6.57 ,20671809536,493416000,1820105984,-14962748160,10.744,456020000,1.078146392838336,1.0417061611374407,98.91,94.95,0.0286,2.9126584968477722,169404000,USD,United States,hold,12.758,52.354853983439156,0.5114277032669645
EXLS,"ExlService Holdings, Inc.",143.36,83.99037593984963,3.462,13.50,0.5858703678839957,6.6275616,6.78 ,4799327232,146804496,284320000,-4249869568,8.537,277704000,1.5416711474352083,1.451984084310141,135.02,92.99,0.0149,4.408159529650571,33302900,USD,United States,hold,23.659,106.9448226742294,0.7459878813771581
EXPO,"Exponent, Inc.",103.88,50.015538847117796,1.93,15.00,0.48147418990294377,12.327586,13.97 ,5817929216,73697504,254783008,-4738019808,4.889,16313000,1.2442208647742246,1.1388190202419453,95.08,83.49,0.016,1.414227262696334,52111500,USD,United States,buy,51.937,36.649398236290956,0.35280514282143777
EXPE,"Expedia Group, Inc.",183.4,-224.77008521303256,-6.512,22.80,-1.2255729837133726,16.50921,1.21 ,34924494848,2238374912,4311000064,-22168517632,27.678,8887000064,1.3409373400599547,1.2693573152007018,173.61,136.77,0.059299998,15.330914988630449,146004000,USD,United States,buy,71.567,529.1663188556856,2.8853125346547746
EXPI,"eXp World Holdings, Inc.",14.02,9.527268170426066,0.467,10.00,0.6795483716423727,10.477308,16.18 ,4607310336,160962880,98064000,-1877456384,0.665,3836000,1.0565184626978146,1.0037678975131876,13.32,13.27,0.066,1.0910001472715398,147536992,USD,United States,buy,99.816,22.257496738822894,1.5875532623982094
EXTR,"Extreme Networks, Inc.",9.83,5.877142857142857,0.187,20.00,0.5978782153756721,17.23519,0.83 ,2038879872,125425504,191348992,-1055489408,1.473,371656992,1.08980044345898,1.0559866962305988,9.525,9.02,0.057800002,0.9657104227781242,129879000,USD,United States,buy,18.895,30.35089900159819,3.0875787387180256
EYEN,"Eyenovia, Inc.",2.47,undefined,-0.782,N/A,undefined,14.756098,-0.32 ,103684480,-11658635,13500871,-55244801,0.475,7282037,1.0833333333333335,1.0438596491228072,2.38,2.28,0.0241,-0.4104098242353198,28407300,USD,United States,buy,-5.171,undefined,undefined
EYE,"National Vision Holdings, Inc.",38.97,58.460120300751875,1.773,21.40,1.50013139083274,3.14931,2.77 ,3799114752,94646128,439116992,-2674571840,5.31,1018686016,1.1230547550432275,1.070893371757925,37.16,34.7,0.074099995,1.1444389671425084,82700896,USD,United States,buy,12.181,37.73493496673394,0.9683072868035396
EYESW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
EYES,"Second Sight Medical Products, ",1.43,undefined,-0.311,N/A,undefined,0.8380521,N/A ,-18938704,-4975500,72028000,13702384,1.828,281000,1.2543859649122808,1.2106140350877195,1.3801,1.14,0.0506,-0.1262522456685241,39409200,USD,United States,buy,2.142,undefined,undefined
EZFL,"EzFill Holdings, Inc.",0.6801,undefined,-0.605,N/A,undefined,0.698174,8.60 ,17378682,None,20650988,3677604,0.791,165919,1.126366346472342,1.0,0.6038,0.6038,0.0041,undefined,26112900,USD,United States,buy,-2.177,undefined,undefined
EZGO,EZGO Technologies Ltd.,0.84,undefined,0.033,,undefined,0.5284091,1.54 ,8545813,-17133730,7161534,-5302884,0.526,310395,1.1634349030470914,1.1772853185595569,0.85,0.722,0.0217,-1.2783885216301314,13402600,USD,China,none,-2.508,undefined,undefined
EZPW,"EZCORP, Inc.",7.31,7.195488721804511,0.15,35.00,0.9843349824629976,0.5837225,1.95 ,633885824,31436000,253667008,-138729184,4.525,477779008,1.329090909090909,1.2663636363636364,6.965,5.5,0.1178,0.5921667319690166,53086400,USD,United States,buy,10.069,28.406193608739294,3.88593619818595
EYPT,"EyePoint Pharmaceuticals, Inc.",11.68,undefined,-2.25,N/A,undefined,3.504963,0.35 ,307983072,-21991750,119710000,-263353232,4.161,39281000,1.6,1.526027397260274,11.14,7.3,0.0725,-0.6487356708378319,33899400,USD,United States,buy,-6.605,undefined,undefined
FA,First Advantage Corporation,17.95,6.329824561403509,0.205,19.50,0.3526364658163515,2.3816712,2.78 ,2886075136,None,276496000,-2377414272,1.809,556051008,1.2161246612466123,1.1720867208672088,17.3,14.76,0.024,undefined,152875008,USD,United States,buy,15.551,undefined,undefined
FAAR,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FAB,,73.0786,,None,,,None,Not Found!,,,,,,,,,71.04,67.73,,,,,,,,,
FAD,,104.91,,None,,,None,Not Found!,,,,,,,,,101.56,101.56,,,,,,,,,
FALN,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FAMI,"Farmmi, Inc. Ordinary Shares",0.12,undefined,0.113,,undefined,0.085529156,10.17 ,52387916,-54577820,62045460,28464740,0.111,3076355,1.0909090909090908,1.0772727272727272,0.1185,0.11,0.0327,-0.1930823766895135,282665984,USD,China,none,18.221,undefined,undefined
FANH,Fanhua Inc.,6.22,undefined,0.818,N/A,undefined,0.17405245,3.41 ,-685426880,192055872,1397726976,1071263808,26.031,191936000,1.0349417637271214,1.0116472545757071,6.08,6.01,None,3.5768191214759026,53694600,USD,China,none,-2.212,undefined,undefined
FARM,Farmer Brothers Company,6.31,-91.70526315789475,-2.16,30.00,-14.533322212027695,1.0464923,1.87 ,253692752,-22491124,6014000,-107535936,0.333,119743000,1.1905660377358491,1.179245283018868,6.25,5.3,0.0104,-1.2438955379067762,18081200,USD,United States,buy,65.049,-52.81100353919997,-8.36941419004754
FANG,"Diamondback Energy, Inc. - Comm",129.47,184.86953984962406,2.561,56.96,1.4278948007231334,1.9874046,2.01 ,29931137024,1030000000,457000000,-22412721088,2.522,6968999936,1.9637494312149246,1.9006522068860912,125.31,65.93,0.031600002,5.685110829414176,181175008,USD,United States,buy,9.927,410.38806053413253,3.1697540784284586
FARO,"FARO Technologies, Inc.",34.31,45.00350877192983,1.06,30.00,1.3116732373048623,1.7494898,3.75 ,915200320,-9917875,121989000,-502219320,6.7,24386000,1.0550430504305042,1.0003075030750306,32.53,32.52,0.0208,-0.544824432261396,18203800,USD,United States,buy,74.238,-23.13114256267681,-0.6741807800255555
FAST,Fastenal Company,57.44,25.184982456140354,1.54,6.33,0.4384572154620535,10.729389,18.36 ,36217733120,607962496,250500000,-31561765984,0.436,618300032,1.176085176085176,1.1294021294021293,55.16,48.84,0.026700001,1.0570264212819473,575163008,USD,United States,hold,26.856,17.286488230949782,0.30094861126305333
FAT,FAT Brands Inc.,5.75,undefined,-1.274,N/A,undefined,None,-0.01 ,700874816,2395625,23565000,-75329352,1.441,501716992,1.0511882998171846,1.036563071297989,5.67,5.47,0.0064999997,0.15856350482847176,15108300,USD,United States,buy,92.488,undefined,undefined
FATBB,FAT Brands Inc.,7.43,undefined,-1.274,,undefined,None,-0.01 ,736023680,2395625,23565000,-80048624,1.441,501716992,1.0894428152492668,1.1173020527859236,7.62,6.82,0.033800002,1.8851314132829713,1270800,USD,United States,none,97.126,undefined,undefined
FATE,"Fate Therapeutics, Inc.",31.65,28.080601503759397,-2.122,-20.50,0.8872227963273112,3.7289462,5.67 ,2685846272,-134713248,615910016,-2111364224,6.387,114818000,1.1116965226554267,1.0,28.47,28.47,0.2006,-1.4107162843690833,95492800,USD,United States,buy,-12.72,18.668125266838995,0.5898301822066033
FATBP,,12.59,,-1.274,,,None,Not Found!,,2395625,23565000,,,501716992,,,12.52,11.5,,,,,,,,,
FATBW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,,,
FATPW,,0.1799,,None,,,None,,,None,175,,,139198,,,0.17,0.17,,,,,,,,,
FATPU,,9.87,,None,,,None,,,None,175,,,139198,,,9.87,9.87,,,,,,,,,
FATP,Fat Projects Acquisition Corp,9.89,undefined,None,,undefined,None,,24589024,None,175,-143305937,0,139198,1.0201134605466735,1.0201134605466735,9.89,9.695,None,undefined,11615000,USD,Singapore,none,None,undefined,undefined
FBIO,"Fortress Biotech, Inc.",1.14,-17.847017543859646,-0.476,25.50,-15.655278547245306,1.171459,-1.88 ,120170384,-61623000,252720992,143128648,2.537,102638000,1.1287128712871286,1.0396039603960396,1.05,1.01,0.0148,-0.6185222434341671,99629400,USD,United States,buy,-0.908,-23.19070867612817,-20.342726908884362
FB,"Meta Platforms, Inc.",205.73,459.9862556390978,13.974,21.35,2.2358735023530736,4.1985,10.45 ,540867395584,28807624704,47998001152,-509661454336,17.634,14453999616,1.2173372781065088,1.1829585798816566,199.92,169,0.0139,12.174225147975054,2366279936,USD,United States,buy,9.884,400.7425390814646,1.947905211109049
FBIZ,First Business Financial Servic,34.33,70.03443609022557,3.849,8.00,2.0400360061236693,1.305543,,642439744,None,83453000,-207438680,9.867,447216000,1.3357976653696497,1.3342412451361867,34.29,25.7,0.0023999999,undefined,8390300,USD,United States,buy,None,undefined,undefined
FBMS,"The First Bancshares, Inc.",32.71,undefined,2.997,N/A,undefined,1.0118823,,4188701,None,919713024,243088896,43.756,144726000,1.0231467000312793,1.0,31.97,31.97,0.0099,undefined,21019700,USD,United States,buy,None,undefined,undefined
FBIOP,"Fortress Biotech, Inc. - 9.375%",22.2,undefined,-0.476,,undefined,23.743343,Not Found!,2321989888,-61623000,252720992,133044328,2.537,102638000,1.1711331504536822,1.1625606668073434,22.0375,18.956,None,-1.0872184828729965,56679500,USD,United States,none,-17.552,undefined,undefined
FBRX,"Forte Biosciences, Inc.",1.23,undefined,-1.716,N/A,undefined,0.3887762,N/A ,-15860795,-8714000,45665000,27689236,3.095,0,1.0982142857142856,1.0,1.12,1.12,0.0398,-0.590595475309395,14754600,USD,United States,hold,0.701,undefined,undefined
FBNC,First Bancorp,38.95,69.76326817042607,3.811,8.10,1.7910980274820556,1.149256,,1362565632,None,394192992,-939203104,11.074,78087000,1.0498652291105122,1.0080862533692723,37.4,37.1,0.0295,undefined,35595200,USD,United States,buy,None,undefined,undefined
FBZ,,12.69,,None,,,None,Not Found!,,,,,,,,,12.35,10.64,,,,,,,,,
FCA,,25.4,,None,,,None,Not Found!,,,,,,,,,25.14,22.33,,,,,,,,,
FCAL,,49.155,,None,,,None,Not Found!,,,,,,,,,48.995,48.87,,,,,,,,,
FCAP,"First Capital, Inc.",36.2,undefined,3.42,N/A,undefined,1.0913436,,-46511724,None,177348000,52548544,52.946,0,1.0049972237645752,1.0,36.02,36.02,0.0068,undefined,3373870,USD,United States,none,None,undefined,undefined
FCBC,"First Community Bankshares, Inc",27.29,44.20015037593985,2.969,5.00,1.619646404395011,1.0637532,,-170737872,None,677438976,224273632,40.137,1536000,1.0278719397363465,1.0,26.55,26.55,0.01,undefined,17017100,USD,United States,buy,None,undefined,undefined
FCCO,First Community Corporation,19.8,undefined,1.99,N/A,undefined,1.0748956,,155081424,None,79694000,-69835408,10.563,77777000,1.0987791342952276,1.090455049944506,19.65,18.02,0.0017,undefined,7544370,USD,United States,buy,None,undefined,undefined
FCEF,,22.08,,None,,,None,Not Found!,,,,,,,,,21.8,21.4,,,,,,,,,
FCEL,"FuelCell Energy, Inc.",4.22,-8.059498746867169,-0.311,15.00,-1.909833826271841,2.328767,3.12 ,1884553600,-112167624,432212992,-1063812736,1.179,97843000,1.2411764705882353,1.2,4.08,3.4,0.1249,-0.30590642465425977,366672992,USD,United States,hold,-47.079,-7.9274998268798145,-1.8785544613459277
FCFS,"FirstCash Holdings, Inc.",77.94,108.76105263157893,3.131,23.00,1.3954458895506663,2.493203,2.30 ,4499637760,None,120046000,-3747959632,2.877,1586640000,1.336878216123499,1.3460377358490567,78.474,58.3,0.0286,undefined,48483400,USD,United States,hold,18.686,undefined,undefined
FCNCA,"First Citizens BancShares, Inc.",664.66,undefined,55.391,N/A,undefined,1.4798135,,9423942656,None,337814016,-5860348416,34.413,1783479040,1.0884110894591188,1.0425434358982757,636.65,610.67,0.0317,undefined,8811220,USD,United States,buy,None,undefined,undefined
FCNCP,,23.45,,55.391,,,0.054297008,Not Found!,,None,337814016,,,1783479040,,,22.99,22.55,,,,,,,,,
FCNCO,,22.98,,None,,,None,Not Found!,,None,337814016,,,1783479040,,,22.57,22.5,,,,,,,,,
FCRD,First Eagle Alternative Capital,4.04,9.795789473684211,0.658,5.00,2.4247003647733196,0.6226937,,347703360,15966875,9612000,-112331072,0.319,218210000,1.017632241813602,1.0151133501259446,4.03,3.97,0.0015,0.5302953562674779,30109400,USD,United States,hold,None,7.89462259706471,1.954114504223938
FCUV,Focus Universal Inc.,14.33,undefined,-0.071,,undefined,45.33123,413.23 ,371473472,-885165,9535166,-612106690,0.22,322924,3.191536748329621,3.1024498886414253,13.93,4.49,0.0064999997,-0.02046165368691877,43259700,USD,United States,none,-144.214,undefined,undefined
FCVT,,35.99,,None,,,None,Not Found!,,,,,,,,,35.37,35.33,,,,,,,,,
FDIG,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,
FDBC,"Fidelity D & D Bancorp, Inc.",37.43,undefined,4.121,N/A,undefined,1.0208173,,167185392,None,167386000,-42464288,29.648,26825000,1.0116216216216216,1.0,37,37,0.0136,undefined,5645690,USD,United States,none,None,undefined,undefined
FDMT,"4D Molecular Therapeutics, Inc.",12.26,-139.13968922305764,-2.948,34.30,-11.349077424392956,1.4434613,6.08 ,506490944,-36170376,161675008,-221098080,5.031,0,1.0936663693131132,1.0579839429081177,11.86,11.21,0.036,-1.1254426425379915,32138800,USD,United States,buy,-7.734,-53.11863620119162,-4.332678319836185
FDNI,,22.4,,None,,,None,Not Found!,,,,,,,,,23.15,20.59,,,,,,,,,
FDT,,54.33,,None,,,None,Not Found!,,,,,,,,,53.66,52.82,,,,,,,,,
FDUS,Fidus Investment Corporation,20.515,49.49669172932332,3.903,3.00,2.4127073716462744,1.0893307,,689720576,31514876,98812000,-388714144,4.043,352324992,1.2750155376009944,1.232591671845867,19.8324,16.09,0.0063,1.289616571321008,24437400,USD,United States,buy,None,16.354535967128573,0.7971989260116292
FDTS,,42.76,,None,,,None,Not Found!,,,,,,,,,39.75,39.74,,,,,,,,,
FEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEIM,"Frequency Electronics, Inc.",7.85,-1.5548872180451125,-0.06,15.00,-0.19807480484651116,1.3750424,2.65 ,74503456,9987750,20578000,-54557824,2.221,9384000,1.0221354166666667,1.0078125,7.74,7.68,0.0028,1.0780563414031274,9264590,USD,United States,none,43.366,27.937600426336683,3.558929990616138
FELE,"Franklin Electric Co., Inc.",71.91,71.72661654135338,2.97,13.40,0.9974498197935389,3.5170474,4.40 ,4211753728,38579248,40536000,-3206827328,0.871,236772992,1.0533177090962356,1.0193349934085252,69.59,68.27,0.0121,0.8308995556819088,46430700,USD,United States,buy,17.969,20.066536637972114,0.27905071113853586
FEM,,24.09,,None,,,None,Not Found!,,,,,,,,,23.88,22.63,,,,,,,,,
FEMB,,28.02,,None,,,None,Not Found!,,,,,,,,,28,27.8,,,,,,,,,
FEMS,,38.5,,None,,,None,Not Found!,,,,,,,,,38.21,36.98,,,,,,,,,
FEP,,35.91,,None,,,None,Not Found!,,,,,,,,,35.59,33.47,,,,,,,,,
