TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA
ABCM,Abcam plc,23.67,undefined,0.097,N/A,undefined,8.39273,43.38 ,5217610240,15400000,219900000,-5169635232,0.972,110500000,1.38098016336056,1.3698949824970827,23.48,17.14,None,0.06729151411010416,228855008,USD,United Kingdom,buy,85.535
ABSI,Absci Corporation,8.6,-79.31170479704798,-2.684,9.70,-9.222291255470696,1.9561069,7.05 ,501703072,None,279262016,-479988288,3.016,21715000,1.131430074990133,1.0564399421128798,8.03,7.601,0.0428,undefined,92591504,USD,United States,hold,-10.351
ABOS,"Acumen Pharmaceuticals, Inc.",6.9,-613.8360442804429,-9.312,32.10,-88.96174554789027,1.17239,109.26 ,73615384,None,199964000,-73615232,4.941,0,1.1127237542331883,1.0804708917916466,6.7,6.201,0.0337,undefined,40470300,USD,United States,buy,None
ABNB,"Airbnb, Inc.",168.78,-1393.0575350553506,-7.886,100.30,-8.253688440901474,23.413023,6.24 ,98764488704,2307960832,7920702976,-97865214464,12.649,2430998016,1.3012103924138463,1.2803947266980187,166.08,129.71,0.036199998,6.654559176988905,346824000,USD,United States,buy,-38.218
ABCL,AbCellera Biologics Inc.,14.34,19.343763837638377,0.644,10.00,1.3489375061114628,4.2170453,15.58 ,3304892160,167605184,753478976,-3273129152,2.676,31759000,1.1754098360655738,1.1655737704918034,14.22,12.2,0.0933,0.5952290415966714,281580992,USD,Canada,buy,11.07
ABEO,Abeona Therapeutics Inc.,0.3194,undefined,-0.567,N/A,undefined,0.43039593,-7.33 ,-26486662,-27067876,66998000,17587732,0.657,6165000,1.182962962962963,1.1703703703703703,0.316,0.27,0.0153,-0.18461495859989907,146618000,USD,United States,buy,0.487
ABST,Absolute Software Corporation,9.5,undefined,-0.137,N/A,undefined,26.657225,0.21 ,692849088,47355712,55869000,-412942840,1.123,280480000,1.1363636363636365,1.1232057416267944,9.39,8.36,None,0.9505247227050658,49820600,USD,Canada,buy,159.386
ACAHW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACAH,Atlantic Coastal Acquisition Co,9.76,undefined,None,,undefined,None,,420687424,None,212592,-420687408,0.005,0,1.0156087408949013,1.0156087408949013,9.76,9.61,None,undefined,34500000,USD,United States,none,None
ABTX,"Allegiance Bancshares, Inc.",43.41,undefined,3.729,N/A,undefined,1.0686346,,210645136,None,903761024,48983232,44.636,259760000,1.3377503852080121,1.2983050847457627,42.13,32.45,0.0185,undefined,20247500,USD,United States,hold,None
ABVC,"ABVC Biopharma, Inc.",3.41,undefined,-0.418,N/A,undefined,10.900322,6.47 ,94722584,-6283795,3826929,-93158943,0.135,3501351,1.7487179487179487,1.7213846153846155,3.3567,1.95,0.015700001,-0.2196409222143771,28609400,USD,United States,none,-9.384
ACBAW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACAHU,,10.02,,None,,,None,N/A ,,None,212592,,,0,,,10,9.8,,,,,,,
ACBA,Ace Global Business Acquisition,10.15,undefined,-0.095,,undefined,None,,61275776,None,316825,-61131271,0.052,144499,1.0463917525773196,1.0438144329896908,10.125,9.7,None,undefined,6054000,USD,Hong Kong,none,None
ACBAU,,10.52,,-0.095,,,None,N/A ,,None,316825,,,144499,,,10.52,9.76,,,,,,,
ABUS,Arbutus Biopharma Corporation,3.88,undefined,-0.917,N/A,undefined,None,-0.97 ,568508352,-36304124,121403000,-404793384,0.897,2741000,1.596707818930041,1.5802469135802468,3.84,2.43,0.069299996,-0.2683846716326532,135268992,USD,United States,buy,-8.691
ACAD,ACADIA Pharmaceuticals Inc.,23.54,-65.26937269372694,-1.2,25.00,-2.772700624202504,6.615646,11.53 ,3277580288,-37918000,540291008,-3211754048,3.361,65827000,1.5012755102040816,1.4630102040816328,22.94,15.68,0.0655,-0.2358730000746473,160756000,USD,United States,hold,-24.012
ACBI,"Atlantic Capital Bancshares, In",28.9,101.4118819188192,2.357,18.00,3.50906165809063,1.6052,,-310081536,None,991164032,406997824,48.814,94276000,1.865719819238218,1.8502259522272433,28.66,15.49,0.0094,undefined,20304700,USD,United States,buy,None
ACB,Aurora Cannabis Inc.,5.5,undefined,-2.509,N/A,undefined,0.5293024,-1.21 ,1103916672,-161696752,375272992,-697140448,1.893,406776000,1.0204081632653061,1.0,5.39,5.39,None,-0.8157109590976048,198228000,USD,Canada,hold,-5.365
ACEVW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACEVU,,10.35,,-0.114,,,None,N/A ,,None,15842,,,309210,,,10.2701,9.922,,,,,,,
ACEV,ACE Convergence Acquisition Cor,9.97,undefined,-0.114,,undefined,None,N/A ,286643360,None,15842,-286334174,0.001,309210,1.0173469387755103,1.0163265306122449,9.96,9.8,0.0224,undefined,23000000,USD,United States,none,None
ACCD,"Accolade, Inc.",26.27,-32.73664944649447,-2.653,-0.90,-1.246160999105233,2.3842258,1.40 ,1653113984,160410880,384003008,-1373265344,5.76,279848992,1.2075384968972651,1.1919099057687887,25.93,21.755,0.0694,2.406252231332559,66664200,USD,United States,strong_buy,-20.422
ACER,Acer Therapeutics Inc.,2.36,undefined,-1.244,N/A,undefined,15.099339,-6.02 ,18652756,8058358,14151496,-18475760,0.989,176895,1.4047619047619047,1.357142857142857,2.28,1.68,0.033299997,0.5631198725384691,14310200,USD,United States,buy,-1.065
ACGLN,,25.68,,4.961,,,0.79412854,Not Found!,,968958400,4323366912,,,2724148992,,,25.5,24.98,,,,,,,
ACGL,Arch Capital Group Ltd.,44.33,465.1623985239853,4.961,49.25,10.493173889555274,1.3650043,,16332080128,968958400,4323366912,-12840290304,11.244,2724148992,1.419468459814281,1.415305795709254,44.2,31.23,0.0070999996,2.509383685067518,386134016,USD,Bermuda,none,6.851
ACGLO,Arch Capital Group Ltd. - Depos,25.58,undefined,4.961,,undefined,0.78982925,Not Found!,9130304512,968958400,4323366912,-10673682432,11.244,2724148992,1.007880220646178,1.0048620961386918,25.5034,25.38,None,2.404727218666305,402939008,USD,Bermuda,none,3.83
ACET,"Adicet Bio, Inc.",16.54,-122.88956457564576,-2.013,29.10,-7.429840663581969,2.5728157,9.61 ,387209824,-36551624,192226000,-492388528,6.015,20535000,2.6464,2.6448,16.53,6.25,0.051599998,-0.9337924339348852,39143200,USD,United States,strong_buy,-8.5
ACHL,Achilles Therapeutics plc,5.13,-54.78535793357934,-2.884,3.20,-10.679407004596364,0.66675544,N/A ,-65172520,None,281875008,78451456,6.942,13279000,1.2451456310679612,1.2135922330097086,5,4.12,None,undefined,40603500,USD,United Kingdom,buy,1.169
ACHC,"Acadia Healthcare Company, Inc.",60.13,-184.36040590405906,-7.495,6.65,-3.0660303659414443,2.2192974,2.25 ,6892534784,47268500,196312992,-5262777952,2.183,1567682048,1.2367338543809132,1.237145207733443,60.15,48.62,0.0403,0.5255816384168227,89935600,USD,United States,buy,13.883
ACKIW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACKIT,,10.1,,None,,,None,N/A ,,None,677130,,,0,,,10.11,9.84,,,,,,,
ACHV,"Achieve Life Sciences, Inc.",7.74,-171.8118819188192,-4.503,15.00,-22.197917560570957,2.1193135,N/A ,40327556,-15321500,33312000,-40236544,3.524,91000,1.1816793893129771,1.1786259541984734,7.72,6.55,0.0437,-1.6207156261040838,9453540,USD,Canada,buy,-1.324
ACKIU,,10.35,,None,,,None,N/A ,,None,363621,,,0,,,10.33,8.14,,,,,,,
ACIU,AC Immune SA,5.19,undefined,-1.073,N/A,undefined,1.8577901,6.90 ,189358032,-45727000,188584000,-198654912,2.587,2569000,1.108974358974359,1.1111111111111112,5.2,4.68,0.0159,-0.6293915777725217,72652704,USD,Switzerland,strong_buy,-2.59
ACMR,"ACM Research, Inc.",75.71,49.003173431734325,1.059,20.00,0.6472483612697706,10.008971,5.68 ,1949443328,-14555000,105799000,-1376567720,5.573,47881000,1.2444115713346482,1.2411653517422747,75.5125,60.84,0.0709,-0.8428592937470322,17268600,USD,United States,buy,77.627
ACIW,"ACI Worldwide, Inc.",34.66,26.76044280442805,0.804,12.00,0.7720843278830943,3.4480717,2.33 ,4777502720,308867360,146212992,-3983786624,1.245,1179486976,1.2208524128214158,1.2208524128214158,34.66,28.39,0.0223,2.614528801794557,118135000,USD,United States,strong_buy,19.71
ACQRW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ACNB,ACNB Corporation,29.87,undefined,3.115,N/A,undefined,1.0155616,,-264835504,None,592865984,331241072,67.979,88019000,1.2414796342477141,1.2325436408977557,29.655,24.06,0.0038,undefined,8715020,USD,United States,none,None
ACQR,Independence Holdings Corp.,9.71,undefined,None,,undefined,None,,601527680,None,1435699,-601713357,0.023,0,1.008307372793354,1.0080477673935617,9.7075,9.63,None,undefined,49590900,USD,United States,none,None
ACQRU,,9.87,,None,,,None,N/A ,,None,1435699,,,0,,,9.87,9.8,,,,,,,
ACRS,"Aclaris Therapeutics, Inc.",15.27,-193.14782287822882,-1.435,74.40,-12.64884236268689,7.061689,8.20 ,750520000,-21939876,197882000,-702670704,3.232,3052000,2.702654867256637,2.624778761061947,14.83,5.65,0.036,-0.3709217982877315,59149600,USD,United States,strong_buy,-12.994
ACLS,"Axcelis Technologies, Inc.",66.77,74.5459040590406,1.611,20.00,1.1164580509067037,4.65643,9.36 ,1354926080,12416000,219731008,-2045745600,6.545,55400000,2.3469244288224957,2.3460456942003516,66.745,28.45,0.0325,0.3695249093003253,33599900,USD,United States,buy,17.472
ACOR,"Acorda Therapeutics, Inc.",2.43,-910.7878228782289,-14.959,29.00,-374.8098036535921,0.11248336,-3.18 ,180242912,7839250,36168000,8913220,3.23,188979008,1.08,1.0666666666666667,2.4,2.25,0.0853,0.7046896911294093,11124400,USD,United States,buy,-3.623
ACST,"Acasti Pharma, Inc.",1.69,undefined,0.027,N/A,undefined,8.704242,4.51 ,-13636665,-9350500,57722000,-225246736,2.216,66000,1.625,1.3269230769230769,1.38,1.04,0.0231,-0.04672446532080751,200120000,USD,Canada,buy,1.493
ACT,,19.78,,None,,,None,,,312278496,447822016,,,759702976,,,19.88,18.76,,,,,,,
ACTD,ArcLight Clean Transition Corp.,9.95,undefined,None,,undefined,None,,379232256,None,1164577,-341144159,0.03,0,1.0353798126951093,1.0343392299687826,9.94,9.61,None,undefined,27627200,USD,United States,none,None
ACTDW,,,,,,,,,,,,,,,,,,,,,,,,,
ACTDU,,10.25,,None,,,None,,,None,1164577,,,0,,,10.25,9.73,,,,,,,
ACRX,"AcelRx Pharmaceuticals, Inc.",0.5649,undefined,-0.357,N/A,undefined,None,-9.58 ,117386136,-19224876,67345000,123264,0.565,20369000,1.2280434782608693,1.1956521739130435,0.55,0.46,0.1338,-0.16141386866829552,119103000,USD,United States,buy,-3.618
ACTG,Acacia Research Corporation,5.22,-34.33461254612546,-0.742,20.00,-6.5775119820163725,2.2391858,0.53 ,26265240,-17891250,475737984,215542208,9.654,117056000,1.380952380952381,1.3703703703703705,5.18,3.78,0.0517,-0.36305664627279094,49279500,USD,United States,none,-1.642
ACWI,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,
ACVA,ACV Auctions Inc.,18.33,undefined,None,0.80,undefined,None,4.71 ,2536968960,None,664323968,-2231568256,4.286,2204000,1.134984520123839,1.1232198142414862,18.14,16.15,0.0525,undefined,19032500,USD,United States,buy,-80.716
ACWX,,55.15,,None,,,None,Not Found!,,,,,,,,,55.165,52.95,,,,,,,
ACXP,,4.57,,None,,,None,N/A ,,None,17095596,,,0,,,4.57,3.71,,,,,,,
ADALU,,10.04,,None,,,None,,,None,458,,,132500,,,10.03,10.02,,,,,,,
ADAL,,,,,,,,,,,,,,,,,,,,,,,,,
ADALW,,0.56,,None,,,289.99997,,,None,458,,,132500,,,0.58,0.525,,,,,,,
ADERU,,10.29,,None,,,None,N/A ,,None,679925,,,0,,,10.1501,9.86,,,,,,,
ADER,26 Capital Acquisition Corp.,9.84,undefined,None,,undefined,None,,337226336,None,679925,-337913835,0.02,0,1.0282131661442007,1.0292580982236155,9.85,9.57,None,undefined,27500000,USD,United States,none,None
ADGI,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADAP,Adaptimmune Therapeutics plc,4,-14.329225092250923,-0.929,1.00,-3.5823062730627306,2.0739064,-0.22 ,345061536,-105806248,240120000,-401305088,1.537,25971000,1.1869436201780414,1.1810089020771513,3.98,3.37,None,-0.6804391946051278,155496992,USD,United Kingdom,hold,-2.299
ADBE,Adobe Inc.,563.98,505.2366730627307,11.538,18.47,0.895841471439999,19.707718,15.60 ,301443776512,5496374784,5768000000,-267222568448,12.107,4693000192,1.340320357431437,1.3455014496886737,566.1601,420.78,0.0101,11.4986920167364,478000000,USD,United States,buy,52.617
ADERW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADAG,Adagene Inc.,7.4,undefined,None,N/A,undefined,None,-1.29 ,707409536,-12611279,75151000,-251233256,1.727,7980965,1.0571428571428572,1.0642857142857143,7.45,7,None,-0.28979521070639896,43517900,USD,China,buy,-16.726
ADES,"Advanced Emissions Solutions, I",6.65,-24.505239852398525,-0.258,50.00,-3.6849984740448907,1.2265193,4.89 ,98799408,19081500,41335000,-84243296,2.258,13083000,1.4456521739130437,1.415217391304348,6.51,4.6,0.0323,1.0119805256793737,18855600,USD,United States,buy,12.76
ADI,"Analog Devices, Inc.",172.29,165.9920295202952,4.19,15.90,0.9634455251047375,5.2576623,4.36 ,67948748800,2059701120,1480701056,-62490504064,4.021,5330696192,1.211177504393673,1.2132161687170475,172.58,142.25,0.0233,5.584463922989067,368827008,USD,United States,buy,23.206
ADOCR,,0.45,,None,,,None,Not Found!,,None,727773,,,0,,,0.45,0.45,,,,,,,
ADNWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADOCW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADOC,Edoc Acquisition Corp.,10.21,undefined,None,,undefined,None,N/A ,117902424,None,727773,-119791067,0.062,0,1.0271629778672033,1.0271629778672033,10.21,9.94,0.00029999999,undefined,9554000,USD,United States,none,None
ADMP,Adamis Pharmaceuticals Corporat,0.6434,undefined,-0.637,N/A,undefined,17.289188,-5.91 ,157822432,-8622978,6855355,-88387021,0.046,6858474,1.313061224489796,1.28,0.6272,0.49,0.074,-0.057916647636446675,148886000,USD,United States,hold,-4.687
ADN,"Advent Technologies Holdings, I",7.38,undefined,None,N/A,undefined,None,4.07 ,334750912,-11274415,116109056,-217170784,2.517,182140,1.125,1.0960365853658538,7.19,6.56,0.1074,-0.24441215555608548,46128700,USD,United States,strong_buy,-33.216
ADILW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADIL,"Adial Pharmaceuticals, Inc",2.72,undefined,-0.973,N/A,undefined,8.6,N/A ,62859284,-4758694,5209845,-45668939,0.257,273287,1.6190476190476193,1.5892857142857144,2.67,1.68,0.084300004,-0.2614164309061444,18203500,USD,United States,buy,-3.928
ADRE,,45.26,,None,,,None,Not Found!,,,,,,,,,44.7125,43.3,,,,,,,
ADMA,ADMA Biologics Inc,1.29,undefined,-0.775,N/A,undefined,1.3949672,-0.95 ,258670608,-90639216,61965708,-101476532,0.483,100150160,1.2772277227722773,1.239009900990099,1.2514,1.01,0.1169,-0.7070693189796396,128190000,USD,United States,buy,-5.03
ADP,"Automatic Data Processing, Inc.",237.62,177.34743911439116,5.755,10.48,0.7463489567982121,18.145506,2.10 ,88093491200,3625112576,2575200000,-100263989504,6.087,3446400000,1.4915573410332057,1.4934404619923418,237.92,159.31,0.0091,8.519292814149614,425518016,USD,United States,hold,22.786
ADSEW,,0,,None,,,None,N/A ,,None,None,,,None,,,1.4,1.4,,,,,,,
ADTH,,9.66,,None,,,None,,,None,None,,,None,,,9.82,5.46,,,,,,,
ADPT,Adaptive Biotechnologies Corpor,29.34,-24.024324723247233,-1.156,4.30,-0.8188249735258089,5.462695,5.97 ,3806496768,-110202128,598412992,-3377299264,4.251,108607000,1.221990837151187,1.1690962099125364,28.07,24.01,0.0436,-0.7854132727775713,140311008,USD,United States,buy,-23.459
ADTHW,,0.87,,None,,,None,N/A ,,None,None,,,None,,,0.8,0.8,,,,,,,
ADSK,"Autodesk, Inc.",282.61,332.30313210332105,5.836,26.57,1.1758364251205584,54.99707,5.55 ,61776486400,1292612480,1792099968,-60269160832,8.147,3049499904,1.1532748418690064,1.1434401142623953,280.2,245.05,0.0123000005,5.875164317569028,220012992,USD,United States,buy,78.347
ADSE,,9.71,,None,,,None,,,None,None,,,None,,,9.25,8.52,,,,,,,
ADUS,Addus HomeCare Corporation,91.37,79.74391143911438,2.09,15.00,0.8727581420500644,2.7639909,4.07 ,1495824512,61405752,152379008,-1326637184,9.66,263928992,1.250615932110594,1.2495209416917603,91.29,73.06,0.0383,3.861171321855704,15903400,USD,United States,strong_buy,17.755
ADVWW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
ADV,Advantage Solutions Inc.,7.53,undefined,None,14.46,undefined,None,0.89 ,5670949376,None,163651008,-2339365952,0.514,2042893952,1.085014409221902,1.0619596541786742,7.37,6.94,0.059899997,undefined,318449984,USD,United States,buy,14.015
AEACU,,9.99,,None,,,None,N/A ,,None,736538,,,0,,,9.96,9.7,,,,,,,
ADVM,"Adverum Biotechnologies, Inc.",1.85,undefined,-1.35,N/A,undefined,0.44263455,-1.22 ,-13513802,-83843128,363843008,180215264,3.708,129546000,1.0946745562130178,1.0828402366863905,1.83,1.69,0.0877,-0.8561116988036939,97934800,USD,United States,hold,0.102
AEAC,Authentic Equity Acquisition Co,9.74,undefined,None,,undefined,None,,291763456,None,736538,-223283462,0.025,0,1.0238620834647325,1.0207085041522128,9.71,9.513,0.00029999999,undefined,23000000,USD,United States,none,None
ADXN,Addex Therapeutics Ltd,6.69,undefined,None,,undefined,None,-22.18 ,27084014,-6300243,18146520,-31744528,3.191,420161,1.1243697478991597,1.1092436974789914,6.6,5.95,None,-0.8675582894062825,7262040,USD,Switzerland,none,-2.114
AEACW,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEAE,,,,,,,,,,,,,,,,,,,,,,,,,
AEAEU,,,,,,,,,,,,,,,,,,,,,,,,,
ADTN,"ADTRAN, Inc.",21.69,4.822140221402215,0.275,2.30,0.22232089540812422,2.866475,6.76 ,964612352,23449000,78113000,-983688664,1.605,0,1.5093945720250523,1.5149686847599166,21.7701,14.37,0.0465,0.4845265178517926,48395700,USD,United States,buy,108.116
ADTX,"Aditxt, Inc.",0.6518,undefined,None,N/A,undefined,None,N/A ,15996934,-14227312,5469435,-5217378,0.203,4777420,1.2705653021442496,1.2637426900584794,0.6483,0.513,0.0082,-0.9780775735243569,14546200,USD,United States,buy,-0.719
AEAEW,,,,,,,,,,,,,,,,,,,,,,,,,
AEHA,,,,,,,,,,,,,,,,,,,,,,,,,
AEHAU,,,,,,,,,,,,,,,,,,,,,,,,,
AEHAW,,,,,,,,,,,,,,,,,,,,,,,,,
AEHL,Antelope Enterprise Holdings Li,1.63,undefined,None,N/A,undefined,None,-4.30 ,95972360,-23868624,13482000,6234377,4.419,101156000,1.0866666666666667,1.0666666666666667,1.6,1.5,0.1148,-5.417484480860674,4405850,USD,China,none,1.727
AEPPL,,,,,,,,N/A ,,,,,,,,,,,,,,,,,
AEIS,"Advanced Energy Industries, Inc",88.19,120.92856088560886,4.026,10.00,1.3712275868648245,4.0022693,4.22 ,4245181184,159677376,512764000,-2874330528,13.348,427496000,1.0793048586464327,1.0772059723412069,88.0185,81.71,0.0373,4.156587210891437,38415500,USD,United States,buy,16.221
AEPPZ,,51.38,,None,,,None,N/A ,,-1712162560,1591100032,,,37910900736,,,51.43,44.71,,,,,,,
AEP,American Electric Power Company,86.62,107.81152767527678,4.57,6.03,1.2446493612938903,2.0586066,0.87 ,80502431744,-1712162560,1591100032,-41627282816,3.159,37910900736,1.1580213903743317,1.1545454545454545,86.36,74.8,0.0116,-3.426038029381474,499750016,USD,United States,buy,13.211
AEI,Alset EHome International Inc.,0.606,undefined,None,N/A,undefined,None,1.15 ,27206600,33564000,89779984,74206219,2.236,6967972,1.1369606003752344,1.0902439024390242,0.5811,0.533,0.015,1.2816752967053109,26187600,USD,United States,buy,-6.514
AEMD,"Aethlon Medical, Inc.",2.19,undefined,-0.706,N/A,undefined,2.2238994,10.33 ,6814907,-5161813,23224924,-6810990,1.508,0,1.5103448275862068,1.4551724137931035,2.11,1.45,0.013300001,-0.40400521265438377,12776600,USD,United States,buy,-0.782
AEHR,Aehr Test Systems,19.07,-10.874169741697418,-0.235,20.00,-0.5702238983585431,46.441444,36.34 ,575304896,-165750,6530000,-480054608,0.246,1563000,9.829896907216495,9.788659793814432,18.99,1.94,0.0648,-0.007023989626107629,23597700,USD,United States,none,-214.107
AERC,,14.15,,None,,,None,,,None,1770515,,,0,,,13.02,8.219,,,,,,,
AFACW,,,,,,,,,,,,,,,,,,,,,,,,,
AFAC,,,,,,,,,,,,,,,,,,,,,,,,,
AESE,"Allied Esports Entertainment, I",1.88,undefined,-0.758,N/A,undefined,0.89385474,6.38 ,59781632,-29515484,7689991,-67457849,0.196,4328225,1.3642960812772134,1.3497822931785197,1.86,1.378,0.02,-0.7541098889868292,39139500,USD,United States,hold,-4.363
AEYE,"AudioEye, Inc.",7.25,undefined,-0.856,N/A,undefined,3.3474774,1.93 ,90998992,1258375,24751000,-52666688,2.183,684000,1.1275272161741836,1.0991290824261275,7.0674,6.43,0.0442,0.11540595566723832,10903900,USD,United States,buy,-9.667
AFACU,,,,,,,,,,,,,,,,,,,,,,,,,
AEY,"ADDvantage Technologies Group, ",1.7,undefined,-1.513,N/A,undefined,1.5183246,3.14 ,36597612,-4275220,3598000,-17919884,0.288,10919000,1.0559006211180124,1.0496894409937887,1.69,1.61,0.0149,-0.34570698494331503,12366600,USD,United States,none,-5.327
AFAQ,AF Acquisition Corp.,9.71,undefined,None,,undefined,None,,271934976,None,1065040,-270534960,0.038,0,1.0125130344108448,1.0114702815432741,9.7,9.59,None,undefined,22400000,USD,United States,none,None
AEZS,Aeterna Zentaris Inc.,0.4225,undefined,-0.129,N/A,undefined,0.79754716,-3.63 ,1681807,-3793875,69868000,18656204,0.576,118000,1.207142857142857,1.1765714285714286,0.4118,0.35,0.0307,-0.03131448404509962,121154000,USD,United States,none,-0.26
AFAQW,,,,,,,,,,,,,,,,,,,,,,,,,
