TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI
MEOH,Methanex Corporation,48.01,,2.68,13.20,,1.6111584,,1.71,,64799376,528696000,-2665480256,,2988072960,1.3067501360914533,1.2860642351660314,47.25,36.74,,,,,,3194176256,,,,,,,69.46
MESO,Mesoblast Limited,1.08,,-0.51,48.80,,1.7828202,,-1.29,,-60159780,71318000,-117477200,,116495000,1.1134020618556701,1.0927835051546393,1.06,0.97,,,,,,188795200,,,,,,,44.18
MESA,"Mesa Air Group, Inc.",1.09,477.80563991323214,-5.55,-98.70,438.35379808553404,0.18093874,-0.39379040865324383,-0.23,572517888,-113017872,48349000,7110096,1.184,579628032,2.725,2.5,1.0,0.4,0.0124,-2.767969904924248,40830600,USD,United States,41238904,hold,16.014,238.29759129421595,218.62164338918893,Industrials,Airlines,62.83
MERC,Mercer International Inc.,9.53,-27.571010845986983,-2.03,5.73,-2.8930756396628525,0.9469583,-4.378372387019367,1.48,1900476672,-144798624,343724992,-286931008,5.171,1614060032,1.2930800542740841,1.2740841248303936,9.39,7.37,0.0519,-2.176607916734937,66524900,USD,Canada,630656000,buy,34.156,-29.56220713288674,-3.1020154389178116,Basic Materials,Paper & Paper Products,57.28
META,"Meta Platforms, Inc.",358.32,443.04478091106284,11.33,32.47,1.2364500471954198,6.369509,27.0151943063059,9.35,885381595136,29440124928,61122998272,-848504688640,23.785,36876001280,2.930323846908734,2.877167157343801,351.82,122.28,0.0128,13.263646966120868,2219610112,USD,United States,909627686912,buy,16.377,518.6575078717302,1.447470160392192,Communication Services,Internet Content & Information,64.37
METCB,"Ramaco Resources, Inc.",13.43,,1.47,,,1.9889421,,3.44,,-730625,42924000,-828227488,,117427000,1.58,1.5341176470588234,13.04,8.5,,,,,,871151488,,,,,,,51.19
METCL,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
METC,"Ramaco Resources, Inc.",17.22,17.860659436008678,1.47,4.23,1.0372043807205968,2.5672445,-1034.722548502994,3.43,979648384,-730625,42924000,-828227424,0.815,117427000,2.371900826446281,2.31404958677686,16.8,7.26,0.1525,-0.01664214240321078,43902100,USD,United States,871151424,buy,7.959,-0.20220383520361002,-0.011742382996725321,Basic Materials,Coking Coal,63.75
MFH,Mercurity Fintech Holding Inc. ,2.29,undefined,-0.0,,undefined,2599.9998,-104.67571049662341,-16.98,107468488,-1018337,7446664,-113578392,0.16,1827528,3.180555555555556,2.986111111111111,2.15,0.72,0.0075,-0.021877090579422147,46548100,USD,United States,121025056,none,-40.064,undefined,undefined,Financial Services,Capital Markets,75.55
MFIC,,13.8,,0.74,9.60,,0.89546376,,,,,,,,,,,13.63,10.39,,,,,,,,,,,,,55.15
MFICL,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MGAM,Mobile Global Esports Inc.,0.4105,,-0.21,N/A,,1.1690648,,N/A,2338501,-2457271,4514459,-2122561,,220509,1.6035156249999998,1.20625,0.3088,0.256,0.0002,,,,,6637020,,,,,,,67.78
MFIN,Medallion Financial Corp.,9.97,52.48503253796095,2.34,15.00,5.264296142222762,0.6730901,-0.9381316365047221,,2263230208,-248297872,127642000,-102490448,5.687,2100989952,1.767730496453901,1.7304964539007093,9.76,5.64,0.0642,-10.627506430916336,23363700,USD,United States,230132448,hold,16.094,-238.36966701881758,-23.908692780222424,Financial Services,Credit Services,65.71
MFLX,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MGEE,MGE Energy Inc.,72.44,43.515140997830805,3.28,5.40,0.6007059773306296,2.3033798,-81.82590159377172,2.00,3338776320,-32015250,11269000,-2603706488,0.312,735072000,1.1127496159754224,1.1021505376344087,71.75,65.1,0.013099999,-0.8852942477753751,36163400,USD,United States,2614975488,underperform,13.618,-11.745031712351832,-0.16213461778508878,Utilities,Utilities—Regulated Electric,50.90
MGIH,Millennium Group International ,1.225,undefined,-0.03,,undefined,0.34949267,1.458644047668567,1.93,-263806,9447987,27815104,13865104,2.472,13601297,1.3764044943820226,1.3370786516853932,1.19,0.89,0.0254,0.8398210666666667,11250000,USD,Hong Kong,13950000,none,-0.426,undefined,undefined,Consumer Cyclical,Packaging & Containers,49.53
MGIC,Magic Software Enterprises Ltd.,9.83,11.464815618221259,0.77,7.10,1.16630881161966,1.902985,6.125120031164188,2.90,501375232,78787872,107049000,-368663128,2.18,112874000,1.2061349693251533,1.187730061349693,9.68,8.15,0.002,1.6048665087354435,49093100,USD,Israel,475712128,strong_buy,7.134,23.89545274611732,2.430870065729127,Technology,Information Technology Services,50.87
MGOL,MGO Global Inc.,0.4515,,-0.4,,,1.9282511,,-2.93,3857487,-4758801,1721050,-4404429,,0,1.1488549618320612,1.094147582697201,0.43,0.393,0.0293,,,,,6125479,,,,,,,39.65
MGPI,"MGP Ingredients, Inc.",101.02,82.26377440347072,4.42,11.00,0.8143315621012742,2.646395,-66.99751996083894,4.18,2468880384,-33196250,28030000,-2140996048,1.273,329283008,1.2230024213075061,1.1886198547215499,98.18,82.6,0.2283,-1.507817006645137,22016100,USD,United States,2169026048,buy,13.958,-28.06305838831947,-0.2777970539330773,Consumer Defensive,Beverages—Wineries & Distilleries,54.71
MGNI,"Magnite, Inc.",9.61,37.77605206073753,-1.67,-32.20,3.9309107243223234,1.9737955,5.081060922830393,0.08,1657166592,260722752,310508992,-977019456,2.252,680147008,1.5302547770700636,1.484076433121019,9.32,6.28,0.0517,1.8913372907654038,137851008,USD,United States,1287528448,buy,21.355,-42.78278800022047,-4.451903017712849,Communication Services,Advertising Agencies,72.31
MGRC,McGrath RentCorp,119.79,71.79683297180043,5.17,6.05,0.5993558141063563,3.214209,42.779377838654085,2.63,3595121408,68574752,1946000,-2927476080,0.079,667640000,1.3989256101833472,1.3898166530421583,119.01,85.63,0.0074,2.8001809762591163,24489400,USD,United States,2929422080,strong_buy,16.648,38.88667811282183,0.3246237424895386,Industrials,Rental & Leasing Services,78.12
MGNX,"MacroGenics, Inc.",9.94,-212.68034707158355,0.81,-283.60,-21.396413186276014,3.076431,-12.88050886944233,-0.12,374400288,-47868624,256432000,-340290816,4.134,34109000,2.317016317016317,2.24009324009324,9.61,4.29,0.142,-0.7717086413861813,62029400,USD,United States,596722816,buy,-3.903,202.62624899772004,20.384934506812883,Healthcare,Biotechnology,70.04
MGRX,,0.2899,,-0.44,,,3.4185185,,-6.75,,,,,,,,,0.267,0.265,,,,,,,,,,,,,30.91
MGRM,Monogram Orthopaedics Inc.,3.18,undefined,-0.45,,undefined,8.493827,-7.685161899335263,N/A,92739304,-12881770,14875476,-92217228,0.478,522131,1.2926829268292683,1.2926829268292683,3.18,2.46,0.0022,-0.41378438628274805,31131600,USD,United States,107092704,none,-5.731,undefined,undefined,Healthcare,Medical Devices,53.28
MGTX,MeiraGTx Holdings plc,7.12,-25.904642082429504,-2.49,2.40,-3.6382924273075146,4.552529,-7.929030622683386,-2.75,473279008,-57108124,63365000,-383087352,0.996,90192000,2.0401146131805157,1.982808022922636,6.92,3.49,0.0363,-0.8979660110822489,63597200,USD,United States,446452352,buy,-3.878,-9.34196310010947,-1.3120734691164986,Healthcare,Biotechnology,74.01
MGYR,,11.2,,0.2,N/A,,0.7149226,,,,,,,,,,,11.2,9.0,,,,,,,,,,,,,71.78
MHUA,Meihua International Medical Te,1.79,undefined,0.27,,undefined,0.25508446,-2.019406616051202,3.42,25240980,-21220392,17861214,-17569986,0.746,7171128,1.3458646616541352,1.0,1.33,1.33,0.0007,-0.8863989974937343,23940000,USD,China,35431200,none,1.787,undefined,undefined,Healthcare,Medical Instruments & Supplies,67.42
MHLD,"Maiden Holdings, Ltd.",2.365,4.500216919739697,0.23,12.00,1.902840135196489,0.8794162,1.7388919513326202,,468051872,137283248,17930000,-213220304,0.178,254831008,1.5872483221476512,1.5369127516778525,2.29,1.49,0.0153,1.3600615024916038,100939000,USD,Bermuda,231150304,hold,-10.395,26.61118167564917,11.252085275115927,Financial Services,Insurance—Reinsurance,56.38
MICS,"The Singing Machine Company, In",1.03,undefined,-2.34,N/A,undefined,0.440471,1.6588624752542083,-0.18,4987659,3985021,3212564,-3269676,0.761,3937762,1.6885245901639345,1.6314754098360655,0.9952,0.61,0.015700001,0.6209074081576053,6418060,USD,United States,6482240,buy,-0.778,undefined,undefined,Technology,Consumer Electronics,44.37
MILN,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MIDD,The Middleby Corporation,148.84,134.3679826464208,8.43,8.20,0.9027679565064554,2.5487072,19.470274163941095,3.14,10325165056,409768256,170476992,-7718305856,3.18,2606860032,1.3581531161602336,1.341728259877726,147.04,109.59,0.0535,7.644473762760432,53603200,USD,United States,7888782848,buy,12.187,121.84727377172159,0.8186460210408599,Industrials,Specialty Industrial Machinery,75.37
MIGI,Mawson Infrastructure Group Inc,3.6,undefined,-4.49,N/A,undefined,1.2668251,2.6145483594135475,-4.26,70820200,22918268,1496838,-51766202,0.09,20729826,8.372093023255815,5.4186046511627906,2.33,0.43,0.0057,1.3769108484983208,16644700,USD,United States,53263040,buy,-11.793,undefined,undefined,Financial Services,Capital Markets,68.19
MIND,,6.58,,-5.19,15.00,,,,-3.59,,,,,,,,,6.59,4.01,,,,,,,,,,,,,67.35
MINDP,,10.5,,-1.221,,,,,Not Found!,,,,,,,,,9.66,5.915,,,,,,,,,,,,,Not Found!
MINM,"Minim, Inc.",2.07,undefined,-9.86,N/A,undefined,0.5389877,1.0343943661276789,-5.37,6985343,5268703,281625,-4905011,0.148,3526986,3.4499999999999997,3.216666666666667,1.93,0.6,0.0104,2.001170992209844,2632810,USD,United States,5186636,buy,-0.412,undefined,undefined,Technology,Communication Equipment,45.45
MIRA,,1.1,,-0.51,N/A,,1.9125681,,N/A,,,,,,,,,1.05,0.922,,,,,,,,,,,,,33.98
MIRM,"Mirum Pharmaceuticals, Inc.",29.96,undefined,-4.27,N/A,undefined,5.111688,-16.661792970076156,1.13,1377995392,-83818376,306030016,-1070024128,6.565,307972000,1.6229685807150596,1.5845124593716142,29.2501,18.46,0.16350001,-1.7981258111781149,46614300,USD,United States,1376054144,buy,-13.225,undefined,undefined,Healthcare,Biotechnology,44.01
MIST,Milestone Pharmaceuticals Inc.,1.77,undefined,-1.38,N/A,undefined,2.5226586,-1.9245504274336929,-5.53,47190604,-30794250,75746000,19829224,1.759,51028000,1.0925925925925926,1.0,1.62,1.62,0.0113,-0.9196953089767674,33483100,USD,Canada,55916776,buy,-0.774,undefined,undefined,Healthcare,Biotechnology,27.90
MITA,,10.63,,0.27,,,,,N/A,,,,,,,,,10.66,10.03,,,,,,,,,,,,,52.61
MITAU,,10.55,,0.533,,,,,N/A,,,,,,,,,10.68,9.9,,,,,,,,,,,,,53.35
MITAW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,N/A
MKTW,,2.88,,0.19,N/A,,,,1.18,,,,,,,,,2.66,1.24,,,,,,,,,,,,,53.08
MKAM,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MKTX,"MarketAxess Holdings, Inc.",296.42,113.593874186551,6.59,9.56,0.3832193313087882,9.265352,46.46623260042867,14.84,10664571904,241808256,519208000,-10581388224,13.697,83169000,1.482025898705065,1.450427478626069,290.1,200.01,0.0372,6.37925614820052,37905400,USD,United States,11100596224,hold,28.498,109.96121704134625,0.37096422994854006,Financial Services,Capital Markets,80.97
MITK,"Mitek Systems, Inc.",13.21,4.48590021691974,0.2,15.00,0.3395836651718198,2.8577688,12.178184821850769,2.65,606317056,49452248,128141000,-466347384,2.811,139970000,1.5360465116279072,1.513953488372093,13.02,8.6,0.0748,1.0847265165739555,45589600,USD,United States,594488384,buy,12.931,24.329874579988502,1.8417770310362225,Technology,Software—Application,73.76
MKSI,"MKS Instruments, Inc.",105.03,12.31713665943601,-25.81,-9.00,0.11727255697834914,2.7795193,27.12065194980695,0.84,11129790464,259000000,860000000,-6019791616,12.859,5110000128,1.655580075662043,1.6110498108448927,102.205,63.44,0.048899997,3.872694513184357,66878500,USD,United States,6879791616,buy,13.329,-1.8481405485912334,-0.017596311040571584,Technology,Scientific & Technical Instruments,70.55
MLCO,,8.91,,-0.84,8.00,,,,0.06,,,,,,,,,8.82,6.8,,,,,,,,,,,,,60.49
MLAB,"Mesa Laboratories, Inc.",106.0,undefined,-0.14,N/A,undefined,1.4568182,15.660534601104276,2.03,706354112,36494500,37180000,-527711520,6.896,178643008,1.2792662321988897,1.2501810282404056,103.59,82.86,0.0634,6.768606736613295,5391730,USD,United States,564891520,buy,19.06,undefined,undefined,Technology,Scientific & Technical Instruments,54.77
MLECW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,N/A
MLEC,Moolec Science SA,2.44,undefined,-1.5,N/A,undefined,9.144981,6.422346065600644,0.13,92218448,16263194,2833707,-102470285,0.075,2645289,1.1401869158878504,1.1214953271028036,2.4,2.14,0.00090000004,0.3799234695665378,42806500,USD,Luxembourg,105303992,buy,-1.873,undefined,undefined,Healthcare,Biotechnology,48.92
MLGO,"MicroAlgo, Inc.",0.83,undefined,-0.33,,undefined,0.091658294,-0.1254723032789507,6.81,-92827576,-290112320,138675776,98678464,3.162,9004345,1.129251700680272,1.08843537414966,0.8,0.735,0.028399998,-6.615005688982527,43856700,CNY,China,39997312,none,2.721,undefined,undefined,Technology,Software—Infrastructure,40.83
MLTX,MoonLake Immunotherapeutics,61.48,undefined,-1.06,N/A,undefined,7.611545,-170.78781360718145,N/A,3188708352,-21577312,495978720,-3123828000,8.275,169422,5.855238095238095,5.731428571428571,60.18,10.5,0.2401,-0.35997884568864125,59940500,USD,Switzerland,3619806720,buy,-57.168,undefined,undefined,Healthcare,Biotechnology,71.33
MLKN,"MillerKnoll, Inc.",26.75,24.619956616052065,0.67,30.00,0.9203722099458715,1.3833152,5.699484667881022,1.58,3602726400,344887488,225800000,-1734737088,3.066,1753799936,2.026515151515152,2.0136363636363637,26.58,13.2,0.0638,4.693406783028548,73483400,USD,United States,1960537088,hold,9.214,172.46488265619004,6.447285332941684,Consumer Cyclical,"Furnishings, Fixtures & Appliances",49.62
MLYS,"Mineralys Therapeutics, Inc.",8.57,,-1.38,N/A,,1.3389382,,N/A,,-42383248,253760992,-99742880,,0,1.464957264957265,1.42991452991453,8.365,5.85,,,,,,353503872,,,,,,,62.80
MMLP,,2.41,,-0.14,3.60,,,,2.22,,,,,,,,,2.285,1.95,,,,,,,,,,,,,48.50
MMAT,Meta Materials Inc.,0.0705,undefined,-0.79,N/A,undefined,0.34375,1.2401190202981056,-14.51,35298080,32143492,9189994,-28127394,0.019,12120708,1.7624999999999997,1.6500000000000001,0.066,0.04,0.0879,0.05684938207225696,565414976,USD,Canada,37317388,buy,-0.656,undefined,undefined,Technology,Electronic Components,40.28
MMVWW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,N/A
MMV,,1.23,,-0.64,,,,,N/A,,,,,,,,,1.14,0.847,,,,,,,,,,,,,41.94
MMSI,"Merit Medical Systems, Inc.",76.56,32.83297180043384,1.72,11.50,0.42885281870995084,3.566532,86.36158237291558,6.14,4680995328,51196124,60993000,-4325734936,1.056,355263008,1.2233940556088208,1.2075743048897412,75.57,62.58,0.0481,0.8865052943264561,57750500,USD,United States,4386727936,buy,21.971,16.92244379625339,0.22103505480999724,Healthcare,Medical Instruments & Supplies,63.09
MMYT,MakeMyTrip Limited,46.98,2.1761388286334054,0.24,1.00,0.04632053700794818,5.7672477,52.83091854759568,4.95,4936236032,59102000,524083008,-4461904576,4.723,242724992,2.088,2.0688933333333335,46.5501,22.5,0.058000002,0.8892520003731422,66462600,USD,India,4985987584,buy,85.157,8.063065860216344,0.17162762580281704,Consumer Cyclical,Travel Services,63.59
MNDO,MIND C.T.I. Ltd.,1.94,undefined,0.24,N/A,undefined,1.7299206,10.920169476145603,4.85,24351520,3581625,15936000,-23579168,0.788,672000,1.065934065934066,1.0769230769230769,1.96,1.82,0.0,0.17765292051902704,20160800,USD,Israel,39515168,none,4.859,undefined,undefined,Technology,Software—Application,55.27
MNDY,monday.com Ltd.,190.89,undefined,-0.28,N/A,undefined,11.956327,56.322114242226625,12.98,8125245440,163624752,1054270016,-8012726720,21.721,63910000,2.014457577036724,1.9734065006331785,187.0,94.76,0.0712,3.389254870281187,48277500,USD,Israel,9066996736,buy,-206.319,undefined,undefined,Technology,Software—Application,58.43
MNKD,,3.7,,-0.12,35.60,,,,-12.12,,,,,,,,,3.625,3.3,,,,,,,,,,,,,48.64
MNMD,Mind Medicine (MindMed) Inc.,3.8,,-1.87,N/A,,1.5288221,,N/A,43115632,-33953624,117699000,-34263464,,14068000,1.727272727272727,1.6409090909090907,3.61,2.2,0.0708,,,,,151962464,,,,,,,62.61
MNPR,Monopar Therapeutics Inc.,0.3771,,-0.72,N/A,,0.73004293,,N/A,-3437301,-4275586,8494851,3437302,,0,1.3762773722627737,1.2083941605839414,0.3311,0.274,0.0109,,,,,5057549,,,,,,,52.36
MNOV,"MediciNova, Inc.",1.41,-5.168329718004338,-0.19,20.00,-3.6654820695066226,1.1372252,-8.440502906722351,4.71,22731240,-8193249,51507360,-22061936,1.05,669232,1.0217391304347827,1.0072463768115942,1.39,1.38,0.0092,-0.1670516574168845,49046200,USD,United States,73569296,buy,-2.14,-4.5440949761556,-3.222762394436596,Healthcare,Biotechnology,41.37
MNSB,,24.78,,3.59,N/A,,0.97077125,,,,,,,,,,,24.0204,18.47,,,,,,,,,,,,,64.94
MNSBP,,22.61,,2.633,,,0.90190554,,Not Found!,,,,,,,,,23.01,19.35,,,,,,,,,,,,,Not Found!
MNRO,"Monro, Inc.",29.75,24.896746203904556,1.11,15.00,0.8368654186186405,1.3177633,6.110313171670362,1.81,1500430080,153103376,9053000,-913563832,0.288,586836992,1.309419014084507,1.2838908450704227,29.17,22.72,0.2074,4.8688175489812595,31445700,USD,United States,922616832,hold,10.183,109.20514849558835,3.670761293969356,Consumer Cyclical,Auto Parts,47.82
MNST,Monster Beverage Corporation,57.42,43.98778308026031,1.48,22.64,0.7660707607150872,7.6133213,63.46875944030639,27.70,56983711744,941283008,3010600960,-56929148928,2.894,54486000,1.2183322724379375,1.216316571186081,57.325,47.13,0.02,0.9046970589366038,1040440000,USD,United States,59939749888,buy,28.572,26.888931068819463,0.4682851109163961,Consumer Defensive,Beverages—Non-Alcoholic,64.28
MNTSW,,0.0139,,-3.716,,,,,N/A,,,,,,,,,0.0083,0.0083,,,,,,,,,,,,,N/A
MNTS,Momentus Inc.,1.745,undefined,-43.18,N/A,undefined,1.0887351,-0.27890929122667274,-22.26,13768642,-41056624,9750000,-1602641,1.486,12166000,1.6941747572815535,1.6116504854368932,1.66,1.03,0.0344,-6.256514411281548,6562220,USD,United States,11352641,buy,-0.185,undefined,undefined,Industrials,Aerospace & Defense,34.93
MNTK,"Montauk Renewables, Inc.",9.04,undefined,0.11,N/A,undefined,5.198366,-70.51996826259423,8.70,1260389760,-18416124,74295000,-1205733416,0.523,70160000,1.6556776556776556,1.6263736263736266,8.88,5.46,0.0465,-0.12819064192340354,143662000,USD,United States,1280028416,buy,25.345,undefined,undefined,Utilities,Utilities—Diversified,48.36
MNY,,,,,,,,,-1.37,,,,,,,,,,,,,,,,,,,,,,,41.77
MNTX,"Manitex International, Inc.",8.95,5.144468546637745,0.14,30.00,0.5748009549315917,2.8608837,-61.44281186440678,1.81,280912480,-2950000,4673000,-172330344,0.231,98773000,2.4059139784946235,2.288978494623656,8.515,3.72,0.01,-0.14566390645908325,20252100,USD,United States,177003344,buy,10.479,-5.352595608279544,-0.5980553752267648,Industrials,Farm & Heavy Construction Machinery,71.12
MNYWW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
MOBX,,,,,,,,,-7.67,,,,,,,,,,,,,,,,,,,,,,,N/A
MOBBW,,,,,,,,,317.24,,,,,,,,,,,,,,,,,,,,,,,61.02
MOB,Mobilicom Limited,1.93,,0.73,N/A,,0.62925726,,1.95,,-450824,15922705,6563602,,351358,1.9896907216494846,1.8763917525773197,1.8201,0.97,,,,,,9359103,,,,,,,67.39
MOBXW,,,,,,,,,N/A,,,,,,,,,,,,,,,,,,,,,,,N/A
MODL,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MOGO,,1.95,,-3.03,N/A,,0.52949643,,-3.18,,,,,,,,,1.83,0.95,,,,,,,,,,,,,67.49
MODD,"Modular Medical, Inc.",1.78,undefined,-1.1,N/A,undefined,4.840426,-4.549388204085447,N/A,33474182,-8305384,6330000,-32303504,0.3,1359000,2.119047619047619,2.0,1.68,0.84,0.010299999,-0.39126140046732494,21227200,USD,United States,38633504,strong_buy,-2.289,undefined,undefined,Healthcare,Medical Devices,73.56
MOFG,,27.38,,2.16,8.00,,0.83548075,,,,,,,,,,,26.59,17.8,,,,,,,,,,,,,69.00
MODV,ModivCare Inc.,44.78,-215.11275488069415,-14.55,6.99,-4.803768532396028,3.9311888,-6.6925959214550526,1.39,1723929984,-94922872,8070000,-616002960,0.569,1107928960,1.7190019193857966,1.672552783109405,43.57,26.05,0.065,-6.690976196014577,14186700,USD,United States,624072960,strong_buy,11.586,-98.92194655435348,-2.209065354049877,Healthcare,Medical Care Facilities,66.97
MOLN,Molecular Partners AG,4.3,,-2.17,N/A,,0.6995649,,2.53,,-33939624,206624000,69296304,,3952000,1.2181303116147308,1.093484419263456,3.86,3.53,,,,,,137327696,,,,,,,45.99
MOND,,2.89,,-0.92,N/A,,,,-0.63,,,,,,,,,2.66,2.5,,,,,,,,,,,,,49.02
MOOD,,,,,,,,,Not Found!,,,,,,,,,,,,,,,,,,,,,,,Not Found!
MOMO,Hello Group Inc.,6.85,12.751219088937095,1.34,1.47,1.8614918378010359,0.11264364,0.7691041884309293,3.03,-2250873600,1691702912,7188112896,5868023040,18.922,2297060096,1.0995184590690208,1.0995184590690208,6.85,6.23,0.0149,8.906465603801838,189940992,CNY,China,1320089856,buy,-1.023,84.752458374746,12.372621660546862,Communication Services,Internet Content & Information,44.26
MOR,,9.85,,0.74,N/A,,,,0.38,,,,,,,,,9.47,3.5,,,,,,,,,,,,,66.47
MORF,"Morphic Holding, Inc.",29.68,undefined,-3.29,N/A,undefined,1.986518,-23.88661958500182,41.92,714239872,-61807500,725067008,-711510784,14.576,2730000,1.534246575342466,1.4773843370379942,28.58,19.345,0.173,-1.2425366383209697,49743000,USD,United States,1436577792,buy,-4.614,undefined,undefined,Healthcare,Biotechnology,66.92
MOTS,,1.45,,-25.93,N/A,,,,-29.49,,,,,,,,,1.21,1.14,,,,,,,,,,,,,26.82
MORN,"Morningstar, Inc.",288.27,38.817353579175695,1.66,16.00,0.134656237482831,9.824272,59.94921137510625,4.92,13098890240,205324992,363700000,-11858690272,8.518,1240199936,1.765494855463008,1.7479789318961294,285.41,163.28,0.0134000005,4.808570344591778,42699800,USD,United States,12222390272,buy,40.934,112.44335860021553,0.3900626447435236,Financial Services,Financial Data & Stock Exchanges,68.80
MPB,,24.48,,2.55,N/A,,0.76141495,,,,,,,,,,,24.26,18.25,,,,,,,,,,,,,67.01
MOVE,Movano Inc.,0.7089,undefined,-0.77,,undefined,8.05567,-2.5212850554557433,N/A,32303770,-15654375,7669000,-35836696,0.151,273000,1.2222413793103448,1.1917241379310346,0.6912,0.58,0.0015,-0.28116614520283206,55676600,USD,United States,43505696,none,-1.025,undefined,undefined,Healthcare,Medical Devices,54.36
MPAA,"Motorcar Parts of America, Inc.",9.42,-1.2789587852494577,-0.04,25.00,-0.13577057168253268,0.5630237,-5.186028972759083,1.26,455723552,-35615248,12329000,-170804120,0.629,284919008,2.211267605633803,2.1690140845070425,9.24,4.26,0.05,-1.8164186990625988,19607400,USD,United States,183133120,buy,8.555,-58.07811632143754,-6.165405129664283,Consumer Cyclical,Auto Parts,59.93
MQ,"Marqeta, Inc.",7.14,9.07879392624729,-0.39,-32.89,1.271539765580853,2.8385522,95.50106175121789,7.27,2355306240,34948752,1297144064,-2345376000,2.486,9929000,2.0635838150289016,2.0115606936416186,6.96,3.46,0.045700002,0.0747635666983456,467456992,USD,United States,3642520064,buy,-8.524,-1.740417987809036,-0.24375602070154567,Technology,Software—Infrastructure,62.28
MRAI,,1.78,,-5.28,N/A,,,,-4.65,,,,,,,,,1.75,0.33,,,,,,,,,,,,,50.44
MPWR,"Monolithic Power Systems, Inc.",632.22,294.48026030368766,9.21,25.00,0.4657876376952448,15.539134,100.1255224349953,50.26,29187612672,302529504,1042300992,-29179631552,21.754,7983000,1.863416647017213,1.8299045036547985,620.85,339.28,0.040799998,6.314274169310402,47912000,USD,United States,30221932544,buy,52.518,201.89241053283152,0.31933885440642734,Technology,Semiconductors,71.03
MRBK,,13.93,,1.5,8.00,,0.9849075,,,,,,,,,,,13.75,7.795,,,,,,,,,,,,,81.88
MRCC,Monroe Capital Corporation,7.03,,0.14,5.00,,0.7374739,,,475282688,13714750,5324000,-147748416,,327534016,1.0508221225710015,1.0523168908819132,7.04,6.69,0.0044,,,,,153072416,,,,,,,44.59
MRAM,"Everspin Technologies, Inc.",9.23,9.52060737527115,0.35,20.00,1.0314850894118255,3.7588358,24.1444568940042,8.40,160982880,8036875,34934000,-155117536,1.662,5865000,1.7156133828996283,1.671003717472119,8.99,5.38,0.0052,0.38228236155902473,21023400,USD,United States,190051536,buy,26.684,10.398743631128353,1.1266244454093557,Technology,Semiconductors,60.68
MRCY,Mercury Systems Inc,36.85,-10.498915401301518,-0.88,4.00,-0.284909508854858,1.3593279,50.98450903686392,2.40,2325430784,42843624,113839000,-2053924456,1.92,271508000,1.2750865051903115,1.2600346020761246,36.415,28.9,0.062800005,0.7227685564914613,59277100,USD,United States,2167763456,hold,36.585,8.623052192414397,0.23400413005195106,Industrials,Aerospace & Defense,50.30
MRIN,Marin Software Incorporated,0.41,-34.54620390455531,-1.27,20.00,-84.25903391354954,0.35686466,-0.7432414494756013,-19.55,-4707125,-9951875,13597000,6985121,0.754,2278000,1.5185185185185184,1.3388888888888888,0.3615,0.27,0.0344,-0.5516376949768854,18040600,USD,United States,6611879,none,0.227,-15.005502592212892,-36.59878681027535,Technology,Software—Application,48.24
MREO,Mereo BioPharma Group plc,2.33,undefined,-0.32,N/A,undefined,5.021739,-10.847911316789776,N/A,205492352,-30122500,42113000,-281848344,0.336,9312000,3.819672131147541,3.673606557377049,2.2409,0.61,0.033800002,-0.21478789160027142,140243008,GBP,United Kingdom,323961344,strong_buy,-6.443,undefined,undefined,Healthcare,Biotechnology,67.26
MRKR,"Marker Therapeutics, Inc.",5.75,undefined,-2.86,N/A,undefined,2.9255319,-2.6436604532137276,-22.71,31415712,-19333748,17473900,-31415708,1.966,0,8.582089552238806,8.059701492537313,5.4,0.67,0.0414,-2.175014568535114,8889020,USD,United States,48889608,buy,-1.432,undefined,undefined,Healthcare,Biotechnology,59.51
MRM,,5.3,,0.19,,,,,0.68,,,,,,,,,5.2,3.5,,,,,,,,,,,,,47.80
