TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE,PERCENT_DROP_SINCE_SEPTEMBER
AAON,"AAON, Inc.",98.81,24.077194029850748,1.21,15.74,0.24367163272797032,9.361883,-27.83356711592302,9.50,8103402496,-289803360,2859000,-8081361416,0.035,40000000,1.5937096774193549,1.5793548387096774,97.92,62.0,0.1689,-3.550030062207614,81634058,USD,United States,8084220416,strong_buy,38.666,2.593293091884641,-70.64029968559989,-0.714910430984717,Industrials,Building Products & Equipment,64.68,0.17347999,-8.993094566058327,-7.896976473899072,27.31606651581549
AAPB,GraniteShares 2x Long AAPL Dail,32.3995,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.234448275862069,2.2055172413793103,31.98,14.5,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,10.669152309376713
AAPG,Ascentage Pharma Group Internat,23.61,-15.990059701492537,-2.09,0.82,-0.6772579289069266,85.93307,60.60631304451698,1.17,8179962368,36215124,1661453952,-583753344,4.834,1716164992,1.3815096547688706,1.393212404915155,23.81,17.09,0.0,0.38956337737716884,92963369,CNY,China,2245207296,none,-7.834,-0.5041184041184041,2.980450555873683,0.12623678762700902,Healthcare,Biotechnology,38.26,0.0,-0.6223421118147406,-0.6049905383108805,-16.335929927443026
AAPL,Apple Inc.,274.62,127.72288805970152,7.91,11.17,0.4650895348470669,45.62854,37.9233398370904,10.64,4055336747008,106312753152,66907000832,-3955621113856,4.557,90509000704,1.622953726139117,1.6130252349151941,272.94,169.21,0.0077,7.2414508104956425,14681140000,USD,United States,4022528114688,buy,26.522,1.0520428401428004,116.92781431842853,0.42578040316957444,Technology,Consumer Electronics,62.80,0.01702,23.10540104514005,26.31178920341588,5.489192242464769
AAPD,Direxion Daily AAPL Bear 1X Sha,12.98,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0467741935483872,1.0443548387096773,12.95,12.4,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-5.255473133497487
AARD,"Aardvark Therapeutics, Inc.",13.48,-35.97131343283582,-2.53,8.82,-2.6684950617830725,2.240583,-11.519265878410838,N/A,167698704,-25479376,126350000,-148210960,5.803,545000,2.7622950819672134,2.5614754098360657,12.5,4.88,0.1144,-1.1702134617158138,21773272,USD,United States,274560960,strong_buy,-3.138,-0.20193050193050194,-16.63799020344006,-1.234272270284871,Healthcare,Biotechnology,49.43,0.14552,N/A,N/A,-1.605838046189995
AAUS,Alpha Architect US Equity ETF,55.41,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.126540072378319,1.1299577115439352,55.5781,49.186,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.4080037265924161
AAPU,Direxion Daily AAPL Bull 2X Sha,33.78,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.1258653241032097,2.1019509125236,33.4,15.89,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,9.81794456647163
AAVM,Alpha Architect Global Factor E,33.2014,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5735260663507107,1.5740568720379147,33.2126,21.1,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,8.964229564154865
ABCL,AbCellera Biologics Inc.,3.22,-7.168388059701493,-0.57,6.82,-2.226207471956985,0.9801489,-3.9916216288386637,1.51,610404864,-241470496,495672000,-450226752,1.656,142218000,1.702802749867795,1.6604970914859862,3.14,1.891,0.2037,-0.8066896864011728,299335048,USD,Canada,945898752,strong_buy,-2.624,-0.16885456885456887,-10.145025817337734,-3.150629135819172,Healthcare,Biotechnology,39.01,0.22969,1.2219743215660563,1.2865164902235413,-22.033900465499272
ABAT,American Battery Technology Com,4.18,undefined,-0.39,N/A,undefined,4.5154185,-40.24100573890346,70.57,502900512,-13681185,47894544,-492113392,0.364,250415,4.8604651162790695,4.686046511627907,4.03,0.86,0.1241,-0.10387414338302524,131709245,USD,United States,540007936,none,-15.182,-0.8785879629629629,undefined,undefined,Industrials,Waste Management,48.39,0.04171,-1.2011137888467605,-0.6085273320023398,-11.440674029558052
AAXJ,iShares MSCI All Country Asia e,102.38,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5914814239079744,1.590237836157314,102.3,64.33,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,5.350894915100411
ABCS,Alpha Blue Capital US Small-Mid,31.78,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3236151603498543,1.3209079550187421,31.715,24.01,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,2.400516050429478
ABEO,Abeona Therapeutics Inc.,5.13,undefined,1.21,N/A,undefined,1.5667075,-5.123333405022708,0.66,94991680,-54261876,207116992,-70342752,3.822,24107000,1.3053435114503815,1.2951653944020356,5.09,3.93,0.2719,-1.0013012221634368,54191361,USD,United States,277459744,strong_buy,-1.173,-0.07548262548262549,undefined,undefined,Healthcare,Biotechnology,50.03,0.11079001,-3.2591803238433013,-1.5091226100473234,-1.7241339810158536
ABI,VictoryShares Pioneer Asset-Bas,25.0401,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.011925641543746,1.0094968680541523,24.98,24.745,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,0.6434921408110865
ABIG,Argent Large Cap ETF,31.375,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2555022008803522,1.2560024009603843,31.3875,24.99,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-3.5802116863845326
ABLV,Able View Global Inc.,0.79,undefined,-0.19,N/A,undefined,3.9795918,5.376949686328974,3.28,42759996,3602341,6283350,-32240790,0.127,11497127,1.3389830508474578,1.2542372881355932,0.74,0.59,0.006,0.14692345029907838,24518489,USD,China,38524140,none,-5.401,-0.37637630662020904,undefined,undefined,Consumer Cyclical,Specialty Retail,51.88,0.26943,-0.052694363450113794,-0.05289451718636685,19.696964940639653
ABNB,"Airbnb, Inc.",121.31,69.02417910447762,4.2,11.52,0.5689900181722662,8.496575,15.954981883539865,4.03,64150290432,3233625088,11683999744,-61980192768,19.269,2278000128,1.2145574689627554,1.1949339207048457,119.35,99.88,0.0405,7.6032677997052955,425294120,USD,United States,73664192512,buy,23.234,1.7574886535552194,124.95459961575374,1.0300436865530767,Consumer Cyclical,Travel Services,34.40,0.0149300005,100.6589172911087,92.22594571279443,-11.478396130164246
ABLVW,Able View Global Inc. Warrant,0.0299,undefined,N/A,N/A,undefined,0.1617347,undefined,N/A,N/A,3602341,6283350,N/A,0.127,11497127,0.943217665615142,1.0,0.0317,0.0317,N/A,undefined,N/A,USD,China,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
ABOS,"Acumen Pharmaceuticals, Inc.",2.48,-24.89053731343283,-2.21,5.22,-10.036506981222916,1.6059818,-1.9025207402518638,N/A,54449096,-78959504,126609000,-23007352,2.09,30836000,2.9005847953216373,2.760233918128655,2.36,0.855,0.013300001,-1.3035337526316202,60573425,USD,United States,149616352,strong_buy,-0.394,-0.025353925353925357,-14.681292085609261,-5.919875840971477,Healthcare,Biotechnology,58.22,0.07463,-91.17242686937604,-5.003478196118896,24.62311498065395
ABNG,Leverage Shares 2x Long ABNB Da,14.09,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.125669090037549,1.1125349524646482,13.9256,12.517,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-23.672802281709828
ABP,"Abpro Holdings, Inc",1.52,undefined,-8.25,N/A,undefined,N/A,0.6484978399073292,N/A,4496742,6366625,328000,-4208184,0.121,147000,1.0555555555555556,1.1458333333333333,1.65,1.44,0.0028,2.343878277554801,2716278,USD,United States,4536184,none,-0.483,-0.031081081081081083,undefined,undefined,Healthcare,Biotechnology,22.00,0.34934,N/A,N/A,-65.84269516517104
ABPWW,N/A,0.0155,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,6366625,328000,N/A,0.121,147000,1.1832061068702289,1.0,0.0131,0.0131,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
ABSI,Absci Corporation,2.76,-13.774955223880598,-0.91,9.94,-4.99092580575384,1.8790036,-10.88337900820782,2.66,268770432,-38133876,152475008,-244505856,1.014,6220000,1.373134328358209,1.3084577114427862,2.63,2.01,0.2923,-0.2535977105932372,150371531,USD,United States,396980864,none,-2.548,-0.16396396396396398,-3.8387880310994205,-1.3908652286592105,Healthcare,Biotechnology,40.94,0.092819996,-1.17390403384164,-0.7787078694071344,-31.34328325633758
ABTC,American Bitcoin Corp.,1.26,undefined,0.18,N/A,undefined,1.9200001,undefined,1.62,1346420352,N/A,7976000,-1105150016,0.009,185614000,2.0,1.9047619047619047,1.2,0.63,N/A,undefined,195380091,USD,United States,1113126016,strong_buy,6.018,0.4583396801218583,undefined,undefined,Financial Services,Capital Markets,30.93,0.00901,N/A,N/A,-34.031412459717714
ABTS,Abits Group Inc,3.25,undefined,-0.52,N/A,undefined,0.80448556,undefined,-4.52,9863870,N/A,94132,-7726854,0.04,2250000,13.0,12.72,3.18,0.25,0.024300002,undefined,2369995,USD,Hong Kong,7820986,none,6.33,0.48210205635948206,undefined,undefined,Financial Services,Capital Markets,27.59,0.28069,-0.054780400604818445,-0.05298913871479878,-43.72294465229407
ABUS,Arbutus Biopharma Corporation,4.05,undefined,-0.23,N/A,undefined,10.32258,-32.05136486091679,3.77,689816256,-24302000,93702000,-706365904,0.487,4606000,1.4944649446494465,1.474169741697417,3.995,2.71,0.0963,-0.12635967352948957,192324017,USD,United States,800067904,none,-22.492,-1.4473616473616475,undefined,undefined,Healthcare,Biotechnology,45.15,0.21802999,-1.7015357970306835,-0.9118459214508531,-17.008198667552858
ABVC,"ABVC Biopharma, Inc.",1.74,undefined,-0.28,N/A,undefined,3.307393,-27.386846884191122,-1.98,45426908,-1543949,257243,-41054609,0.011,2472189,4.35,4.0825,1.633,0.4,0.0159,-0.06353414861366913,24301089,USD,United States,41311852,none,-9.309,-0.5990347490347491,undefined,undefined,Healthcare,Biotechnology,34.64,0.10705,-0.05288376177562397,-0.04334020020813097,-24.675322809475063
ABVE,Above Food Ingredients Inc.,1.86,undefined,-1.77,N/A,undefined,N/A,undefined,0.26,186246288,N/A,664430,-88921306,0.023,133839864,7.44,6.84,1.71,0.25,0.0199,undefined,51191848,CAD,Canada,89585736,none,-4.617,-0.39360613810741685,undefined,undefined,Consumer Defensive,Packaged Foods,44.61,0.15996,N/A,N/A,-24.39024507491189
ABVEW,Above Food Ingredients Inc. War,0.5899,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,664430,N/A,0.023,133839864,1.1798,1.0,0.5,0.5,N/A,undefined,N/A,CAD,Canada,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
ABVX,Abivax SA,119.78,-35.727425373134324,-5.25,-0.21,-0.29827538297824613,15.343261,-52.56722417962375,N/A,8806770688,-180175376,589702976,-8834172096,7.577,73988000,25.111111111111114,24.88259958071279,118.69,4.77,0.0465,-2.278606144214658,79072628,EUR,France,9423875072,strong_buy,-40.407,-2.60019305019305,-15.506424947084675,-0.12945754672804036,Healthcare,Biotechnology,52.26,0.0,-90.75023944081495,-5.503124612495621,-5.297282715929262
ACAD,ACADIA Pharmaceuticals Inc.,23.22,1.7558955223880597,1.55,-7.12,0.07561996220448147,4.1858754,152.35221216753928,5.49,3136191744,25785000,847019008,-2993408512,5.007,54809000,1.7328358208955223,1.6906716417910448,22.655,13.4,0.0774,0.15240999569120361,169181817,USD,United States,3840427520,buy,28.916,1.8607464607464608,0.17265550258152768,0.007435637492744517,Healthcare,Biotechnology,31.78,0.00543,-2.751851479267981,-2.867003854646472,-15.31728688770162
ACB,Aurora Cannabis Inc.,3.59,-47.22628358208956,-1.09,44.28,-13.15495364403609,0.5141808,17.164932890130157,-10.13,227597840,11860625,108450000,-93435552,1.912,100995000,1.0945121951219512,1.076219512195122,3.53,3.28,N/A,0.2091473367812729,56709424,CAD,Canada,201885552,buy,-6.953,-0.41835138387484955,9.061698566303837,2.5241500184690358,Healthcare,Drug Manufacturers - Specialty & Generic,35.76,0.0,N/A,N/A,-15.33018410863611
ACCL,Acco Group Holdings Limited,1.47,undefined,0.07,N/A,undefined,8.0,10.995888275633527,10.20,18184710,1864911,2522104,-17007756,0.181,273814,1.1951219512195121,1.1300813008130082,1.39,1.23,0.00029999999,0.13368633466906574,13949900,USD,Hong Kong,19529860,none,16.68,1.308235294117647,undefined,undefined,Industrials,Consulting Services,30.61,0.92156,N/A,N/A,-53.11004770424962
ACDC,ProFrac Holding Corp.,5.52,8.434865671641791,-2.08,-13.44,1.5280553752974262,1.1325504,7.605476519977147,0.58,2307208960,131275000,58000000,-918704384,0.321,1207500032,1.7922077922077921,1.7077922077922076,5.26,3.08,0.1568,0.7257927870135067,180871183,USD,United States,976704384,none,8.036,0.863157894736842,-2.9432522422622354,-0.5331978699750427,Energy,Oil & Gas Equipment & Services,64.96,0.84189004,-1.7401992281998488,49.10789922713215,33.01204513614044
ACEP,ARS Core Equity Portfolio ETF,17.99,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1636481241914616,1.156998706338939,17.8872,15.46,N/A,undefined,N/A,None,N/A,N/A,none,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,6.956006696812292
ACET,"Adicet Bio, Inc.",7.25,14.940298507462687,-20.0,-9.41,2.0607308286155432,0.37439612,-1.1961229119406063,N/A,-14291274,-58188000,103098000,34650000,10.201,15536000,1.1315748400187295,1.1112845325425316,7.12,6.407,0.0855,-6.06125,9600000,USD,United States,68448000,none,0.125,0.008043758043758044,4.527844216417911,0.6245302367472981,Healthcare,Biotechnology,39.26,0.00901,-75.79801925978013,-25.86492274274216,-14.201181495286875
ACGL,Arch Capital Group Ltd.,96.06,122.93402985074627,11.6,4.41,1.2797629590958388,1.5027491,1.307092372730021,,34426540032,26649874432,3617999872,-32901604352,10.078,2728999936,1.1650697392359006,1.1502728926622194,94.84,82.45,0.0188,73.49136297029034,362625938,USD,Bermuda,36519604224,buy,6.319,0.6679704016913318,778.8439145829054,8.107890012314234,Financial Services,Insurance - Diversified,51.54,0.03186,211.97822185845484,209.34481344650308,0.9457716511721679
ACFN,"Acorn Energy, Inc.",19.37,undefined,2.66,N/A,undefined,6.3477654,36.64591114720046,-3.27,44577988,1323875,4167000,-41367100,1.664,1046000,1.5595813204508857,1.463768115942029,18.18,12.42,0.0121,0.5285719304998031,2504626,USD,United States,45534100,none,16.696,0.7736793327154774,undefined,undefined,Technology,Scientific & Technical Instruments,58.63,0.29247,-2.540904074727821,-2.562714812524107,-0.36008504184441664
ACGLN,Arch Capital Group Ltd. - Depos,17.46,undefined,4.691,N/A,undefined,0.268913,undefined,N/A,6209140224,26649874432,3617999872,N/A,10.078,2728999936,1.0620437956204378,1.0590024330900243,17.41,16.44,N/A,undefined,N/A,USD,Bermuda,N/A,none,1.14,0.120507399577167,undefined,undefined,Financial Services,Insurance - Diversified,N/A,N/A,N/A,N/A,2.524951826289047
ACGLO,Arch Capital Group Ltd. - Depos,20.91,undefined,4.691,N/A,undefined,0.32107228,0.31615363437371713,N/A,7447690240,26649874432,3617999872,-8572233728,10.078,2728999936,1.046023011505753,1.044022011005503,20.87,19.99,N/A,66.13873043535165,402939008,USD,Bermuda,12190233600,none,1.367,0.1445031712473573,undefined,undefined,Financial Services,Insurance - Diversified,N/A,0.0,N/A,N/A,1.7023372721258714
ACHC,"Acadia Healthcare Company, Inc.",13.49,-8.779641791044774,1.16,-17.72,-0.6508259296549128,0.39588463,-3.3740404432573494,1.02,3746047744,-361611872,118693000,-1116775672,1.287,2450544896,1.1802274715660543,1.1776027996500438,13.46,11.43,0.2832,-3.9981737702517135,90444261,USD,United States,1235468672,buy,5.976,0.3357303370786517,30.260804759621546,2.2432027249534134,Healthcare,Medical Care Facilities,46.76,0.01836,53.617816921670126,60.72560589885501,-1.604668399232969
ACHV,"Achieve Life Sciences, Inc.",4.33,-60.41955223880598,-1.35,46.02,-13.953707214504844,6.855346,-10.596385236059394,N/A,192347168,-21753000,48114000,-183986192,0.904,9958000,2.3532608695652173,2.3271739130434783,4.282,1.84,0.1496,-0.408629915158714,53233988,USD,United States,232100192,strong_buy,-3.691,-0.23751608751608752,-18.28832333723761,-4.223631255713074,Healthcare,Biotechnology,42.02,0.04366,-1.848236940203497,-0.8995787020792303,-16.73076617647194
ACIC,American Coastal Insurance Corp,10.98,12.3695,1.73,0.21,1.1265482695810565,1.5021576,5.900978817694902,,465577152,90738000,188275008,-354970496,4.357,159190000,1.1013039117352057,1.103309929789368,11.0,9.97,0.0529,1.8607082552262262,48765302,USD,United States,543245504,none,3.716,0.4110619469026549,13.304064024867518,1.2116633902429432,Financial Services,Insurance - Property & Casualty,41.36,0.48719,-11.752273074539746,-12.976547108112973,-3.089143213264638
ACIW,"ACI Worldwide, Inc.",41.83,46.10789552238807,2.47,14.24,1.1022685996267767,2.9612565,15.861785461497236,3.44,5037518336,271859136,199268000,-4178139488,1.933,924614976,1.0755978400617126,1.0755978400617126,41.83,38.89,0.0563,2.637155829748031,103088006,USD,United States,4377407488,strong_buy,13.09,0.5776699029126213,49.228220839788996,1.1768639933011953,Technology,Software - Infrastructure,40.85,0.01138,25.19625347707415,42.39233785671692,-9.262469881681495
ACIU,AC Immune SA,3.11,undefined,-0.93,N/A,undefined,3.8359733,-16.94304320160297,-3.25,209972464,-18465750,108468000,-199368000,1.075,4661000,2.174825174825175,2.111888111888112,3.02,1.43,0.0682,-0.18355616302186878,100600000,CHF,Switzerland,307836000,strong_buy,-2.93,-0.18854568854568857,undefined,undefined,Healthcare,Biotechnology,43.88,0.38006002,-1.7398309134734633,-2.3413974929341848,-15.489131967855737
ACLS,"Axcelis Technologies, Inc.",85.47,-1.9143283582089576,4.24,-9.05,-0.022397664188708994,2.7058647,41.803438551514255,7.17,2272588800,62766624,449560000,-2310912832,14.502,72653000,2.115594059405941,2.115594059405941,85.47,40.4,0.2227,2.0445686518030226,30699201,USD,United States,2760472832,hold,15.325,0.5209041468388851,-0.9231074883140524,-0.010800368413642828,Technology,Semiconductor Equipment & Materials,45.77,0.01272,12.13339242721792,12.59929480186798,-8.08688895206379
ACLX,"Arcellx, Inc.",68.8,-34.42269402985075,-3.93,2.17,-0.50032985508504,8.813737,-51.0794404808287,9.03,3568624640,-77882872,461383008,-3426626720,7.979,51794000,1.4375261178437109,1.381529460927706,66.12,47.86,0.2152,-1.3469215667274632,57822871,USD,United States,3888009728,strong_buy,-15.139,-0.9741956241956242,-11.797625693044953,-0.17147711763146734,Healthcare,Biotechnology,51.35,0.12913999,-3.768029034084203,-2.7300483177137425,5.829868849761719
ACMR,"ACM Research, Inc.",62.64,22.591044776119404,1.72,7.50,0.36064886296486914,2.8492506,-75.45693137698218,4.20,3683631872,-49687876,1129806976,-2952219264,17.415,297044000,3.7241379310344827,3.604042806183115,60.62,16.82,0.0635,-0.8301424250484173,59854640,USD,United States,4082026240,buy,25.628,0.8711080897348742,-10.90336319466578,-0.17406390796082022,Technology,Semiconductor Equipment & Materials,66.93,0.15001,-3.8941756078006207,-4.3453045622164,31.596642873960956
ACNB,ACNB Corporation,52.26,undefined,3.6,N/A,undefined,1.2879723,undefined,,800972864,N/A,65648000,-475919936,6.329,324567008,1.4638655462184873,1.434453781512605,51.21,35.7,0.012,undefined,10372251,USD,United States,541567936,buy,N/A,undefined,undefined,undefined,Financial Services,Banks - Regional,61.81,0.035439998,13.857959287026578,14.381575821430836,9.766854295392328
ACNT,Ascent Industries Co.,17.07,undefined,-0.32,N/A,undefined,1.8641695,3.5715796157066473,5.72,123261376,44830752,58042000,-104419600,6.198,21446000,1.5574817518248174,1.5510948905109487,17.0,10.96,0.0356,4.779397867803838,9380000,USD,United States,162461600,none,17.103,1.2216428571428573,undefined,undefined,Basic Materials,Chemicals,65.90,0.18238,5.850502358163664,5.231535091375875,5.631189116215369
ACON,"Aclarion, Inc.",2.76,undefined,-2258.79,N/A,undefined,0.1271838,-0.7033878523478739,-4.35,-9527355,-4137211,11380339,8501907,16.951,0,1.1794871794871795,1.1666666666666667,2.73,2.34,0.141,-3.9238664568733395,1054371,USD,United States,2878432,none,1.433,0.11091331269349845,undefined,undefined,Healthcare,Health Information Services,34.73,1.0000001e-05,-43.82027387897168,-10.908159593066511,-52.0
ACOG,Alpha Cognition Inc.,4.92,undefined,-1.38,N/A,undefined,2.5730715,-9.43242837665749,2.72,71572312,-11340786,35398900,-81356196,1.628,0,1.312,1.2666666666666666,4.75,3.75,0.0143,-0.521604808807832,21742104,USD,Canada,116755096,none,-4.142,-0.2665379665379666,undefined,undefined,Healthcare,Biotechnology,40.33,0.098079994,-1.0196727794339742,-0.5652099979440015,-24.307692307692307
