TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP
AAPU,Direxion Daily AAPL Bull 2X Sha,35.31,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.72412109375,1.6376953125,33.54,20.48,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABAT,American Battery Technology Com,0.9967,undefined,-1.02,--,undefined,1.0346875,-2.853720979881971,-3.25,71065600,-25603900,7001786,-65815350,0.097,6501665,1.3289333333333333,1.32,0.99,0.75,0.0913,-0.349263297647699,73308304,USD,United States,72817136,buy,-1.983,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,47.47,0.058590002
ABCL,AbCellera Biologics Inc.,2.73,-8.475834970530453,-0.53,10.00,-3.1047014544067593,0.72413796,-6.030790963562555,2.00,206134896,-133388496,670355968,-134082176,2.275,72054000,1.1691648822269807,1.1627408993576016,2.715,2.335,0.0765,-0.45267694013843146,294665984,USD,Canada,804438144,buy,-0.96,-7.239273659581205,-2.6517485932531883,Healthcare,Biotechnology,52.09,0.28053
AAXJ,iShares MSCI All Country Asia e,75.94,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.238825448613377,1.2433931484502447,76.22,61.3,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABCS,Alpha Blue Capital US Small-Mid,N/A,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABL,"Abacus Life, Inc.",8.64,undefined,-0.14,--,undefined,2.4753623,15.395096950542412,2.00,741589568,41911060,95332056,-542424872,1.277,199319904,1.502608695652174,1.4556521739130432,8.37,5.75,0.0525,0.5612176414189837,74678800,USD,United States,637756928,buy,28.747,undefined,undefined,Financial Services,Insurance - Life,34.38,0.82875
ABEO,Abeona Therapeutics Inc.,6.41,undefined,-1.77,--,undefined,3.5551763,-13.544085634606635,N/A,171171984,-20499376,122708000,-148007008,2.833,23165000,2.101639344262295,2.039344262295082,6.22,3.05,0.066,-0.47326930535803335,43314400,USD,United States,270715008,buy,-3.127,undefined,undefined,Healthcare,Biotechnology,48.24,0.05057
ABLLW,N/A,1.42,undefined,N/A,--,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0518518518518518,1.0,1.35,1.35,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLLL,"Abacus Life, Inc. - 9.875% Fixe",26.66,undefined,N/A,--,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0989282769991755,1.0882110469909314,26.4,24.26,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLV,Able View Global Inc.,0.92,undefined,0.24,--,undefined,3.3579338,0.9721877978390898,4.95,40858464,16094051,13328156,-24781188,0.316,15858496,1.373134328358209,1.316865671641791,0.8823,0.67,0.0019,0.9463192214970306,17007000,USD,China,38109344,none,3.017,undefined,undefined,Communication Services,Advertising Agencies,44.72,0.40058997
ABLVW,Able View Global Inc. Warrant,0.012,undefined,N/A,--,undefined,0.044280443,undefined,N/A,N/A,16094051,13328156,N/A,0.316,15858496,1.0,1.0,0.012,0.012,N/A,undefined,N/A,USD,China,N/A,none,N/A,undefined,undefined,Communication Services,Advertising Agencies,N/A,N/A
ABOS,"Acumen Pharmaceuticals, Inc.",2.88,-9.691237721021611,-1.11,1.60,-3.3650130975769486,0.7007389,-4.7709170029997,N/A,-59821032,-36267624,260472000,89544960,4.335,29724000,1.591160220994475,1.5414364640883977,2.79,1.81,0.028399998,-0.6036575354778145,60079800,USD,United States,170927040,strong_buy,0.781,-5.270440250812196,-1.8300139759764569,Healthcare,Biotechnology,57.61,0.11236
ABNB,"Airbnb, Inc.",134.79,172.41776031434188,7.36,18.60,1.2791583968717404,10.812139,18.7809423980027,3.59,77323509760,3157874944,11251000320,-75049442304,17.79,2273999872,1.2211451349882225,1.2122232288458055,133.8052,110.38,0.0317,7.176956147543189,440001984,USD,United States,86300442624,hold,47.235,168.12971533065814,1.2473456141453976,Consumer Cyclical,Travel Services,58.64,0.01006
ABSI,Absci Corporation,3.84,-25.56495088408645,-0.93,23.30,-6.6575392927308465,2.0081968,-15.118227646222653,4.85,313226816,-28843000,145246000,-299893520,1.279,13332000,3.2542372881355934,3.1525423728813564,3.72,1.18,0.1725,-0.2539980274049808,113556000,USD,United States,445139520,buy,-3.73,-6.982201177702342,-1.8182815566933181,Healthcare,Biotechnology,46.48,0.20318002
ABTS,Abits Group Inc,0.55,undefined,-0.26,--,undefined,1.7350157,-5.378205422626649,-0.36,19163540,-3635987,396583,-19158503,0.011,0,1.4627659574468086,1.3829787234042554,0.52,0.376,0.0074,-0.10226459511682,35554700,USD,Hong Kong,19555086,none,14.024,undefined,undefined,Financial Services,Capital Markets,59.60,0.21888
ABUS,Arbutus Biopharma Corporation,3.845,undefined,-0.45,--,undefined,6.101695,-16.95178108104952,-0.15,613046848,-42819500,141986000,-605590704,0.752,7456000,2.261764705882353,2.235294117647059,3.8,1.7,0.052399997,-0.22681982392389105,188782000,USD,United States,747576704,buy,-7.57,undefined,undefined,Healthcare,Biotechnology,48.67,0.22304001
ABVC,"ABVC Biopharma, Inc.",0.691,undefined,-1.66,--,undefined,0.9243698,-2.6869666152342115,-8.30,9978507,-3194481,199979,-7998409,0.017,2732942,1.7061728395061726,1.5777777777777777,0.639,0.405,0.014400001,-0.25716731874607546,12421800,USD,United States,8198388,hold,-1.173,undefined,undefined,Healthcare,Biotechnology,52.79,0.22928
ABVE,Above Food Ingredients Inc.,0.39,undefined,-1.48,--,undefined,N/A,0.7117095006078825,-0.76,127446416,15617327,952280,-9906220,0.033,117527728,1.1470588235294117,1.0852941176470587,0.369,0.34,0.0011999999,0.5479763859649123,28500000,CAD,Canada,10858500,none,-3.466,undefined,undefined,Consumer Defensive,Packaged Foods,28.73,0.19123
ABVEW,Above Food Ingredients Inc. War,0.0198,undefined,N/A,--,undefined,N/A,undefined,N/A,N/A,15617327,952280,N/A,0.033,117527728,1.32,1.0,0.015,0.015,N/A,undefined,N/A,CAD,Canada,N/A,none,N/A,undefined,undefined,Consumer Defensive,Packaged Foods,N/A,N/A
ABVX,Abivax SA,10.32,undefined,-3.72,--,undefined,5.109453,-7.271299102803842,N/A,537247616,-89297752,222316992,-428239296,3.533,113362000,1.1794285714285715,1.166857142857143,10.21,8.75,0.0044,-1.4192787085351182,62917700,EUR,France,650556288,buy,-3.163,undefined,undefined,Healthcare,Biotechnology,46.48,0.0
ACAB,Atlantic Coastal Acquisition Co,11.56,undefined,-0.13,--,undefined,N/A,-34.54576108046598,N/A,96481640,-2690839,236779,-92639893,0.029,2385051,1.0967741935483872,1.0958254269449716,11.55,10.54,0.0,-0.3346286096599169,8041270,USD,United States,92876672,none,N/A,undefined,undefined,Financial Services,Shell Companies,61.85,0.92647004
ACABW,Atlantic Coastal Acquisition Co,0.03,undefined,N/A,--,undefined,N/A,undefined,N/A,N/A,-2690839,236779,N/A,0.029,2385051,0.8695652173913042,1.0,0.0345,0.0345,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,N/A
ACABU,Atlantic Coastal Acquisition Co,11.7,undefined,N/A,--,undefined,N/A,undefined,N/A,104567352,-2690839,236779,N/A,0.029,2385051,1.1239193083573487,1.1239193083573487,11.7,10.41,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,99.20,0.0
ACAD,ACADIA Pharmaceuticals Inc.,14.59,-57.23889980353636,0.19,-357.00,-3.923159684957941,4.754414,18.55382529448235,1.72,2013338368,130438376,500942016,-1955681600,3.02,57656000,1.031095406360424,1.027173144876325,14.5345,14.15,0.066599995,0.7863607514046638,165876000,USD,United States,2456623616,buy,58.742,-236.8969697846585,-16.23694104075795,Healthcare,Biotechnology,47.27,0.00537
ACB,Aurora Cannabis Inc.,5.42,undefined,-0.45,--,undefined,0.5390678,-2.7893677302727586,-8.86,330162720,-106211000,115487000,-188486696,2.113,102104000,1.9084507042253522,1.9190140845070425,5.45,2.84,N/A,-1.943092673360068,54660800,CAD,Canada,303973696,hold,89.113,undefined,undefined,Healthcare,Drug Manufacturers - Specialty & Generic,46.54,0.0
ACCD,"Accolade, Inc.",3.17,-6.7011394891944995,-1.02,-0.90,-2.1139241290834385,0.60790277,7.650920566818013,-1.07,262176656,33368876,234350000,-23368736,2.91,238808000,1.012779552715655,1.003194888178914,3.14,3.13,0.0656,0.4143292264395303,80537104,USD,United States,257718736,buy,-4.89,2.7220371968836727,0.8586868128970576,Healthcare,Health Information Services,35.20,0.03066
ACDC,ProFrac Holding Corp.,5.955,4.5737524557956775,-1.43,-12.20,0.7680524694870995,0.8324022,5.503428756409349,0.90,2363373824,173287504,24000000,-930476160,0.15,1307800064,1.1540697674418605,1.125968992248062,5.81,5.16,0.3043,1.0820527099700794,160147008,USD,United States,954476160,hold,4.371,-3.4608679996685443,-0.5811701090963131,Energy,Oil & Gas Equipment & Services,42.75,0.89737
ACET,"Adicet Bio, Inc.",1.28,-81.90742632612968,-2.52,29.10,-63.99017681728881,0.4381353,-1.9086386420803096,N/A,-101935800,-55261000,224068992,121067744,2.719,19132000,1.219047619047619,1.1904761904761905,1.25,1.05,0.0493,-0.6706350651084332,82401000,USD,United States,103001248,buy,0.839,-21.79761594725721,-17.029387458794695,Healthcare,Biotechnology,33.38,0.01591
ACGL,Arch Capital Group Ltd.,98.56,363.22043222003936,14.9,19.70,3.685272242492282,1.677674,5.014473516114056,,35106332672,7394250240,4426999808,-31695722496,11.816,2727000064,1.352916952642416,1.3158544955387783,95.86,72.85,0.0164,19.655104306220096,376200000,USD,Bermuda,36122722304,buy,6.788,479.13660949229654,4.861369820335801,Financial Services,Insurance - Diversified,22.83,0.02991
ACGLN,Arch Capital Group Ltd. - Depos,20.26,undefined,4.691,--,undefined,0.35389802,undefined,N/A,6719050240,7394250240,4426999808,N/A,11.816,2727000064,1.1155159123444556,1.1083746283448959,20.1303,18.162,N/A,undefined,N/A,USD,Bermuda,N/A,none,1.299,undefined,undefined,Financial Services,Insurance - Diversified,N/A,N/A
ACHC,"Acadia Healthcare Company, Inc.",42.69,48.74966601178782,3.05,9.99,1.1419457955443388,1.2718688,-9.125713836295727,1.76,5945630720,-434516992,82145000,-3820899608,0.884,2010211968,1.0225149700598801,1.0,41.75,41.75,0.062,-4.6779902115940715,92885400,USD,United States,3903044608,buy,8.626,-74.77064276118809,-1.7514790995827616,Healthcare,Medical Care Facilities,19.99,0.02967
ACGLO,Arch Capital Group Ltd. - Depos,23.44,undefined,4.691,--,undefined,0.40884787,1.277329011185859,N/A,7897404416,7394250240,4426999808,-9217283072,11.816,2727000064,1.1061821613968854,1.0967437470504955,23.24,21.19,N/A,18.35079278301097,402939008,USD,Bermuda,13644282880,none,1.527,undefined,undefined,Financial Services,Insurance - Diversified,N/A,0.0
ACHL,Achilles Therapeutics plc,1.005,-92.77603143418469,-1.59,59.00,-92.31445913849224,0.36298934,-1.3701874605966087,N/A,-48738340,-30137000,95111000,51552616,2.315,4463000,1.5952380952380951,1.5873015873015872,1.0,0.63,0.0084,-0.733476278904495,41087900,USD,United Kingdom,43558384,buy,0.74,-42.798124721932226,-42.58519872829078,Healthcare,Biotechnology,62.41,0.06515
ACHV,"Achieve Life Sciences, Inc.",4.68,-21.73634577603144,-1.07,15.00,-4.644518328211846,3.8261578,-13.219599753238741,N/A,118079536,-12157500,61313000,-100434520,1.785,17645000,1.5445544554455446,1.5313531353135315,4.64,3.03,0.1249,-0.35401979540669687,34341300,USD,Canada,161747520,buy,-4.697,-7.191679144411093,-1.5366835778656183,Healthcare,Biotechnology,45.39,0.09724
ACIC,American Coastal Insurance Corp,12.15,37.20117878192535,1.51,20.00,3.0618254141502343,1.6585761,1.9997515117417402,,522610912,292520864,188275008,-403915904,4.357,159190000,1.781524926686217,1.782991202346041,12.16,6.82,0.0327,6.075754876873484,48145600,USD,United States,592190912,buy,4.899,149.68559166206975,12.3198017828864,Financial Services,Insurance - Property & Casualty,61.82,0.50096
ACIU,AC Immune SA,2.84,undefined,-0.74,--,undefined,2.419355,4.752783015676529,-1.06,126754728,59121248,175124000,-121696928,1.759,3229000,1.2622222222222221,1.2666666666666666,2.85,2.25,0.015,0.5975446366123961,98940304,CHF,Switzerland,296820928,strong_buy,-2.169,undefined,undefined,Healthcare,Biotechnology,39.88,0.21835
ACIW,"ACI Worldwide, Inc.",49.2,30.125736738703345,1.7,12.00,0.6123117223313688,4.196202,21.159433320588942,2.93,6073567744,243348880,156983008,-5022491936,1.5,1051062976,2.058577405857741,2.0615062761506278,49.27,23.9,0.0326,2.3252040475075724,104657000,USD,United States,5179474944,buy,16.755,41.20499117587093,0.837499820647783,Technology,Software - Infrastructure,46.77,0.008909999
ACLX,"Arcellx, Inc.",84.27,-69.9435756385069,-1.04,69.30,-0.8299937776018381,9.485909,-138.8359886192313,11.13,4189729792,-32628376,516688000,-4115440512,9.612,74291000,1.9371077856699537,1.931131186354964,84.01,43.503,0.0888,-0.6069751858872641,53755700,USD,United States,4632128512,buy,-54.109,-40.821168100771764,-0.48440925715879635,Healthcare,Biotechnology,52.53,0.12749
ACLS,"Axcelis Technologies, Inc.",85.31,87.86168958742634,7.26,5.50,1.0299107910845895,3.003419,20.03378487968645,7.56,2333160960,138895744,548308992,-2259740160,16.81,73422000,1.000586441473141,1.0027562749237626,85.495,85.26,0.0809,4.258306681055626,32617600,USD,United States,2808049152,buy,8.676,51.53471346817812,0.6040876036593379,Technology,Semiconductor Equipment & Materials,31.88,0.01192
ACMR,"ACM Research, Inc.",18.795,55.36738703339882,1.25,42.74,2.9458572510454277,1.3898253,-13.6210462211906,2.43,1107436800,-79271000,370811008,-788022272,5.936,151195008,1.4513513513513516,1.4293436293436295,18.51,12.95,0.107,-1.37984995387213,57449000,USD,United States,1158833280,buy,8.639,-61.11894915524461,-3.251872793575132,Technology,Semiconductor Equipment & Materials,43.59,0.14936
ACNB,ACNB Corporation,42.0,undefined,3.44,--,undefined,1.1604058,undefined,,593073728,N/A,58092000,-297872544,6.795,295200992,1.388888888888889,1.376984126984127,41.64,30.24,0.0255,undefined,8548620,USD,United States,355964544,buy,N/A,undefined,undefined,Financial Services,Banks - Regional,45.31,0.04237
ACNT,Ascent Industries Co.,9.48,-47.15434184675835,-2.61,12.40,-4.974086692696028,0.94188374,2.05345653282316,2.13,124244528,46741752,3595000,-91577176,0.355,32667000,1.3166666666666667,1.2777777777777777,9.2,7.2,0.0018000001,4.616606121662864,10124700,USD,United States,95172176,strong_buy,-12.462,83.40728859491493,8.798237193556426,Basic Materials,Steel,48.64,0.23357001
ACONW,N/A,0.0277,undefined,-6.576,--,undefined,0.13849999,undefined,N/A,N/A,-3944406,1222687,N/A,0.142,777087,1.0,1.0,0.0277,0.0277,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Healthcare,Health Information Services,N/A,N/A
ACON,"Aclarion, Inc.",0.1841,undefined,-4.13,--,undefined,0.92550004,-0.46882325754498905,-25.98,1148235,-3944406,1222687,-636587,0.142,777087,1.150625,1.125,0.18,0.16,0.0301,-0.3926852967236453,10044700,USD,United States,1859274,buy,-0.254,undefined,undefined,Healthcare,Health Information Services,48.40,0.10143
ACRS,"Aclaris Therapeutics, Inc.",1.81,-58.76290766208252,-0.82,74.40,-32.465694840929565,1.1140724,-3.2678742986027682,-3.91,40833124,-39516124,111093000,-38017208,1.557,2816000,3.067796610169492,3.0,1.77,0.59,0.0233,-0.553876873652666,71344600,USD,United States,149110208,hold,-0.497,-39.69197022270069,-21.92926531640922,Healthcare,Diagnostics & Research,87.14,0.026530001
ACT,"Enact Holdings, Inc.",34.09,undefined,4.16,--,undefined,1.0474558,9.995223492191359,,5072531456,531028128,711347968,-4330153216,4.569,742368000,1.3046306926903943,1.2376578645235363,32.34,26.13,0.036,3.4106290896479083,155698000,USD,United States,5041501184,none,N/A,undefined,undefined,Financial Services,Insurance - Specialty,22.39,0.80786
ACTG,Acacia Research Corporation,4.52,18.477406679764247,0.75,20.00,4.087921831806249,0.8216971,-4.771555553087542,2.48,139297360,-95083248,441912000,-18809280,4.403,84437000,1.2732394366197182,1.2732394366197182,4.52,3.55,0.0348,-0.9472801793275218,100375000,USD,United States,460721280,none,2.434,-23.3377081508195,-5.163209767880421,Industrials,Business Equipment & Supplies,45.22,0.01756
ACRV,"Acrivon Therapeutics, Inc.",8.0,undefined,-2.72,--,undefined,1.1480579,-7.9140994090527075,N/A,71771024,-31308376,180536992,-67550336,5.829,4221000,2.5078369905956115,2.4827586206896552,7.92,3.19,0.0943,-1.0108541207921944,30972200,USD,United States,248087328,buy,-0.95,undefined,undefined,Healthcare,Biotechnology,54.29,0.22387
ACTU,"Actuate Therapeutics, Inc.",8.21,undefined,-1.51,--,undefined,N/A,undefined,N/A,254920304,N/A,351709,-152580723,0.018,6900000,1.4900181488203268,1.3212341197822142,7.28,5.51,N/A,undefined,19531600,USD,United States,152932432,none,N/A,undefined,undefined,Healthcare,Biotechnology,49.25,0.18686001
ACVA,ACV Auctions Inc.,17.29,-3.9392534381139495,-0.49,0.80,-0.22783420694701847,6.182874,-100.64927567278083,2.97,2707330816,-26141500,272647008,-2565978528,1.637,141344000,1.3465732087227413,1.3177570093457946,16.92,12.84,0.0547,-0.17178464409630953,152176000,USD,United States,2838625536,buy,-40.957,-1.3810270405542215,-0.07987432276195613,Consumer Cyclical,Auto & Truck Dealerships,29.72,0.01321
ACXP,"Acurx Pharmaceuticals, Inc.",1.88,undefined,-1.16,--,undefined,8.691588,-5.123419900231773,N/A,23855026,-5961016,6360858,-23855028,0.392,0,1.2368421052631577,1.2036184210526315,1.8295,1.52,0.0363,-0.3669424010932527,16245100,USD,United States,30215886,buy,N/A,undefined,undefined,Healthcare,Biotechnology,38.82,0.14802
ACWI,iShares MSCI ACWI ETF,117.05,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2573853260285743,1.2613599742184982,117.42,93.09,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ACWX,iShares MSCI ACWI ex U.S. ETF,54.56,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1663103890551518,1.1678088926891834,54.6301,46.78,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ADAP,Adaptimmune Therapeutics plc,0.7256,-2.956385068762279,-0.36,1.00,-4.07440059090722,2.1214852,-23.353340929723608,-3.46,1059830272,-7946125,214788992,10244160,0.14,47348000,1.7276190476190478,1.7428571428571429,0.732,0.42,0.0326,-0.031070500883943017,255744992,USD,United Kingdom,204544832,buy,-14.542,-0.25515656914515095,-0.3516490754481132,Healthcare,Biotechnology,43.52,0.0037599998
ADAG,Adagene Inc.,2.91,undefined,-0.73,--,undefined,2.3474178,-7.611979168513116,-1.05,91132184,-16924380,95673784,-37138616,1.729,20790530,2.2213740458015265,2.068702290076336,2.71,1.31,0.00059999997,-0.38229216549057166,44270800,USD,China,132812400,buy,-2.522,undefined,undefined,Healthcare,Biotechnology,61.70,0.10656
ADBE,Adobe Inc.,478.08,229.27423182711203,11.83,13.92,0.4795729414054385,14.771301,31.797357852603103,11.58,211091554304,6618500096,7514999808,-205013562368,17.072,6078000128,1.101642970712261,1.0946609212618383,475.05,433.97,0.0138,15.035211485688324,440200000,USD,United States,212528562176,buy,25.952,291.3936233084837,0.6095080808828726,Technology,Software - Infrastructure,38.94,0.0021600001
ADD,"Color Star Technology Co., Ltd.",0.1543,-17.49194499017682,-0.71,20.00,-113.36322093439287,0.44249296,-9.977262486212268,-13.16,11420069,-931988,20218,-9580412,0.0,1839658,1.0286666666666666,1.0,0.15,0.15,0.012999999,-0.015465163937826586,60263700,USD,United States,9600630,none,-0.5,-0.38100816459792813,-2.4692687271414657,Communication Services,Entertainment,31.42,0.04473
ADEA,Adeia Inc.,12.43,8.328880157170925,0.41,15.00,0.6700627640523673,3.7799335,10.326220840643833,1.93,1808968576,131090000,94451000,-1263569480,0.867,545404032,1.4061085972850678,1.3993212669683257,12.37,8.84,0.0495,1.203731761292159,108903000,USD,United States,1358020480,buy,8.642,24.453018490689438,1.9672581247537761,Technology,Software - Application,56.71,0.01095
ADGM,"Adagio Medical Holdings, Inc",2.7,undefined,-2.76,--,undefined,N/A,undefined,-33.82,139062192,N/A,2045000,-34302332,2.621,52206000,1.1250000000000002,1.11275,2.6706,2.4,N/A,undefined,13387600,USD,United States,36347332,none,-4.79,undefined,undefined,Healthcare,Medical Devices,45.53,0.19663
ADI,"Analog Devices, Inc.",223.11,25.98057367387034,3.31,0.58,0.11644737427219908,3.1812859,38.70433034923635,5.69,117521965056,2862019584,2545699072,-109403535104,5.127,8118322176,1.3473639712543029,1.346699679932363,223.0,165.59,0.019,5.764471261660829,496492992,USD,United States,111949234176,buy,26.946,45.24600311313821,0.20279684063080186,Technology,Semiconductors,46.91,0.00246
ADIL,"Adial Pharmaceuticals, Inc",1.0,undefined,-3.99,--,undefined,1.0140562,-2.1424894736472435,N/A,3179366,-2989877,3288048,-3181789,0.513,0,1.2987012987012987,1.2688311688311689,0.977,0.77,0.0081,-0.4667467505908726,6405780,USD,United States,6469837,buy,-0.437,undefined,undefined,Healthcare,Biotechnology,48.39,0.01799
ADN,"Advent Technologies Holdings, I",2.365,undefined,-25.9,--,undefined,N/A,3.972190571747094,-32.87,5196365,1569750,682000,-4327369,0.259,869000,1.3830409356725148,1.064327485380117,1.82,1.71,0.0178,0.5953893594183219,2636510,USD,United States,5009369,hold,-0.12,undefined,undefined,Utilities,Utilities - Renewable,47.52,0.16644
ADMA,ADMA Biologics Inc,16.31,undefined,0.14,--,undefined,23.972773,86.85473621874326,14.93,4567968256,43769448,88244000,-4426574048,0.379,141398000,4.607344632768362,5.153135593220339,18.2421,3.54,0.071,0.18778480840611084,233083008,USD,United States,4514818048,buy,48.037,undefined,undefined,Healthcare,Biotechnology,63.73,0.025829999
