TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP
ABCS,Alpha Blue Capital US Small-Mid,26.52,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.08822322527698,1.085761181780878,26.46,24.37,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABL,"Abacus Life, Inc.",12.0,undefined,0.16,,undefined,4.606481,24.091745224439673,2.81,851441024,31726120,27841560,-732674344,0.44,141740528,2.193784277879342,2.1791590493601465,11.92,5.47,N/A,0.4980959199181095,63694800,USD,United States,760515904,none,29.851,undefined,undefined,Financial Services,Insurance - Life,49.63,0.88333
ABLV,Able View Global Inc.,2.21,undefined,0.22,,undefined,0.30295444,-6.256399475058276,4.90,19381000,-6007524,6149339,-111731765,6.149,23110340,1.3812499999999999,1.1328125,1.8125,1.6,N/A,-0.35323831363556185,17007000,USD,China,117881104,none,1.509,undefined,undefined,Communication Services,Advertising Agencies,44.93,1.01509
ABLLW,None,0.566,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0244343891402714,1.0,0.5525,0.5525,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLLL,"Abacus Life, Inc. - 9.875% Fixe",25.3,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0428689200329762,1.0432811211871391,25.31,24.26,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLVW,Able View Global Inc. Warrant,0.0491,undefined,N/A,,undefined,0.005645969,undefined,N/A,N/A,-6007524,6149339,N/A,6.149,23110340,1.0886917960088691,1.0,0.0451,0.0451,N/A,undefined,N/A,USD,China,N/A,none,N/A,undefined,undefined,Communication Services,Advertising Agencies,N/A,N/A
ABNB,"Airbnb, Inc.",158.84,203.17606299212602,7.24,23.90,1.2791240430126292,12.640256,24.57231995815951,5.94,98380062720,2831875072,10071000064,-93116431360,15.789,2304000000,1.5339449541284405,1.5346209560598745,158.91,103.55,0.0456,6.464184101072452,438087008,USD,United States,103187431424,hold,63.512,181.40434752930884,1.1420570859311812,Consumer Cyclical,Travel Services,50.96,0.03011
ABOS,"Acumen Pharmaceuticals, Inc.",3.84,-30.17888976377953,-1.11,22.89,-7.859085875984253,0.7954545,-7.128931347876962,N/A,30687460,-31193500,215434000,-7521424,3.72,2000,2.1215469613259668,2.0607734806629834,3.73,1.81,0.0162,-0.5386501584341354,57910500,USD,United States,222955424,buy,-0.54,-14.6449222996632,-3.813781848870625,Healthcare,Biotechnology,46.12,0.094680004
ABSI,Absci Corporation,5.59,-33.051968503937005,-1.2,23.30,-5.9126956178778185,3.032224,-18.309865801797145,5.68,543124544,-34433248,97659000,-549726856,0.866,15957000,5.031503150315031,4.896489648964897,5.44,1.111,0.1447,-0.3052998891696591,112785000,USD,United States,647385856,buy,-6.816,-8.408968600909194,-1.5042877640266896,Healthcare,Biotechnology,60.33,0.22648
ABTS,Abits Group Inc,0.65,undefined,N/A,,undefined,N/A,-0.6057015564400177,15.87,21224768,-38155020,1538831,-21219733,0.043,0,1.1504424778761064,1.0713274336283185,0.6053,0.565,0.0075,-1.0731357598292208,35554700,USD,Hong Kong,22758564,none,N/A,undefined,undefined,Financial Services,Capital Markets,34.46,0.21888
ABVC,"ABVC Biopharma, Inc.",1.28,undefined,-2.43,N/A,undefined,1.1981132,-4.875566103749017,-7.26,14694257,-2772460,139467,-13272241,0.013,2450160,1.8991097922848663,1.8545994065281899,1.25,0.674,0.0137,-0.26253361615090337,10560400,USD,United States,13411708,hold,-1.795,undefined,undefined,Healthcare,Biotechnology,52.98,0.26973
ABUS,Arbutus Biopharma Corporation,3.0,undefined,-0.44,N/A,undefined,4.9999995,-10.439197889563447,-4.26,342444704,-51582124,126003000,-434012040,0.702,1768000,1.7751479289940828,1.7633136094674557,2.98,1.69,0.03,-0.28737840126579456,179492000,USD,United States,560015040,buy,-4.469,undefined,undefined,Healthcare,Biotechnology,74.84,0.23433
ABVX,Abivax SA,14.94,undefined,-2.63,N/A,undefined,7.8541226,-26.18805217130825,N/A,556196608,-35893752,114381000,-820573048,2.689,41469000,1.868667917448405,1.8305190744215134,14.635,7.995,N/A,-0.5704891643819288,62917500,EUR,France,934954048,buy,-7.583,undefined,undefined,Healthcare,Biotechnology,59.42,0.0
ACAB,Atlantic Coastal Acquisition Co,10.8,undefined,0.15,,undefined,N/A,84.91334407651921,N/A,89186568,1038798,264538,-87371550,0.032,1815000,1.1031664964249235,1.0960163432073546,10.73,9.79,0.0002,0.12718848983579822,8167390,USD,United States,87636088,none,N/A,undefined,undefined,Financial Services,Shell Companies,48.94,0.91216004
ACABU,Atlantic Coastal Acquisition Co,11.0,undefined,N/A,,undefined,N/A,undefined,N/A,91391760,1038798,264538,N/A,0.032,1815000,1.1111111111111112,1.1111111111111112,11.0,9.9,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,93.57,0.0
ACABW,Atlantic Coastal Acquisition Co,0.07,undefined,N/A,,undefined,26.666666,undefined,N/A,N/A,1038798,264538,N/A,0.032,1815000,0.8750000000000001,1.0,0.08,0.08,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,N/A
ACAC,Acri Capital Acquisition Corpor,11.2,undefined,-0.34,,undefined,N/A,78.37760674205614,N/A,61984016,465140,54289,-60552271,0.01,1431747,1.1336032388663966,1.1336032388663966,11.2,9.88,0.00029999999,0.1428979585567042,3255050,USD,United States,60606560,none,N/A,undefined,undefined,Financial Services,Shell Companies,52.86,0.113129996
ACACU,Acri Capital Acquisition Corpor,11.29,undefined,N/A,,undefined,N/A,undefined,N/A,62471036,465140,54289,N/A,0.01,1431747,1.0650943396226416,1.0650943396226416,11.29,10.6,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,87.01,0.0
ACACW,None,0.09,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0,1.0,0.09,0.09,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ACAD,ACADIA Pharmaceuticals Inc.,18.05,111.68464566929134,-0.37,-357.00,6.187514995528606,6.8688025,104.57898070278115,2.39,2585875200,28439124,438864992,-2528678816,2.663,57205000,1.0279043280182234,1.0028473804100229,17.61,17.56,0.0862,0.17259682470322626,164772000,USD,United States,2967543808,buy,-38.125,-52.09841948817464,-2.8863390298157694,Healthcare,Biotechnology,29.88,0.0047400002
ACB,Aurora Cannabis Inc.,7.06,undefined,-58.28,N/A,undefined,0.6109473,undefined,-9.48,255591040,N/A,148551008,-213159264,2.724,103340000,2.4859154929577465,2.1338028169014085,6.06,2.84,N/A,undefined,54539400,CAD,Canada,361710272,hold,-7.669,undefined,undefined,Healthcare,Drug Manufacturers - Specialty & Generic,71.09,0.00011
ACBA,Ace Global Business Acquisition,12.04,undefined,-0.06,,undefined,N/A,undefined,N/A,46502632,N/A,68541,-41561967,0.02,4940680,1.1066176470588234,1.1151654411764704,12.133,10.88,0.0026,undefined,3431180,USD,Hong Kong,41630508,none,N/A,undefined,undefined,Financial Services,Shell Companies,50.80,0.46747002
ACBAU,Ace Global Business Acquisition,11.96,undefined,-0.208,,undefined,N/A,undefined,N/A,45909040,N/A,68541,N/A,0.02,4940680,1.1865079365079365,1.1865079365079365,11.96,10.08,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,93.97,0.0
ACBAW,Ace Global Business Acquisition Limited Warrant,0.022,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,68541,N/A,0.02,4940680,1.0,1.0,0.022,0.022,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,N/A
ACCD,"Accolade, Inc.",9.25,-10.663937007874017,-1.62,-0.90,-1.1528580549052991,1.6271247,47.76852270358171,-0.43,784982976,14989375,230016992,-481358816,2.972,241698000,1.4612954186413902,1.4060031595576619,8.9,6.33,0.0369,0.19364216175155927,77407600,USD,United States,711375808,buy,-8.856,1.2746838364118391,0.1378036579904691,Healthcare,Health Information Services,37.27,0.029849999
ACDC,ProFrac Holding Corp.,8.86,2.627874015748031,-0.82,-12.20,0.29659977604379584,1.1791025,3.0738356090627375,1.42,2571148032,460012512,25300000,-1404662240,0.159,1160800000,1.371517027863777,1.3482972136222913,8.71,6.46,0.23200001,2.882392270386105,159594000,USD,United States,1429962240,buy,3.918,-9.23727286651295,-1.042581587642545,Energy,Oil & Gas Equipment & Services,65.16,0.84691
ACET,"Adicet Bio, Inc.",2.28,-107.79653543307087,-3.31,29.10,-47.27918220748723,0.57208234,-3.056612478358575,N/A,52631784,-61280624,159711008,-25135488,1.944,20924000,2.0727272727272723,2.017454545454545,2.2192,1.1,0.081999995,-0.745923801640821,82154000,USD,United States,184846496,buy,-0.416,-24.29244758729477,-10.654582275129286,Healthcare,Biotechnology,46.65,0.01423
ACGL,Arch Capital Group Ltd.,91.09,283.8207874015748,11.62,19.70,3.1158281633722122,2.0139642,4.2946456223520055,,36075266048,7956874752,3000999936,-32600260608,8.054,2881999872,1.3334797247840726,1.3416776460254722,91.65,68.31,0.0091,21.21013187349173,375144992,USD,Bermuda,35601260544,buy,9.806,518.0616462328453,5.687360261640634,Financial Services,Insurance - Diversified,69.56,0.030079998
ACGLN,Arch Capital Group Ltd. - Depos,20.75,undefined,4.691,,undefined,0.4392946,undefined,N/A,8426371072,7956874752,3000999936,N/A,8.054,2881999872,1.2583383869011524,1.2462098241358401,20.55,16.49,N/A,undefined,N/A,USD,Bermuda,N/A,none,2.29,undefined,undefined,Financial Services,Insurance - Diversified,N/A,N/A
ACGLO,Arch Capital Group Ltd. - Depos,23.45,undefined,4.691,,undefined,0.49780566,1.1875164599298194,N/A,9453740032,7956874752,3000999936,-10676577280,8.054,2881999872,1.2213541666666667,1.2135416666666667,23.3,19.2,N/A,19.747094706700622,402939008,USD,Bermuda,13677577216,none,2.57,undefined,undefined,Financial Services,Insurance - Diversified,N/A,0.0
ACHC,"Acadia Healthcare Company, Inc.",75.02,-3.8706141732283457,-0.24,10.12,-0.05159443046158819,2.4922087,16.83117951057704,2.25,8527542272,411351360,100073000,-6911130584,1.084,1510728960,1.1282899684163032,1.1147540983606559,74.12,66.49,0.0373,4.457203962019178,92289104,USD,United States,7011203584,buy,13.346,71.88382011817072,0.958195416131308,Healthcare,Medical Care Facilities,39.50,0.02754
ACHV,"Achieve Life Sciences, Inc.",4.48,-30.53149606299213,-1.5,15.00,-6.815066085489314,N/A,-9.946508203761173,N/A,153948528,-15427375,15546000,-137217472,0.454,16731000,1.4785478547854787,1.4521452145214524,4.4,3.03,0.0229,-0.4504093203588706,34251900,USD,Canada,152763472,buy,-5.697,-9.167780260847877,-2.0463795225106867,Healthcare,Biotechnology,47.47,0.092819996
ACHL,Achilles Therapeutics plc,0.9029,-22.54566929133858,-1.9,5.20,-24.970283853514875,0.22349189,-1.0627592014702218,N/A,-84255288,-34648376,140138000,105839580,3.436,7351000,1.2201351351351353,1.1225675675675675,0.8307,0.74,0.0025,-0.8495809763405742,40782900,USD,United Kingdom,34298420,buy,1.258,-10.081248278309017,-11.165409545142337,Healthcare,Biotechnology,28.85,0.0575
ACIC,American Coastal Insurance Corp,11.08,45.667322834645674,1.85,20.00,4.121599533812787,1.5115966,-2.213258827118015,,450022496,-239293504,188275008,-347557376,4.357,159190000,7.486486486486487,7.418918918918919,10.98,1.48,0.041199997,-5.006192617077584,47799500,USD,United States,535832384,buy,4.188,-123.57806184675768,-11.15325467931026,Financial Services,Insurance - Property & Casualty,54.74,0.50547004
ACIU,AC Immune SA,2.75,undefined,-0.71,N/A,undefined,1.6081871,-6.4590677084570265,3.82,185129232,-42107000,103048000,-168923968,1.097,3497000,1.544943820224719,1.5303370786516854,2.724,1.78,0.011,-0.4257580387954988,98898896,CHF,Switzerland,271971968,strong_buy,-3.563,undefined,undefined,Healthcare,Biotechnology,36.95,0.41872
ACIW,"ACI Worldwide, Inc.",32.14,19.88661417322835,1.12,12.00,0.6187496631371608,2.640986,22.317764291742307,2.31,4372004352,153246256,164239008,-3279285856,1.543,1092728064,1.6431492842535789,1.638036809815951,32.04,19.56,0.0315,1.4401084078073167,106413000,USD,United States,3443524864,buy,14.279,25.570428815791335,0.7955951716176519,Technology,Software - Infrastructure,53.79,0.01396
ACLS,"Axcelis Technologies, Inc.",104.46,183.40984251968504,7.43,20.00,1.755790183033554,3.9771738,41.43059830661054,"Technologies)  Altman Z-Score as of today (April 07, 2024) is 7.64",3003273984,82202000,506148000,-2924960096,15.514,75887000,1.0117191283292977,1.0001937046004843,103.27,103.25,0.0912,2.5213249209421305,32602700,USD,United States,3431108096,buy,10.99,62.239004938217164,0.5958166277830478,Technology,Semiconductor Equipment & Materials,"Technologies)  14-Day RSI as of today (April 07, 2024) is 38.47",0.0108
ACLX,"Arcellx, Inc.",62.01,-99.05716535433072,-1.47,69.30,-1.5974385640111388,6.7018523,267.72296154553817,5.89,3115129856,12228750,702017024,-2582987520,13.297,97625000,2.233387358184765,2.2013326130019806,61.12,27.765,0.0764,0.23162002856244532,52796600,USD,United States,3285004544,buy,-35.464,15.607907121554387,0.25169984069592627,Healthcare,Biotechnology,37.07,0.12965
ACNB,ACNB Corporation,35.69,undefined,3.71,N/A,undefined,1.0659837,undefined,,502591936,N/A,65958000,-229601520,7.755,254788992,1.3218518518518518,1.287037037037037,34.75,27.0,0.0093,undefined,8505310,USD,United States,295559520,hold,N/A,undefined,undefined,Financial Services,Banks - Regional,43.69,0.042140003
ACMR,"ACM Research, Inc.",30.61,51.48207874015749,1.16,42.74,1.6818712427362787,2.5493317,-14.997832392873017,3.41,1727368960,-114443248,283926016,-1673557888,4.647,99096000,3.498285714285714,3.394285714285714,29.7,8.75,0.0723,-2.040961600194032,56073200,USD,United States,1957483904,buy,16.62,-90.58012569554049,-2.959167778358069,Technology,Semiconductor Equipment & Materials,64.23,0.21798
ACNT,Ascent Industries Co.,10.83,-61.00496062992126,-3.37,12.40,-5.632960353640005,1.0234963,1.7529949001614682,2.59,141235872,62551000,1851000,-108408072,0.183,32828000,1.5041666666666667,1.4527916666666667,10.4601,7.2,0.0015,6.177998577749684,10124800,USD,United States,110259072,strong_buy,-8.061,111.83636795469704,10.326534437183476,Basic Materials,Steel,58.86,0.12928
ACON,"Aclarion, Inc.",0.32,undefined,-705.6,N/A,undefined,N/A,-2.085722433962419,-31.43,743954,-1097519,1021069,-1293803,0.517,1125724,1.198501872659176,1.1610486891385767,0.31,0.267,0.008,-0.1534240581533515,7153500,USD,United States,2314872,buy,-0.158,undefined,undefined,Healthcare,Health Information Services,29.88,0.01931
ACONW,None,0.043,undefined,-6.576,,undefined,N/A,undefined,N/A,N/A,-1097519,1021069,N/A,0.517,1125724,1.0,1.0,0.043,0.043,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Healthcare,Health Information Services,N/A,N/A
ACOR,"Acorda Therapeutics, Inc.",1.68,123.20433070866143,2.61,46.00,73.335911136108,0.02844141,0.06389148971999815,-23.97,168414384,32660500,32468000,30791165,26.14,186088992,1.282442748091603,1.0,1.31,1.31,0.0077,26.29458175670236,1242100,USD,United States,1676835,buy,14.638,1241.2284852868556,738.8264793374141,Healthcare,Drug Manufacturers - Specialty & Generic,16.96,0.0068900003
ACRS,"Aclaris Therapeutics, Inc.",1.23,-91.19000000000003,-1.27,74.40,-74.13821138211384,0.5367614,-2.185287007928258,"Therapeutics)  Altman Z-Score as of today (April 07, 2024) is -4.94",-26240448,-39920500,119106000,34705248,1.679,3500000,2.0847457627118646,2.006779661016949,1.184,0.59,0.0832,-0.562855128657032,70925000,USD,United States,84400752,hold,0.223,-40.41477100963367,-32.857537406206234,Healthcare,Diagnostics & Research,"Therapeutics)  14-Day RSI as of today (April 07, 2024) is 46.74",0.02773
ACRV,"Acrivon Therapeutics, Inc.",6.69,undefined,-2.74,N/A,undefined,1.2042371,-6.7827733093221525,N/A,23873442,-22327376,127458000,-19229760,5.631,4644000,2.09717868338558,1.9592476489028214,6.25,3.19,0.0334,-0.9863222158413217,22637000,USD,United States,146687760,buy,-0.359,undefined,undefined,Healthcare,Biotechnology,57.90,0.23956
ACTG,Acacia Research Corporation,5.37,14.317322834645669,0.58,20.00,2.6661681256323404,0.91756016,-11.375051113622508,8.13,116397368,-47159248,439908992,-81545504,4.404,13509000,1.565597667638484,1.5043731778425655,5.16,3.43,0.0089,-0.47208579076792084,99895504,USD,United States,521454496,none,3.164,-11.653456331160882,-2.1701035998437397,Industrials,Business Equipment & Supplies,69.89,0.020480001
ACT,"Enact Holdings, Inc.",30.57,24.91889763779528,4.11,-1.50,0.8151422190969997,1.0567232,4.839689718692741,,5049020928,1005015232,635902016,-4251925952,3.997,758915968,1.4016506189821183,1.4002751031636864,30.54,21.81,0.0369,6.3165206401408165,159108992,USD,United States,4887827968,buy,N/A,38.297014904790785,1.2527646354200452,Financial Services,Insurance - Specialty,63.54,0.8115
ACST,"Acasti Pharma, Inc.",3.4,undefined,-5.68,N/A,undefined,0.49411425,-4.076725399837354,N/A,6867973,-7839125,25114000,-6843960,2.672,24000,1.9767441860465116,1.936046511627907,3.33,1.72,0.0008,-0.8340027023001468,9399400,USD,Canada,31957960,buy,-0.562,undefined,undefined,Healthcare,Biotechnology,57.95,0.16021
ACVA,ACV Auctions Inc.,18.35,-3.785905511811024,-0.47,0.80,-0.20631637666545088,6.5260544,-38.214234996868015,3.99,2811343616,-67714128,411332000,-2605919584,2.51,131681000,1.5846286701208983,1.535405872193437,17.78,11.58,0.082600005,-0.48018755318545414,141016000,USD,United States,3017251584,buy,-35.472,-3.867967455974171,-0.21078841721930086,Consumer Cyclical,Auto & Truck Dealerships,57.10,0.01622
ACXP,"Acurx Pharmaceuticals, Inc.",1.96,undefined,-1.15,N/A,undefined,5.9752316,-7.125596243108912,N/A,29239860,-4334222,7474188,-22937014,0.474,0,1.6752136752136753,1.6153846153846154,1.89,1.17,0.0221,-0.2750647009919338,15757100,USD,United States,30411202,buy,N/A,undefined,undefined,Healthcare,Biotechnology,30.79,0.15261
