TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP
AAOI,"Applied Optoelectronics, Inc.",22.41,-39.0294695481336,-2.1,13.00,-1.7416095291447389,4.099904,286.669408636191,1.57,868115584,2961375,21940000,-786461856,0.617,131705000,14.00625,13.28125,21.25,1.6,0.2155,0.07817367087270999,37882000,USD,United States,808401856,buy,-25.401,1.4528937651391682,0.06483238577149344,Technology,Communication Equipment,58.22,
AAON,"AAON, Inc.",84.6,36.32809430255403,2.05,12.00,0.42941009813893655,10.033325,414.6047895765472,18.82,6886082560,16578000,2859000,-6846086152,0.035,40000000,1.6427184466019416,1.6151456310679613,83.18,51.5,0.0327,0.20404974116774055,81244896,USD,United States,6848945152,buy,26.285,3.6159698729528884,0.042741960673202,Industrials,Building Products & Equipment,71.50,
AAPL,Apple Inc.,183.86,104.10278978388997,6.44,10.20,0.5662068409871096,38.036716,32.79857988539185,8.33,2850149367808,86563127296,73100001280,-2742112649216,4.734,108040003584,1.2776928422515637,1.262439193884642,181.665,143.9,0.0064,5.605730511578928,15441899520,USD,United States,2815212650496,buy,21.906,90.61679891801852,0.49285760316555266,Technology,Consumer Electronics,36.58,
AAPB,GraniteShares 2x Long AAPL Dail,20.63,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.137265711135612,1.1108048511576625,20.15,18.14,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
AAPD,Direxion Daily AAPL Bear 1X Sha,21.23,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.080407124681934,1.0750636132315523,21.125,19.65,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
AAXJ,iShares MSCI All Country Asia e,65.61,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0769862114248194,1.0810078791858175,65.855,60.92,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
AAPU,Direxion Daily AAPL Bull 1.5X S,25.37,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3199791883454737,1.2940738813735693,24.8721,19.22,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
ABAT,American Battery Technology Com,2.06,undefined,-7.5,N/A,undefined,1.4899926,-6.002514271029319,N/A,112954656,-17806354,7726038,-96562610,0.149,16391981,1.211764705882353,1.1176470588235294,1.9,1.7,0.09,-0.34318952142145404,51884900,USD,United States,104288648,buy,-4.139,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,26.28,
ABCL,AbCellera Biologics Inc.,5.28,-7.036542239685659,-0.44,10.00,-1.3326784544859203,1.3081824,-23.723657353091465,3.47,844426112,-64581000,785840000,-763667712,2.708,80757000,1.3643410852713178,1.318113695090439,5.1011,3.87,0.1175,-0.22256264796844047,290169984,USD,Canada,1549507712,buy,-4.736,-3.5592533486505027,-0.6741010130019891,Healthcare,Biotechnology,52.21,
ABCS,Alpha Blue Capital US Small-Mid,25.665,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0531391054575296,1.04443578169881,25.4529,24.37,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
ABCB,Ameris Bancorp,48.02,55.48408644400787,3.89,8.00,1.1554370354853782,0.9524957,undefined,"Bancorp)  Altman Z-Score as of today (February 18, 2024) is ",2736566016,N/A,1167303936,-2107203328,16.959,639900992,1.6950229438757503,1.6664313448641017,47.21,28.33,0.024500001,undefined,69053296,USD,United States,3274507264,buy,N/A,undefined,undefined,Financial Services,Banks - Regional,"Bancorp)  14-Day RSI as of today (February 18, 2024) is 42.79",
ABEO,Abeona Therapeutics Inc.,6.49,undefined,-1.37,N/A,undefined,7.8587446,-7.108440932001061,-14.43,125598952,-22618000,53754000,-119906832,2.17,5692000,2.963470319634703,2.963470319634703,6.49,2.19,0.0346,-0.9129990756177013,24773300,USD,United States,173660832,buy,-2.826,undefined,undefined,Healthcare,Biotechnology,73.82,
ABIO,"ARCA biopharma, Inc.",1.65,undefined,-0.37,N/A,undefined,0.65413237,-5.777156309419612,N/A,-12934091,-4141625,37431000,13214164,2.581,280000,1.0576923076923077,1.0384615384615385,1.62,1.56,0.018099999,-0.2856076435580749,14501100,USD,United States,24216836,none,1.816,undefined,undefined,Healthcare,Biotechnology,54.10,
ABL,"Abacus Life, Inc.",12.31,undefined,-0.09,,undefined,4.700038,-47.81768397491178,3.28,861835712,-16308528,36649192,-742553368,0.579,118992864,2.2504570383912252,2.2321755027422308,12.21,5.47,N/A,-0.2574361402877357,63349800,USD,United States,779202560,none,24.708,undefined,undefined,Financial Services,Insurance - Life,59.70,
ABLLL,"Abacus Life, Inc. - 9.875% Fixe",24.94,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0280296784830998,1.0218672712283594,24.7905,24.26,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
ABLLW,None,0.79,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0533333333333335,1.0,0.75,0.75,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
ABLV,Able View Global Inc.,2.6,undefined,0.18,,undefined,1.0684475,-3.6958355632253905,4.96,2720000,-11964331,N/A,N/A,N/A,N/A,1.625,1.525,2.44,1.6,N/A,-0.7034945022637737,17007000,USD,China,43537920,none,0.265,undefined,undefined,Communication Services,Advertising Agencies,43.73,
ABLVW,Able View Global Inc. Warrant,0.0328,undefined,N/A,,undefined,0.0136894835,undefined,N/A,N/A,-11964331,N/A,N/A,N/A,N/A,1.0,1.0,0.0328,0.0328,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Communication Services,Advertising Agencies,N/A,
ABNB,"Airbnb, Inc.",157.69,191.94961100196466,7.24,22.17,1.2172592491722027,11.356765,24.302314459046872,5.90,89513738240,2831875072,10071000064,-87676623872,15.789,2304000000,1.5228392081120232,1.4658619024625785,151.79,103.55,0.0436,6.488682395486728,436432992,USD,United States,97747623936,hold,57.788,172.0303952664328,1.0909404227689314,Consumer Cyclical,Travel Services,57.53,
ABOS,"Acumen Pharmaceuticals, Inc.",3.13,-17.4634184675835,-1.11,9.70,-5.57936692255064,0.6776859,-5.810821645535127,N/A,-25485688,-31193500,215434000,25487568,3.72,2000,1.729281767955801,1.701657458563536,3.08,1.81,0.0153,-0.5386501584341354,57910500,USD,United States,189946432,buy,0.448,-8.474480292221132,-2.707501690805474,Healthcare,Biotechnology,49.74,
ABTS,Abits Group Inc,1.02,undefined,N/A,,undefined,N/A,-0.950485519336643,27.18,32780038,-38155020,1538831,-32775009,0.043,0,1.3421052631578947,1.2669736842105264,0.9629,0.76,0.0078,-1.0731357598292208,35554700,USD,Hong Kong,34313840,none,N/A,undefined,undefined,Financial Services,Capital Markets,45.29,
ABSI,Absci Corporation,5.15,-31.88746561886051,-1.16,23.30,-6.191740896866118,2.52248,-12.750251028766682,4.27,399631072,-37539124,113479000,-381883176,1.221,17748000,4.635463546354636,4.419531953195319,4.9101,1.111,0.1129,-0.40391361616181093,92938496,USD,United States,495362176,buy,-5.28,-11.103259955473595,-2.1559728068880766,Healthcare,Biotechnology,69.27,
ABUS,Arbutus Biopharma Corporation,2.91,undefined,-0.46,N/A,undefined,4.073034,-10.543807718082581,-4.21,354045216,-46282376,134180000,-352135552,0.8,1909000,1.7218934911242605,1.7041420118343196,2.88,1.69,0.048600003,-0.27599137596272394,167695008,USD,United States,486315552,buy,-4.591,undefined,undefined,Healthcare,Biotechnology,74.74,
ABVX,Abivax SA,12.02,undefined,-2.61,N/A,undefined,6.384778,-21.069637690704496,N/A,440923872,-35893752,114381000,-645897976,2.689,41469000,1.503439649781113,1.4746716697936209,11.79,7.995,N/A,-0.5704891643819288,62917500,EUR,France,760278976,buy,-6.011,undefined,undefined,Healthcare,Biotechnology,50.59,
ACAB,Atlantic Coastal Acquisition Co,10.72,undefined,0.17,,undefined,N/A,26.94259065393182,N/A,114643208,3249666,948153,-85381975,0.087,0,1.0949948927477018,1.0796833503575078,10.5701,9.79,0.0004,0.3978830446446172,8167390,USD,United States,86330128,none,N/A,undefined,undefined,Financial Services,Shell Companies,40.50,
ABVC,"ABVC Biopharma, Inc.",1.28,undefined,-3.57,N/A,undefined,0.6691254,-6.6432595790215645,-6.46,12429262,-1642887,568590,-10260268,0.079,3886517,1.8991097922848663,1.8545994065281899,1.25,0.674,0.0201,-0.1926764993561371,8526660,USD,United States,10828858,hold,-1.328,undefined,undefined,Healthcare,Biotechnology,44.02,
ACABU,Atlantic Coastal Acquisition Co,10.53,undefined,N/A,,undefined,N/A,undefined,N/A,114204680,3249666,948153,N/A,0.087,0,1.0636363636363635,1.0636363636363635,10.53,9.9,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,23.54,
ACABW,Atlantic Coastal Acquisition Co,0.09,undefined,N/A,,undefined,30.0,undefined,N/A,N/A,3249666,948153,N/A,0.087,0,1.0,1.0,0.09,0.09,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,
ACAC,Acri Capital Acquisition Corpor,11.105,undefined,0.15,,undefined,N/A,undefined,N/A,61311396,N/A,52840,-60175472,0.01,1135924,1.123987854251012,1.1255060728744937,11.12,9.88,0.0004,undefined,3255050,USD,United States,60228312,none,N/A,undefined,undefined,Financial Services,Shell Companies,57.57,
ACACW,None,0.09,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0,1.0,0.09,0.09,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,
ACACU,Acri Capital Acquisition Corpor,11.1,undefined,N/A,,undefined,N/A,undefined,N/A,61148512,N/A,52840,N/A,0.01,1135924,1.0957551826258636,1.0957551826258636,11.1,10.13,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,38.91,
ACAD,ACADIA Pharmaceuticals Inc.,25.18,274.1442043222004,-0.91,-357.00,10.887379043772851,11.367134,-93.17382165233,4.53,3833783296,-44369248,345920000,-3776640000,2.107,57134000,1.421795595708639,1.386222473178995,24.55,17.71,0.0625,-0.27024758192228043,164180000,USD,United States,4122560000,buy,-25.562,81.41407507261785,3.233283362693322,Healthcare,Biotechnology,39.62,
ACAH,Atlantic Coastal Acquisition Co,10.6,undefined,0.26,,undefined,N/A,257.2061312470062,N/A,127380336,501040,1490339,-127380229,0.123,0,1.0557768924302788,1.0557768924302788,10.6,10.04,0.0002,0.04121208133184181,12157600,USD,United States,128870568,none,N/A,undefined,undefined,Financial Services,Shell Companies,48.25,
ACAHW,Atlantic Coastal Acquisition Corp. Warrant,0.0202,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,501040,1490339,N/A,0.123,0,1.3466666666666667,1.0,0.015,0.015,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,
ACAHU,Atlantic Coastal Acquisition Co,10.66,undefined,-0.005,,undefined,N/A,undefined,N/A,128109792,501040,1490339,N/A,0.123,0,1.1621061811839093,1.1588357135070315,10.63,9.173,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,59.50,
ACBA,Ace Global Business Acquisition,11.95,undefined,-0.35,,undefined,N/A,undefined,N/A,45801300,N/A,58653,-41207119,0.017,4594192,1.1095636025998143,1.1166852367688023,12.0267,10.77,0.0027,undefined,3431180,USD,Hong Kong,41265772,none,N/A,undefined,undefined,Financial Services,Shell Companies,71.27,
ACB,Aurora Cannabis Inc.,0.39,undefined,-58.49,N/A,undefined,0.36221197,undefined,-4.06,210868752,N/A,148551008,-65788832,0.272,103340000,1.0263157894736843,1.0,0.38,0.38,N/A,undefined,545393984,CAD,Canada,214339840,hold,-6.327,undefined,undefined,Healthcare,Drug Manufacturers—Specialty & Generic,97.35,
ACBAU,Ace Global Business Acquisition,11.19,undefined,-0.208,,undefined,N/A,undefined,N/A,44748956,N/A,58653,N/A,0.017,4594192,1.1101190476190477,1.1626984126984128,11.72,10.08,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,4.56,
ACBAW,Ace Global Business Acquisition Limited Warrant,0.0275,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,58653,N/A,0.017,4594192,0.9228187919463088,1.0,0.0298,0.0298,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,
ACCD,"Accolade, Inc.",13.14,-10.642986247544204,-1.62,-0.90,-0.8099685119896655,2.1883852,67.85712306216904,-0.01,968439040,14989375,230016992,-726740896,2.972,241698000,2.075829383886256,1.947867298578199,12.33,6.33,0.030299999,0.19364216175155927,77407600,USD,United States,956757888,buy,-10.926,1.2721795459670222,0.09681731704467444,Healthcare,Health Information Services,48.79,
ACDC,ProFrac Holding Corp.,7.34,-2.2388998035363454,0.7,-12.20,-0.3050272211902378,0.96774197,2.8766331640340694,1.62,2452261376,406696000,25100000,-1184662432,0.157,1155900032,1.1362229102167183,1.1222910216718267,7.25,6.46,0.19549999,2.551594027271344,159388992,USD,United States,1209762432,buy,3.079,-8.161090523374751,-1.111865193920266,Energy,Oil & Gas Equipment & Services,52.71,
ACET,"Adicet Bio, Inc.",3.0,-108.88487229862477,-3.35,29.10,-36.294957432874924,0.6510186,-3.7137985361792856,N/A,-34556304,-66280248,183256992,-57971472,4.246,21797000,2.727272727272727,2.6181818181818177,2.88,1.1,0.055,-0.8077982612073423,82050496,USD,United States,241228464,buy,0.272,-26.25582403421272,-8.751941344737572,Healthcare,Biotechnology,52.56,
ACGL,Arch Capital Group Ltd.,87.4,283.26318271119845,11.62,19.70,3.2409975138581055,1.8237848,-7.46201443051671,,32383256576,-4372334080,3000999936,-29143863296,8.12,2726000128,1.4074074074074074,1.385185185185185,86.02,62.1,0.0098,-11.712654915617465,373300000,USD,Bermuda,32144863232,buy,8.802,-285.5218510667613,-3.266840401221525,Financial Services,Insurance—Diversified,66.40,
ACGLN,Arch Capital Group Ltd. - Depos,20.39,undefined,4.691,,undefined,0.42719474,undefined,N/A,8011831808,-4372334080,3000999936,N/A,8.12,2726000128,1.23650697392359,1.219526986052153,20.11,16.49,N/A,undefined,N/A,USD,Bermuda,N/A,none,2.178,undefined,undefined,Financial Services,Insurance—Diversified,N/A,
ACGLO,Arch Capital Group Ltd. - Depos,23.47,undefined,4.691,,undefined,0.4971937,-2.162913067649213,N/A,9233359872,-4372334080,3000999936,-10687014912,8.12,2726000128,1.2223958333333333,1.215625,23.34,19.2,N/A,-10.851106478129811,402939008,USD,Bermuda,13688014848,none,2.51,undefined,undefined,Financial Services,Insurance—Diversified,N/A,
ACHL,Achilles Therapeutics plc,0.9598,-22.501375245579567,-1.9,5.20,-23.443816675952874,0.28169012,-1.1297333941423402,N/A,-89557072,-34648376,140138000,96908128,3.436,7351000,1.297027027027027,1.270810810810811,0.9404,0.74,0.0004,-0.8495809763405742,40782900,USD,United Kingdom,43229872,buy,1.337,-10.061442289550062,-10.482852979318672,Healthcare,Biotechnology,67.37,
ACHC,"Acadia Healthcare Company, Inc.",83.2,-3.388605108055011,-0.2,11.10,-0.04072842677950734,2.7869678,23.519765605641382,2.37,9175789568,326211264,99591000,-7544234152,1.08,1533975040,1.2513159873665214,1.2427432696646112,82.63,66.49,0.0359,3.537450219318678,92216496,USD,United States,7643825152,buy,14.888,59.93510941336795,0.7203739112183647,Healthcare,Medical Care Facilities,54.52,
ACHV,"Achieve Life Sciences, Inc.",4.47,-41.03497053045187,-2.02,15.00,-9.18008289271854,22.617802,-4.648310031956567,N/A,87795080,-20353876,19919000,-71517256,0.941,16278000,1.4752475247524752,1.4210891089108912,4.3059,3.03,0.0381,-0.9616398151735347,21165800,USD,Canada,91436256,buy,-2.622,-19.535079938888703,-4.370263968431478,Healthcare,Biotechnology,45.41,
ACIU,AC Immune SA,3.01,undefined,-0.93,,undefined,2.063385,-7.815493341361724,5.40,181695472,-38051624,79927000,-222405288,0.943,2393000,1.691011235955056,1.691011235955056,3.01,1.78,0.007900001,-0.38513243739461184,98801400,CHF,Switzerland,302332288,strong_buy,-2.709,undefined,undefined,Healthcare,Biotechnology,41.06,
ACIC,American Coastal Insurance Corp,12.74,-208.9178781925344,-8.48,20.00,-16.398577566133,1.7785869,-0.8391739307013352,,561065472,-658979968,188275008,-384256704,4.357,159190000,9.367647058823529,9.330882352941176,12.69,1.36,0.0466,-15.181596489005102,43406500,USD,United States,572531712,buy,-1.636,-374.0220431672377,-29.358088160693697,Financial Services,Insurance—Property & Casualty,72.09,
ACIW,"ACI Worldwide, Inc.",31.84,13.822396856581534,0.78,12.00,0.43412050428962107,2.7668552,24.23019148746739,2.28,4323173376,142868880,139520000,-3211322880,1.283,1111864960,1.6278118609406953,1.5756646216768917,30.82,19.56,0.028399998,1.3140630777296431,108723000,USD,United States,3350842880,buy,15.635,23.286540198666764,0.7313611871440566,Technology,Software—Infrastructure,54.36,
ACLX,"Arcellx, Inc.",63.79,-178.22161100196465,-2.65,69.30,-2.793880090954141,11.227139,-335.88843774082335,4.58,2657848064,-9862000,439716000,-2748186976,9.032,108719000,2.423632218844985,2.2974924012158056,60.47,26.32,0.0856,-0.1899142478051636,51928700,USD,United States,3187902976,buy,-18.567,-12.772386111721731,-0.20022552299297275,Healthcare,Biotechnology,51.00,
ACLS,"Axcelis Technologies, Inc.",119.26,183.04950884086446,7.43,20.00,1.5348776525311458,4.413287,undefined,"Technologies)  Altman Z-Score as of today (February 18, 2024) is 8.20",3355991296,N/A,506148000,-3310806368,15.486,45185000,1.1327887537993921,1.108377659574468,116.69,105.28,0.0557,undefined,32685000,USD,United States,3816954368,buy,12.053,undefined,undefined,Technology,Semiconductor Equipment & Materials,"Technologies)  14-Day RSI as of today (February 18, 2024) is 37.43",
ACMR,"ACM Research, Inc.",19.97,47.83742239685659,1.08,42.74,2.3954643163173057,1.6274624,-7.250470069539566,2.63,1118749568,-153100752,304596000,-882104672,5.026,87565000,2.282285714285714,2.225142857142857,19.47,8.75,0.083500005,-2.754304177310834,55586000,USD,United States,1186700672,buy,11.603,-121.99890031430088,-6.109108678733144,Technology,Semiconductor Equipment & Materials,55.54,
ACON,"Aclarion, Inc.",1.75,undefined,-9.28,N/A,undefined,N/A,-1.9251745303953238,-49.02,1516830,-1795819,161450,-3256303,0.294,727536,1.0294117647058825,1.0,1.7,1.7,0.1681,-0.9090084937081768,1975580,USD,United States,3417753,buy,-0.335,undefined,undefined,Healthcare,Health Information Services,33.23,
ACNB,ACNB Corporation,39.4,undefined,3.71,N/A,undefined,1.1604651,undefined,,510819264,N/A,65958000,-256030160,7.749,254788992,1.4592592592592593,1.3870962962962963,37.4516,27.0,0.0105,undefined,8511450,USD,United States,321988160,hold,N/A,undefined,undefined,Financial Services,Banks—Regional,42.94,
ACNT,Ascent Industries Co.,10.05,-36.1335952848723,-2.0,12.40,-3.5953826154101787,1.0666246,2.8554949911608727,2.60,188538160,35637000,730000,-102043824,0.072,86494000,1.3958333333333335,1.3902777777777777,10.01,7.2,0.0013,3.5195298997580364,10125500,USD,United States,102773824,strong_buy,-51.485,63.58663449543204,6.327028308003188,Basic Materials,Steel,53.83,
ACONW,None,0.0351,undefined,-6.576,,undefined,N/A,undefined,N/A,N/A,-1795819,161450,N/A,0.294,727536,0.9887323943661972,1.0,0.0355,0.0355,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Healthcare,Health Information Services,N/A,
ACOR,"Acorda Therapeutics, Inc.",15.6,122.96227897838901,2.61,46.00,7.882197370409552,0.31180215,0.5932781188285543,-3.17,172004048,32660500,32468000,14084920,26.14,186088992,1.7333333333333334,1.6444444444444446,14.8,9.0,0.0087,26.29458175670236,1242100,USD,United States,18383080,buy,14.95,1238.7899224473924,79.40961041329439,Healthcare,Drug Manufacturers—Specialty & Generic,43.10,
ACRS,"Aclaris Therapeutics, Inc.",1.23,-118.95905697445974,-1.66,74.40,-96.71468046704044,0.5389493,-1.6753029517364606,"Therapeutics)  Altman Z-Score as of today (February 18, 2024) is -5.23",-16612929,-52007624,103052000,18756920,1.455,2144000,2.0847457627118646,1.9745762711864407,1.165,0.59,0.103,-0.734195566673537,70836200,USD,United States,84295080,hold,N/A,-52.61398328091148,-42.77559616334266,Healthcare,Diagnostics & Research,"Therapeutics)  14-Day RSI as of today (February 18, 2024) is 49.18",
ACRV,"Acrivon Therapeutics, Inc.",4.0,undefined,-2.26,N/A,undefined,0.6304,-3.9682501369129706,N/A,-50224432,-22371876,142090000,54644456,6.402,4420000,1.2539184952978057,1.1850470219435736,3.7803,3.19,0.0232,-1.0080009732228545,22194300,USD,United States,87445544,buy,0.905,undefined,undefined,Healthcare,Biotechnology,49.13,
ACT,"Enact Holdings, Inc.",27.38,24.869941060903738,4.11,-1.50,0.9083250935319116,0.93710154,undefined,,4450533376,N/A,635902016,-3706422720,3.983,745416000,1.3138195777351247,1.3037428023032631,27.17,20.84,0.0352,undefined,159703008,USD,United States,4342324736,buy,N/A,undefined,undefined,Financial Services,Insurance—Specialty,42.77,
ACST,"Acasti Pharma, Inc.",3.0,undefined,-5.68,N/A,undefined,0.47958145,-3.5971106469153127,N/A,5928033,-7839125,25114000,-5904020,2.672,24000,1.744186046511628,1.738372093023256,2.99,1.72,0.0028,-0.8340027023001468,9399400,USD,Canada,31018020,buy,-0.485,undefined,undefined,Healthcare,Biotechnology,72.33,
ACTG,Acacia Research Corporation,4.35,-17.98467583497053,-0.73,20.00,-4.13440823792426,0.8497262,-13.23360051167253,9.99,-13703311,-32833500,445993984,27470368,4.465,2725000,1.268221574344023,1.2215743440233238,4.19,3.43,0.0095999995,-0.32870872867615564,99886304,USD,United States,418523616,none,0.358,-8.098246478583482,-1.8616658571456282,Industrials,Business Equipment & Supplies,56.01,
ACVA,ACV Auctions Inc.,14.44,-3.858860510805502,-0.48,0.80,-0.2672341073965029,4.9241905,-74.02010617928568,2.92,1980617472,-26563750,450246016,-1856717440,2.789,123900000,1.3884615384615384,1.3432692307692309,13.97,10.4,0.08,-0.19508213032043709,136167008,USD,United States,2306963456,buy,-25.114,-1.568322352202807,-0.10860958117747971,Consumer Cyclical,Auto & Truck Dealerships,52.99,
