TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,EV/EBITDA RATIO,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP,PRESENT VALUE,DILLUTED PRESENT VALUE,PERCENT_DROP_SINCE_SEPTEMBER
AADR,AdvisorShares Dorsey Wright,84.3501,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1170719110051648,1.1120381406436233,83.97,75.51,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.4718584070796488
AAEQ,Alpha Architect US Equity 2 ETF,52.61,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1688513663630304,1.1767740502110642,52.9666,45.01,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,2.330197775571111
AAME,Atlantic American Corporation,2.19,undefined,0.24,N/A,undefined,0.42123023,2.0214353634724826,N/A,54370696,22098124,34444000,-11651696,1.689,42664000,1.3353658536585367,1.3475609756097562,2.21,1.64,0.0019,1.0833885859392267,20397228,USD,United States,46095696,none,5.402,0.6187857961053838,undefined,undefined,Financial Services,Insurance - Life,N/A,0.80123,2.0566198319499773,7.995094403416434,-16.09195065045798
AAL,"American Airlines Group, Inc.",12.06,28.81153846153846,0.33,105.00,2.3890164561806353,N/A,9.262656207079402,0.63,35544936448,861124992,7912000000,-652937728,11.963,34892001280,1.195242814667988,1.1929633300297324,12.037,10.09,0.1221,1.3020023339290734,661385137,USD,United States,8564937728,buy,8.686,0.8954639175257733,113.67481915457681,9.425772732551973,Industrials,Airlines,N/A,0.0155299995,-786.5137725997663,-281.33267323284514,2.9888980419543443
AALG,Leverage Shares 2X Long AAL Dai,9.5722,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3539179632248939,1.3663366336633662,9.66,7.07,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,4.808930342515573
AAOI,"Applied Optoelectronics, Inc.",171.33,undefined,-0.65,N/A,undefined,11.800071,-30.8539264843439,N/A,13101636608,-445583264,439704992,-12821214816,5.48,280422016,11.376494023904383,10.791500664010625,162.52,15.06,0.1314,-5.552939917936778,80242767,USD,United States,13260919808,buy,-477.187,-25.20797675647121,undefined,undefined,Technology,Communication Equipment,N/A,0.0381,88.13269245585178,-25.424135498803132,4.240690778635512
AAON,"AAON, Inc.",130.27,65.992,1.46,50.26,0.5065786443540339,11.719968,-49.59987825701564,N/A,11399829504,-215134368,13000,-10956497208,0.0,443332000,2.1011290322580645,2.075322580645161,128.67,62.0,0.0998,-2.6264177368534973,81911710,USD,United States,10956510208,strong_buy,45.408,3.138078783690394,-118.71408170577809,-0.9112925593442702,Industrials,Building Products & Equipment,N/A,0.16860001,351.37324165416027,-1026.6078151769273,39.60990612843745
AAPD,Direxion Daily AAPL Bear 1X ETF,11.835,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0137044967880087,1.0021156316916489,11.6997,11.675,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-9.37978851652021
AAPB,GraniteShares 2x Long AAPL Dail,37.11,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.039010989010989,2.0274725274725274,36.9,18.2,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,21.037182598460806
AAPG,Ascentage Pharma Group Internat,18.99,-91.55615384615385,-2.05,49.56,-4.821282456353547,9.411833,-1.88021373508141,N/A,6849075200,-942630656,2472243968,626165760,6.67,1979719040,1.0231681034482758,1.0393318965517242,19.29,18.56,0.0,-10.099915581766433,93330548,CNY,China,1846078208,strong_buy,-6.02,-0.37368094351334574,-451.0777682133533,-23.753436978059682,Healthcare,Biotechnology,N/A,0.0,-54.038873221001616,-42.144714130131014,-16.98360655737706
AAPL,Apple Inc.,298.97,133.9532307692308,8.34,12.38,0.44804907104134456,41.63223,43.43700072541936,N/A,4455457095680,101090746368,68507000832,-4370746449920,4.664,84710998016,1.545384058720149,1.5408353147937557,298.09,193.46,0.0092,6.882841701937367,14687356000,USD,United States,4439253450752,buy,27.851,1.3946419629444167,110.54902672034788,0.3697662866519981,Technology,Consumer Electronics,N/A,0.01633,23.095622350261504,26.300653497187447,10.178733471613715
AAPU,Direxion Daily AAPL Bull 2X ETF,38.3,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.9304435483870968,1.9178427419354838,38.05,19.84,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,20.705958249442244
AARD,"Aardvark Therapeutics, Inc.",4.37,-21.062538461538463,-3.21,0.03,-4.819802851610632,1.075997,-2.7684339959583446,N/A,2728291,-34437376,91200000,-2392288,4.18,336000,1.3044776119402985,1.2477611940298505,4.18,3.35,0.0876,-1.5785097301867381,21816385,USD,United States,93592288,buy,-0.037,-0.0022967101179391684,-10.357452306532982,-2.370126385934321,Healthcare,Biotechnology,N/A,0.16146,989.3000459878422,-10.243943122895736,-19.52117609298237
AAUS,Alpha Architect US Equity ETF,59.8,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2157931118610987,1.2072540966941814,59.38,49.186,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,3.7708038594063513
AAVM,Alpha Architect Global Factor E,33.59,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3085313595636932,1.3167121153097,33.8,25.67,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.6242380282705757
AAXJ,iShares MSCI All Country Asia e,111.4,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.446377564269021,1.4475460919241756,111.49,77.02,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.392552302876475
ABAT,American Battery Technology Com,2.84,-12.37776923076923,-0.57,19.73,-4.3583694474539545,3.579812,-667.4952646087897,N/A,378599520,-580404,37685028,-378378940,0.276,220589,2.3666666666666667,2.3333333333333335,2.8,1.2,0.1825,-0.004254711831797768,136414409,USD,United States,416063968,strong_buy,-6.691,-0.3992243436754176,-0.09239270385511617,-0.03253264220250569,Industrials,Waste Management,N/A,0.04188,-1.1596853400442195,-0.5875381937101125,-15.976334205841852
ABCL,AbCellera Biologics Inc.,4.05,4.145538461538463,-0.54,-18.48,1.0235897435897439,1.4808815,-11.734370347601484,2.37,1025142528,-105397248,504732000,-890833568,1.653,134308992,2.0876288659793816,2.0876288659793816,4.05,1.94,0.18879999,-0.3451399504216111,305375393,USD,Canada,1395565568,strong_buy,-5.445,-0.33798882681564246,2.6496128501597536,0.6542253951011737,Healthcare,Biotechnology,N/A,0.22705999,1.3293601683570686,1.3926348203103354,-2.4096407968534765
ABCS,Alpha Blue Capital US Small-Mid,31.573,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1489446870451236,1.1596397379912664,31.8669,27.48,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-1.5957584512459428
ABEO,Abeona Therapeutics Inc.,5.12,-13.314615384615385,0.95,-26.72,-2.600510817307692,2.087093,-5.156678143420739,N/A,158116160,-56589752,168271008,-134943168,2.952,23173000,1.28,1.2775,5.11,4.0,0.31120002,-0.9928872536930514,56995144,USD,United States,303214176,strong_buy,-1.756,-0.10900062073246432,13.915696740221076,2.717909519574429,Healthcare,Biotechnology,N/A,0.16736001,-16.050853923214166,-3.2055506706498473,-6.227106882262267
ABI,VictoryShares Pioneer Asset-Bas,24.8,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0022226712467166,1.0030309153364316,24.82,24.745,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-0.20120877546146998
ABIG,Argent Large Cap ETF,33.24,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1758047400070748,1.1850017686593561,33.5,28.27,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.3476421116613744
ABLV,Able View Global Inc.,1.01,undefined,-0.05,N/A,undefined,6.624203,10.657152634176928,4.69,54084656,2323667,9010336,-42355180,0.182,11729475,1.8703703703703702,1.8518518518518516,1.0,0.54,0.0093,0.09477203101708266,24518489,USD,China,51365516,none,-125.038,-9.187215282880235,undefined,undefined,Consumer Cyclical,Specialty Retail,N/A,0.26943,-0.04047204383464949,-0.04024031375630369,54.67075106051542
ABLVW,Able View Global Inc. Warrant,0.0171,undefined,N/A,N/A,undefined,0.11401273,undefined,N/A,N/A,2323667,9010336,N/A,0.182,11729475,0.9553072625698324,1.0,0.0179,0.0179,N/A,undefined,N/A,USD,China,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,-13.636363168393279
ABNB,"Airbnb, Inc.",131.16,95.43530769230772,4.19,21.11,0.7276250967696533,10.5617895,17.178228850164007,3.38,70978592768,3191000064,12005000192,-68444593152,20.227,2534000128,1.183647685226965,1.1569352946484972,128.2,110.81,0.0405,7.6352458186483965,417930233,USD,United States,80449593344,buy,27.101,2.1926375404530742,173.9074066847531,1.3259180137599353,Consumer Cyclical,Travel Services,N/A,0.01361,65.45592987659266,72.19449224548272,-6.554574359037916
ABNG,Leverage Shares 2x Long ABNB Da,16.49,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.3174083246784372,1.3038267955580412,16.32,12.517,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,-7.861649491611702
ABOS,"Acumen Pharmaceuticals, Inc.",2.17,-35.292307692307695,-1.85,16.30,-16.263736263736266,1.940545,-2.3309398288748775,N/A,72383816,-67240624,128398000,-41336816,1.778,31047000,2.191919191919192,2.202020202020202,2.18,0.99,0.033299997,-0.9309549620795824,72227580,USD,United States,169734816,strong_buy,-0.632,-0.039230291744258225,-17.759756199672037,-8.184219446853474,Healthcare,Biotechnology,N/A,0.066700004,-98.15434847224614,-9.710883254367518,-9.20502490576232
ABSI,Absci Corporation,4.63,-18.466461538461544,-0.88,18.78,-3.9884366173783032,4.4715447,-17.404071497266234,N/A,650440000,-41475376,125705000,-646024984,0.806,4415000,2.0669642857142856,2.080357142857143,4.66,2.24,0.2689,-0.2660297046428052,155905056,USD,United States,771729984,strong_buy,-5.586,-0.34674115456238364,-5.5825310328120965,-1.2057302446678395,Healthcare,Biotechnology,N/A,0.13045,-2.273112214806471,-1.473663481229478,-6.934671582833903
ABTC,American Bitcoin Corp.,1.02,undefined,-0.14,N/A,undefined,1.6920731,undefined,N/A,1369128704,N/A,13268000,-1979446368,0.012,202452000,1.3246753246753247,1.3376623376623378,1.03,0.77,0.0325,undefined,330788302,USD,United States,1992714368,strong_buy,-10.957,-0.8675376088677751,undefined,undefined,Financial Services,Capital Markets,N/A,0.0065200003,-0.6483884233658259,-0.6510009745784878,-11.30434598724419
ABTS,Abits Group Inc,0.9303,undefined,-1.12,N/A,undefined,0.26217616,-1.8034707013941211,N/A,3834882,-1527629,83837,-2463599,0.035,1875000,1.141472392638037,1.0553374233128834,0.8601,0.815,0.2024,-0.5158387099279508,2961447,USD,Hong Kong,2547436,none,5.742,0.4546318289786223,undefined,undefined,Financial Services,Capital Markets,N/A,0.23813999,-0.2277650057635052,-0.2277662191020148,-29.522730073242364
ABUS,Arbutus Biopharma Corporation,4.2,undefined,0.86,N/A,undefined,3.3081,-9.176964533041296,N/A,771922816,-90406624,95226000,-768013808,0.482,3909000,1.381578947368421,1.3782894736842106,4.19,3.04,0.1342,-0.4576676726686768,197537710,USD,United States,863239808,strong_buy,4.976,0.30887647423960274,undefined,undefined,Healthcare,Biotechnology,N/A,0.20459,-0.6948975667757135,-0.5252186199939047,4.541306479065247e-06
ABVC,"ABVC Biopharma, Inc.",1.1,undefined,-0.39,N/A,undefined,2.631579,24.382627961265783,N/A,33184844,1156600,202509,-27998439,0.008,2730942,1.25,1.1704545454545454,1.03,0.88,0.0124,0.045114087035550844,25637225,USD,United States,28200948,none,-4.145,-0.2572936064556176,undefined,undefined,Healthcare,Biotechnology,N/A,0.18569,-0.1460439998898676,-0.10516925135091008,6.79611947132184
ABVE,Above Food Ingredients Inc.,0.46,undefined,-1.76,N/A,undefined,N/A,undefined,N/A,148839904,N/A,664430,-27439896,0.023,133839864,1.4511041009463723,1.4198738170347003,0.4501,0.317,0.0705,undefined,51191848,CAD,Canada,28104326,none,-3.689,-0.4121787709497207,undefined,undefined,Consumer Defensive,Packaged Foods,N/A,0.0535,N/A,N/A,-16.05839080069707
ABVEW,Above Food Ingredients Inc. War,0.15,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,664430,N/A,0.023,133839864,1.25,1.0,0.12,0.12,N/A,undefined,N/A,CAD,Canada,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,-58.33333498901785
ACAA,Averin Capital Acquisition Corp,9.95,undefined,N/A,N/A,undefined,N/A,undefined,Not Found!,71119568,N/A,396057,-354644935,0.055,0,1.0407949790794977,1.0407949790794977,9.95,9.56,0.0002,undefined,28586008,USD,United States,355040992,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,N/A,N/A,N/A,N/A,0.10060784747349936
ABVX,Abivax SA,113.73,undefined,-5.92,N/A,undefined,17.739145,-76.2174114369592,N/A,8996011008,-118316624,530383008,-8976629600,6.698,32093000,20.34525939177102,20.40608228980322,114.07,5.59,0.0325,-1.4921787273511402,79291188,EUR,France,9507012608,strong_buy,-36.721,-2.2793916821849782,undefined,undefined,Healthcare,Biotechnology,N/A,0.0,-74.25414632546722,-5.628207876055429,-3.1095564310994064
ACAAU,Averin Capital Acquisition Corp,10.0,undefined,N/A,N/A,undefined,N/A,undefined,N/A,71478944,N/A,396057,N/A,0.055,0,1.0050251256281408,1.0050251256281408,10.0,9.95,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,N/A,0.00794,N/A,N/A,-0.09990238414762764
ACAAW,Averin Capital Acquisition Corp. Warrants,0.6,undefined,N/A,N/A,undefined,N/A,undefined,Not Found!,N/A,N/A,396057,N/A,0.055,0,1.0,1.0,0.6,0.6,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,,,N/A,N/A,N/A,N/A,N/A
ACAD,ACADIA Pharmaceuticals Inc.,20.48,-10.413384615384617,2.26,-14.49,-0.508466045673077,2.87183,22.751666821678647,N/A,2786727424,154138624,851457984,-2735933760,4.972,50794000,1.0401218892839004,1.0401218892839004,20.48,19.69,0.1033,0.9001538287509504,171235870,USD,United States,3587391744,buy,30.06,1.8659217877094971,-4.147631872475534,-0.20252108752321943,Healthcare,Biotechnology,N/A,0.00333,-1.2354285645272367,-1.277661100808814,-8.775058779470232
ACB,Aurora Cannabis Inc.,3.3,-45.16153846153846,-1.14,43.00,-13.685314685314687,0.5040947,16.450886289719133,N/A,220792704,11860625,108450000,-96719312,1.912,100995000,1.0749185667752443,1.0716612377850163,3.29,3.07,N/A,0.20059709500650502,59126604,CAD,Canada,205169312,buy,-6.745,-0.4852517985611511,7.946731071411546,2.4081003246701655,Healthcare,Drug Manufacturers - Specialty & Generic,N/A,0.0,-0.0016263947491896892,-0.0016094832165787524,-4.0697690375499604
ACCL,Acco Group Holdings Limited,1.42,undefined,0.07,N/A,undefined,8.002286,10.62187847033987,10.21,17217270,1864911,2522104,-17013336,0.181,273814,1.1544715447154472,1.1385365853658538,1.4004,1.23,0.028199999,0.13368633466906574,13949900,USD,Hong Kong,19535440,none,15.792,1.2766370250606307,undefined,undefined,Industrials,Consulting Services,N/A,0.92156,N/A,N/A,-5.3333333333333375
ACDC,ProFrac Holding Corp.,8.04,-106.67815384615386,-2.48,47.42,-13.26842709529277,2.2713952,9.326619484981824,N/A,2746835712,155962496,33500000,-1368635808,0.185,1210599936,2.61038961038961,2.5113636363636362,7.735,3.08,0.049099997,0.8620486782961819,180920753,USD,United States,1402135808,underperform,13.789,1.275578168362627,37.08135545409423,4.612108887325153,Energy,Oil & Gas Equipment & Services,N/A,0.84436,0.06177013101023739,0.051022610582925274,6.631300274225625
ACEP,ARS Core Equity Portfolio ETF,19.19,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2412677878395861,1.2414553686934025,19.1929,15.46,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,undefined,N/A,N/A,N/A,N/A,N/A,N/A,1.620415214952957
ACET,"Adicet Bio, Inc.",7.25,undefined,-14.83,N/A,undefined,0.5317254,-1.3972367229887581,N/A,-51151688,-48506248,137592000,65049688,14.718,13898000,1.2063227953410982,1.2029950083194676,7.23,6.01,0.0594,-5.188812948239646,9348236,USD,United States,72542312,strong_buy,0.475,0.029484792054624457,undefined,undefined,Healthcare,Biotechnology,N/A,0.009190001,-65.99031350397159,-23.258179235667235,-3.9735123596819855
ACFN,"Acorn Energy, Inc.",16.7,undefined,0.79,N/A,undefined,5.12414,44.84786788008565,N/A,39779460,934000,4257000,-38709456,1.697,1001000,1.3446054750402576,1.328502415458937,16.5,12.42,0.0162,0.3723699874574306,2508258,USD,United States,42966456,none,29.015,1.1694881096332126,undefined,undefined,Technology,Scientific & Technical Instruments,N/A,0.29279,-6.971753641442233,-7.117451862006806,-14.534292643100926
ACGCU,ACP Holdings Acquisition Corp.,10.0,undefined,N/A,N/A,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,218196,1.006036217303823,1.006036217303823,10.0,9.94,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,undefined,Financial Services,Shell Companies,N/A,N/A,N/A,N/A,0.10010239350302436
ACGL,Arch Capital Group Ltd.,96.39,112.83230769230772,13.05,2.74,1.1705810529339944,1.4572486,6.383029441653218,Not Found!,33636296704,5276125184,3620999936,-30213887232,10.406,2728999936,1.1690721649484537,1.1552456033959975,95.25,82.45,0.0228,15.100980009742019,349389588,USD,Bermuda,33834887168,buy,5.704,0.5437559580552908,130.56539639192331,1.3545533394742537,Financial Services,Insurance - Diversified,N/A,0.026199998,133.60910560292854,132.5151795455641,2.043193874902967
ACGLN,Arch Capital Group Ltd. - Depos,16.63,undefined,4.691,N/A,undefined,0.24964637,undefined,N/A,5710973440,5276125184,3620999936,N/A,10.406,2728999936,1.020245398773006,1.0123067484662576,16.5006,16.3,N/A,undefined,N/A,USD,Bermuda,N/A,none,0.968,0.09227836034318398,undefined,undefined,Financial Services,Insurance - Diversified,N/A,N/A,N/A,N/A,-3.7058508442364446
ACGLO,Arch Capital Group Ltd. - Depos,19.93,undefined,4.691,N/A,undefined,0.30005717,1.5220591152372476,N/A,6876703232,5276125184,3620999936,N/A,10.406,2728999936,1.0267903142709942,1.0195775373518805,19.79,19.41,N/A,13.094103770662977,402939008,USD,Bermuda,N/A,none,1.166,0.11115347950428979,undefined,undefined,Financial Services,Insurance - Diversified,N/A,0.0,N/A,N/A,-2.3517876090183867
ACHC,"Acadia Healthcare Company, Inc.",24.92,-81.93730769230771,-11.77,0.55,-3.2880139523397958,1.1155914,-10.56545210166268,N/A,4957774336,-216916256,158472000,-2055174336,1.723,2692616960,2.1802274715660546,2.0979877515310585,23.98,11.43,0.4007,-2.3586307296853253,91967027,USD,United States,2213646336,buy,8.432,0.6040114613180516,-16.41969854127092,-0.6588964101633595,Healthcare,Medical Care Facilities,N/A,0.01546,20.643394793880343,21.118539750933138,-3.7837823666573587
ACIC,American Coastal Insurance Corp,11.06,-28.462,2.14,-25.79,-2.5734177215189873,1.5745537,-29.747890213946775,Not Found!,537851904,-18018500,138250000,-391946672,2.889,152512992,1.1285714285714286,1.1163265306122447,10.94,9.8,0.0296,-0.3717910722560995,48464047,USD,United States,530196672,buy,3.503,0.4645888594164456,4.9448212610061235,0.4470905299282209,Financial Services,Insurance - Property & Casualty,N/A,0.49386,-1.108277995257159,-1.1550158421411336,-7.058820550063332
ACIU,AC Immune SA,2.82,undefined,-0.86,N/A,undefined,7.106017,undefined,-4.94,214672928,N/A,74797000,-219328632,0.758,4304000,1.7624999999999997,1.71875,2.75,1.6,0.0622,undefined,101773573,CHF,Switzerland,294125632,none,-3.413,-0.21185599006828057,undefined,undefined,Healthcare,Biotechnology,N/A,0.3787,-1.4917970891521948,-1.2632940484655257,-6.930692190516753
ACHV,"Achieve Life Sciences, Inc.",4.45,undefined,-1.1,N/A,undefined,22.85,-16.952933591354686,Not Found!,454834880,-26947124,29269000,-439882904,0.285,14952000,2.225,2.22,4.44,2.0,0.0678,-0.2624914429128255,102659057,USD,United States,469151904,strong_buy,-8.709,-0.5405959031657356,undefined,undefined,Healthcare,Biotechnology,N/A,0.0093,-2.689336970130239,-0.9613908172195047,1.3667456797085837
