TICKER SYMBOL,NAME,LIST PRICE,INTRINSIC VALUE,EPS TTM,GROWTH ESTIMATES NEXT 5 YEARS,MARGIN OF SAFETY,PRICE TO BOOK,PRICE TO CASH FLOW,ALTMAN Z-SCORE,ENTERPRISE VALUE,FREE CASH_FLOW,TOTAL CASH,TOTAL CASH MINUS MARKET CAP,TOTAL CASH PER SHARE,TOTAL LIABILITIES,PRICE/52 WEEK LOW,DAY LOW/52 WEEK LOW,DAY LOW,52 WEEK LOW,PERCENT SHORT OF FLOAT,CASH FLOW PER SHARE,SHARES OUTSTANDING,CURRENCY,COUNTRY,MARKET CAP,RECOMMENDATION KEY,ENTERPRISE VALUE/EBITDA,INTRINSIC_VALUE_BY_CASH_FLOW,MARGIN_OF_SAFETY_BY_CASH_FLOW,SECTOR,INDUSTRY,RSI,INSIDER OWNERSHIP
AAME,Atlantic American Corporation,2.64,undefined,0.14,N/A,undefined,0.5747364,2.274760956569026,,72620360,23678124,23921000,-32797392,1.172,39768000,1.7718120805369129,1.7577181208053694,2.619,1.49,0.0036000002,1.1605615053204785,20402300,USD,United States,56718392,none,9.435,undefined,undefined,Financial Services,Insurance - Life,50.08,0.79867
AAON,"AAON, Inc.",88.35,37.969565217391306,2.13,12.00,0.42976304716911495,9.584256,522.5842190755845,23.83,7089876992,13792500,2859000,-7049878536,0.035,40000000,1.691232771822358,1.6506508422664625,86.23,52.24,0.036,0.1690636585932217,81581696,USD,United States,7052737536,buy,25.08,3.0137434792704747,0.03411141459276146,Industrials,Building Products & Equipment,63.08,0.17276
AAPL,Apple Inc.,171.37,103.94817391304349,6.42,10.12,0.6065715931204031,35.944084,30.57050274643534,8.00,2695267352576,86563127296,73100001280,-2587230371840,4.734,108040003584,1.0986664957045775,1.0902679830747533,170.06,155.98,0.0073,5.605730511578928,15441899520,USD,United States,2660330373120,buy,20.715,90.76408880486926,0.5296381443944054,Technology,Consumer Electronics,41.16,0.059359998
AAPB,GraniteShares 2x Long AAPL Dail,17.59,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.025476593015799,1.0109018830525274,17.34,17.153,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
AAPU,Direxion Daily AAPL Bull 1.5X S,22.54,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0493482309124766,1.0369040968342644,22.2727,21.48,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
AAPD,Direxion Daily AAPL Bear 1X Sha,22.65,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1526717557251909,1.1419847328244277,22.44,19.65,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABAT,American Battery Technology Com,1.98,undefined,-7.5,N/A,undefined,1.4084507,-5.769406920698083,N/A,107247312,-17806354,7726038,-90855274,0.149,16391981,1.1647058823529413,1.1058823529411765,1.88,1.7,0.0799,-0.34318952142145404,51884900,USD,United States,98581312,buy,-3.93,undefined,undefined,Basic Materials,Other Industrial Metals & Mining,41.18,0.041300002
ABCL,AbCellera Biologics Inc.,4.71,-8.204347826086957,-0.51,10.00,-1.7418997507615621,1.1585059,-13.393664073488557,2.91,660665088,-102959376,760585024,-583284416,2.598,77380000,1.2170542635658914,1.1782945736434107,4.56,3.87,0.108,-0.3516588122680322,292782016,USD,Canada,1343869440,buy,-3.104,-5.657120023442258,-1.2010870538093965,Healthcare,Biotechnology,39.39,0.28089002
AAXJ,iShares MSCI All Country Asia e,67.93,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1150689428759029,1.1061227839789889,67.385,60.92,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABCB,Ameris Bancorp,48.38,55.81304347826088,3.89,8.00,1.153638765569675,0.94336593,undefined,"Bancorp)  Altman Z-Score as of today (March 24, 2024) is ",2765222400,N/A,1176877056,-2066852096,17.113,710480000,1.7077303212142607,1.656194846452524,46.92,28.33,0.0291,undefined,69030200,USD,United States,3243729152,buy,N/A,undefined,undefined,Financial Services,Banks - Regional,"Bancorp)  14-Day RSI as of today (March 24, 2024) is 49.89",0.05547
ABIO,"ARCA biopharma, Inc.",1.78,undefined,-0.37,N/A,undefined,0.693302,-6.232326200464794,N/A,-11483977,-4141625,37431000,11764054,2.581,280000,1.141025641025641,1.1217948717948718,1.75,1.56,0.0176,-0.2856076435580749,14501100,USD,United States,25666946,none,1.612,undefined,undefined,Healthcare,Biotechnology,67.17,0.0128999995
ABEO,Abeona Therapeutics Inc.,7.53,undefined,-2.53,N/A,undefined,13.613596,-10.901896079495085,-15.79,161345824,-18894250,52226000,-155945552,1.909,5400000,2.885057471264368,2.8544061302681993,7.45,2.61,0.073,-0.6907055382928167,27355000,USD,United States,208171552,buy,-3.514,undefined,undefined,Healthcare,Biotechnology,52.95,0.04937
ABCS,Alpha Blue Capital US Small-Mid,26.9348,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1052441526466967,1.098494050061551,26.7703,24.37,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABL,"Abacus Life, Inc.",12.18,undefined,-0.09,,undefined,4.683642,36.472828400303854,3.23,887291648,21270702,27841560,-745413352,0.437,141740528,2.226691042047532,2.0688848263254114,11.3168,5.47,N/A,0.3339472296011605,63694800,USD,United States,773254912,none,31.108,undefined,undefined,Financial Services,Insurance - Life,53.55,0.88333
ABLV,Able View Global Inc.,2.86,undefined,0.22,,undefined,0.33299953,-8.096516967722476,5.00,19621000,-6007524,6149339,-105247205,6.149,23110340,1.7874999999999999,1.625,2.6,1.6,N/A,-0.35323831363556185,17007000,USD,China,111396544,none,1.528,undefined,undefined,Communication Services,Advertising Agencies,30.55,1.01509
ABLLL,"Abacus Life, Inc. - 9.875% Fixe",25.35,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0449299258037923,1.0379225061830173,25.18,24.26,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLLW,None,0.64,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.0666666666666667,1.0,0.6,0.6,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ABLVW,Able View Global Inc. Warrant,0.0565,undefined,N/A,,undefined,0.006697546,undefined,N/A,N/A,-6007524,6149339,N/A,6.149,23110340,1.0560747663551402,1.0,0.0535,0.0535,N/A,undefined,N/A,USD,China,N/A,none,N/A,undefined,undefined,Communication Services,Advertising Agencies,N/A,N/A
ABOS,"Acumen Pharmaceuticals, Inc.",4.33,-30.29817391304348,-1.11,22.89,-6.997268802088564,0.88842976,-8.038612691746678,N/A,33582984,-31193500,215434000,-33581168,3.72,2000,2.3922651933701657,2.3756906077348066,4.3,1.81,0.0162,-0.5386501584341354,57910500,USD,United States,249015168,buy,-0.591,-14.702807368041316,-3.3955675214876018,Healthcare,Biotechnology,58.51,0.094680004
ABNB,"Airbnb, Inc.",168.18,203.69739130434786,7.23,23.90,1.2111867719369,13.116112,26.01720454900067,6.13,99304964096,2831875072,10071000064,-97001020416,15.789,2304000000,1.624142926122646,1.6096571704490585,166.68,103.55,0.045700002,6.464184101072452,438087008,USD,United States,107072020480,hold,64.109,182.12136076065,1.0828954736630394,Consumer Cyclical,Travel Services,63.14,0.03011
ABSI,Absci Corporation,5.28,-33.18260869565218,-1.2,23.30,-6.284584980237154,2.6148968,-17.196026352204708,4.35,476581664,-34433248,97659000,-457448840,0.866,15957000,4.752475247524753,4.387938793879388,4.875,1.111,0.19690001,-0.30704768019403794,112143000,USD,United States,555107840,buy,-5.981,-8.490535852322093,-1.6080560326367601,Healthcare,Biotechnology,51.77,0.22648
ABTS,Abits Group Inc,0.776,undefined,N/A,,undefined,N/A,-0.7231144735345442,18.48,23887814,-38155020,1538831,-23882779,0.043,0,1.3734513274336284,1.1345132743362834,0.641,0.565,0.007900001,-1.0731357598292208,35554700,USD,Hong Kong,25421610,none,N/A,undefined,undefined,Financial Services,Capital Markets,34.80,0.21888
ABUS,Arbutus Biopharma Corporation,2.55,undefined,-0.44,N/A,undefined,4.00641,-8.87331820612893,-5.98,324495488,-51582124,126003000,-322726984,0.702,1768000,1.5088757396449703,1.4763313609467457,2.495,1.69,0.0317,-0.28737840126579456,179492000,USD,United States,448729984,buy,-4.235,undefined,undefined,Healthcare,Biotechnology,35.90,0.23433
ABVC,"ABVC Biopharma, Inc.",1.06,undefined,-2.43,N/A,undefined,1.0094341,-4.037578179667155,-7.46,13324854,-2772460,139467,-11160162,0.013,2450160,1.572700296735905,1.572700296735905,1.06,0.674,0.0222,-0.26253361615090337,10560400,USD,United States,11299629,hold,-1.627,undefined,undefined,Healthcare,Biotechnology,32.27,0.26973
ABVX,Abivax SA,14.52,undefined,-2.66,N/A,undefined,7.7219872,-25.451841869303603,N/A,548540160,-35893752,114381000,-808180600,2.689,41469000,1.8161350844277673,1.7996247654784239,14.388,7.995,N/A,-0.5704891643819288,62917500,EUR,France,922561600,buy,-7.478,undefined,undefined,Healthcare,Biotechnology,61.00,0.0
ACAB,Atlantic Coastal Acquisition Co,10.73,undefined,0.17,,undefined,N/A,26.967723667601533,N/A,116391824,3249666,948153,-86687935,0.087,0,1.0960163432073546,1.0960163432073546,10.73,9.79,0.0002,0.3978830446446172,8167390,USD,United States,87636088,none,N/A,undefined,undefined,Financial Services,Shell Companies,48.94,0.68126
ACABU,Atlantic Coastal Acquisition Co,11.0,undefined,N/A,,undefined,N/A,undefined,N/A,119344456,3249666,948153,N/A,0.087,0,1.1111111111111112,1.1111111111111112,11.0,9.9,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,93.57,0.0
ACABW,Atlantic Coastal Acquisition Co,0.055,undefined,N/A,,undefined,16.733334,undefined,N/A,N/A,3249666,948153,N/A,0.087,0,1.095617529880478,1.0,0.0502,0.0502,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,N/A
ACAC,Acri Capital Acquisition Corpor,11.22,undefined,-0.34,,undefined,N/A,undefined,N/A,61797872,N/A,52840,-60661948,0.01,1135924,1.1356275303643724,1.1356275303643724,11.22,9.88,0.0002,undefined,3255050,USD,United States,60714788,none,N/A,undefined,undefined,Financial Services,Shell Companies,68.61,0.113129996
ACACU,Acri Capital Acquisition Corpor,11.77,undefined,N/A,,undefined,N/A,undefined,N/A,61148512,N/A,52840,N/A,0.01,1135924,1.110377358490566,1.0471698113207548,11.1,10.6,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,38.91,0.055219997
ACACW,None,0.09,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.5,1.0,0.06,0.06,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
ACAD,ACADIA Pharmaceuticals Inc.,18.41,112.12608695652176,-0.37,-357.00,6.090499019908841,6.8459196,106.66476646749035,2.38,2575988736,28439124,438864992,-2518792608,2.663,57205000,1.0395256916996047,1.0112930547713157,17.91,17.71,0.0876,0.17259682470322626,164772000,USD,United States,2957657600,buy,-37.979,-52.30434209484727,-2.841083220795615,Healthcare,Biotechnology,23.14,0.00459
ACB,Aurora Cannabis Inc.,3.84,undefined,-58.78,N/A,undefined,0.44784373,undefined,-9.78,261590368,N/A,148551008,-117459152,2.724,103340000,1.352112676056338,1.3411971830985916,3.809,2.84,N/A,undefined,54539400,CAD,Canada,266010160,hold,-7.849,undefined,undefined,Healthcare,Drug Manufacturers - Specialty & Generic,75.15,0.00011
ACBA,Ace Global Business Acquisition,12.23,undefined,-0.35,,undefined,N/A,undefined,N/A,46498860,N/A,58653,-41904675,0.017,4594192,1.1292705447830103,1.1292705447830103,12.23,10.83,0.0031,undefined,3431180,USD,Hong Kong,41963328,none,N/A,undefined,undefined,Financial Services,Shell Companies,66.37,0.46747002
ACBAU,Ace Global Business Acquisition,11.96,undefined,-0.208,,undefined,N/A,undefined,N/A,45572440,N/A,58653,N/A,0.017,4594192,1.1865079365079365,1.1865079365079365,11.96,10.08,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,93.97,0.0
ACBAW,Ace Global Business Acquisition Limited Warrant,0.02,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,58653,N/A,0.017,4594192,1.0,1.0,0.02,0.02,N/A,undefined,N/A,USD,Hong Kong,N/A,none,N/A,undefined,undefined,Financial Services,Shell Companies,N/A,N/A
ACCD,"Accolade, Inc.",9.75,-10.706086956521741,-1.62,-0.90,-1.0980602006688964,1.6802409,50.350605011883424,-0.39,746279168,14989375,230016992,-504581088,2.972,241698000,1.5402843601895735,1.489731437598736,9.43,6.33,0.0319,0.19364216175155927,77407600,USD,United States,734598080,buy,-8.42,1.2797221124450875,0.13125354999436795,Healthcare,Health Information Services,39.56,0.029849999
ACDC,ProFrac Holding Corp.,8.38,2.6382608695652174,-0.82,-12.20,0.3148282660579018,1.0725095,2.9073072690683683,1.38,2553592576,460012512,25300000,-1275391072,0.159,1160800000,1.2972136222910218,1.2507739938080495,8.08,6.46,0.2061,2.882392270386105,159594000,USD,United States,1300691072,buy,3.891,-9.273783826459642,-1.1066567812004344,Energy,Oil & Gas Equipment & Services,54.77,0.84691
ACET,"Adicet Bio, Inc.",2.04,-108.22260869565218,-3.31,29.10,-53.050298380221655,0.55682683,-2.734863796426094,N/A,41130224,-61280624,159711008,-20206256,1.944,20924000,1.8545454545454545,1.8363636363636362,2.02,1.1,0.0799,-0.745923801640821,82154000,USD,United States,179917264,buy,-0.325,-24.388465166691194,-11.955129983672153,Healthcare,Biotechnology,44.13,0.01423
ACGL,Arch Capital Group Ltd.,90.69,284.9426086956522,11.62,19.70,3.141940772914899,1.9244075,4.264457588325251,,34502782976,7956874752,3000999936,-30927013888,8.054,2881999872,1.378686530860444,1.3674369109151718,89.95,65.78,0.0094,21.266479527966418,374151008,USD,Bermuda,33928013824,buy,9.378,521.4910632075243,5.7502598214524685,Financial Services,Insurance - Diversified,62.07,0.03209
ACGLN,Arch Capital Group Ltd. - Depos,20.77,undefined,4.691,,undefined,0.43865794,undefined,N/A,8415192064,7956874752,3000999936,N/A,8.054,2881999872,1.2595512431776836,1.252274105518496,20.65,16.49,N/A,undefined,N/A,USD,Bermuda,N/A,none,2.287,undefined,undefined,Financial Services,Insurance - Diversified,N/A,N/A
ACGLO,Arch Capital Group Ltd. - Depos,23.72,undefined,4.691,,undefined,0.50349104,1.2011893573362609,N/A,9553566720,7956874752,3000999936,-10832787456,8.054,2881999872,1.2354166666666666,1.2323229166666667,23.6606,19.2,N/A,19.747094706700622,402939008,USD,Bermuda,13833787392,none,2.597,undefined,undefined,Financial Services,Insurance - Diversified,N/A,0.0
ACHC,"Acadia Healthcare Company, Inc.",75.54,-4.047826086956522,-0.25,10.12,-0.05358520104522797,2.5092673,16.94784457783244,2.26,8575533056,411351360,100073000,-6959120344,1.084,1510728960,1.1361106933373442,1.1279891713039556,75.0,66.49,0.031,4.457203962019178,92289104,USD,United States,7059193344,buy,13.421,72.16794588938879,0.9553606816175375,Healthcare,Medical Care Facilities,35.07,0.02757
ACHL,Achilles Therapeutics plc,1.27,-22.63478260869565,-1.9,5.20,-17.8226634714139,0.3401541,-1.494854564034978,N/A,-80584824,-34648376,140138000,87935888,3.436,7351000,1.7162162162162162,1.6216216216216215,1.2,0.74,0.0056,-0.8495809763405742,40782900,USD,United Kingdom,52202112,buy,1.203,-10.12109510944858,-7.969366227912268,Healthcare,Biotechnology,56.30,0.0575
ACIC,American Coastal Insurance Corp,10.86,45.84782608695653,1.85,20.00,4.2217151092961815,1.3632686,-2.1693132547384155,,427986720,-239293504,188275008,-294977920,4.357,159190000,7.337837837837838,6.6824324324324325,9.89,1.48,0.0504,-5.006192617077584,47799500,USD,United States,483252928,buy,3.983,-124.06651268409665,-11.424172438682934,Financial Services,Insurance - Property & Casualty,36.95,0.50547004
ACHV,"Achieve Life Sciences, Inc.",4.6,-41.27826086956522,-2.02,15.00,-8.973534971644614,24.083769,-7.740969828056336,N/A,93721496,-20353876,19919000,-137639736,0.941,16278000,1.518151815181518,1.4903630363036304,4.5158,3.03,0.0365,-0.5942407866424928,34251900,USD,Canada,157558736,buy,-2.798,-12.143181292259637,-2.6398220200564433,Healthcare,Biotechnology,56.14,0.092819996
ACIU,AC Immune SA,3.15,undefined,-0.72,N/A,undefined,1.7953216,-7.398568466050775,4.57,188887376,-42107000,103048000,-200571616,1.097,3497000,1.7696629213483146,1.6685393258426968,2.97,1.78,0.010299999,-0.4257580387954988,98898896,CHF,Switzerland,303619616,strong_buy,-3.636,undefined,undefined,Healthcare,Biotechnology,39.68,0.41872
ACIW,"ACI Worldwide, Inc.",32.57,19.965217391304353,1.12,12.00,0.6129940863157616,2.6140535,22.61635292414583,2.30,4336888320,153246256,164239008,-3244169312,1.543,1092728064,1.6651329243353785,1.6329243353783234,31.94,19.56,0.0305,1.4401084078073167,106413000,USD,United States,3408408320,buy,14.164,25.671497704391303,0.788194587178118,Technology,Software - Infrastructure,54.98,0.01388
ACLS,"Axcelis Technologies, Inc.",114.42,184.3826086956522,7.44,20.00,1.6114543672054904,4.2575865,45.41305608136055,"Technologies)  Altman Z-Score as of today (March 24, 2024) is 7.99",3245357056,82202000,506148000,-3169474656,15.514,75887000,1.0868161094224924,1.0636398176291793,111.98,105.28,0.0616,2.519539750749407,32625800,USD,United States,3675622656,buy,11.876,62.440767735963576,0.5457155019748609,Technology,Semiconductor Equipment & Materials,"Technologies)  14-Day RSI as of today (March 24, 2024) is 47.25",0.01055
ACLX,"Arcellx, Inc.",72.04,-99.44869565217392,-1.47,69.30,-1.380464959080704,7.564627,311.0266432791577,6.63,3103514368,12228750,702017024,-3005888256,13.297,97625000,2.640762463343109,2.529692082111437,69.01,27.28,0.0727,0.23162002856244532,52796600,USD,United States,3707905280,buy,-35.331,15.669598454050652,0.21751247159981468,Healthcare,Biotechnology,54.92,0.13005
ACMR,"ACM Research, Inc.",30.19,51.685565217391314,1.16,42.74,1.712009447412763,2.453851,-14.792047041517034,3.33,1858112256,-114443248,283926016,-1600243840,4.647,99096000,3.4502857142857146,3.3657142857142857,29.45,8.75,0.107,-2.040961600194032,56073200,USD,United States,1884169856,buy,17.878,-90.93814990777584,-3.0121944321886662,Technology,Semiconductor Equipment & Materials,63.27,0.21798
ACNB,ACNB Corporation,36.83,undefined,3.71,N/A,undefined,1.0889904,undefined,,490769536,N/A,65958000,-235980496,7.755,254788992,1.364074074074074,1.3044481481481482,35.2201,27.0,0.01,undefined,8505310,USD,United States,301938496,hold,N/A,undefined,undefined,Financial Services,Banks - Regional,46.41,0.042140003
ACON,"Aclarion, Inc.",0.3608,undefined,-8.82,N/A,undefined,N/A,-2.350692119225271,-31.40,799863,-1097519,1021069,-1495223,0.517,1125724,1.351310861423221,1.2659176029962547,0.338,0.267,0.0225,-0.1534867101689653,7150580,USD,United States,2516292,buy,-0.17,undefined,undefined,Healthcare,Health Information Services,25.32,0.02317
ACNT,Ascent Industries Co.,10.55,-36.34782608695653,-2.0,12.40,-3.4452915722233675,1.1013031,2.9975594185818113,2.62,191879584,35637000,730000,-105385232,0.072,86494000,1.465277777777778,1.4092083333333334,10.1463,7.2,0.0015,3.5195298997580364,10125500,USD,United States,106115232,strong_buy,-52.397,63.96363035212432,6.062903350912257,Basic Materials,Steel,51.84,0.12927
ACONW,None,0.041,undefined,-6.576,,undefined,N/A,undefined,N/A,N/A,-1097519,1021069,N/A,0.517,1125724,1.3666666666666667,1.0,0.03,0.03,N/A,undefined,N/A,USD,United States,N/A,none,N/A,undefined,undefined,Healthcare,Health Information Services,N/A,N/A
ACOR,"Acorda Therapeutics, Inc.",12.11,123.6913043478261,2.61,46.00,10.213980540695797,0.2549214,0.46055115506498673,-3.17,168650512,32660500,32468000,17438466,26.14,186088992,1.3455555555555554,1.3444444444444443,12.1,9.0,0.009,26.29458175670236,1242100,USD,United States,15029534,buy,14.659,1246.1345267306774,102.90128214126156,Healthcare,Drug Manufacturers - Specialty & Generic,40.47,0.0068900003
ACRS,"Aclaris Therapeutics, Inc.",1.2,-91.55043478260873,-1.27,74.40,-76.29202898550729,0.51871896,-2.131987324808056,"Therapeutics)  Altman Z-Score as of today (March 24, 2024) is -4.98",-34042200,-39920500,119106000,37542248,1.679,3500000,2.0338983050847457,1.9152542372881356,1.13,0.59,0.0991,-0.562855128657032,70925000,USD,United States,81563752,hold,0.29,-40.57451318753736,-33.81209432294781,Healthcare,Diagnostics & Research,"Therapeutics)  14-Day RSI as of today (March 24, 2024) is 44.05",0.02773
ACRV,"Acrivon Therapeutics, Inc.",6.33,undefined,-2.27,N/A,undefined,0.9904,-6.279755841664776,N/A,-287239,-22371876,142090000,4707280,6.402,4420000,1.9843260188087775,1.8025078369905956,5.75,3.19,0.0279,-1.0080009732228545,22194300,USD,United States,137382720,buy,0.005,undefined,undefined,Healthcare,Biotechnology,64.55,0.24434
ACST,"Acasti Pharma, Inc.",3.42,undefined,-5.68,N/A,undefined,0.49411425,-4.100706137483456,N/A,6867973,-7839125,25114000,-6843960,2.672,24000,1.9883720930232558,1.9672093023255814,3.3836,1.72,0.0027,-0.8340027023001468,9399400,USD,Canada,31957960,buy,-0.562,undefined,undefined,Healthcare,Biotechnology,62.83,0.16021
ACT,"Enact Holdings, Inc.",30.68,25.017391304347832,4.11,-1.50,0.815429964287739,1.0467477,4.857104369299748,,4964693504,1005015232,635902016,-4205784512,3.997,758915968,1.472168905950096,1.4592130518234165,30.41,20.84,0.0313,6.3165206401408165,159108992,USD,United States,4841686528,buy,N/A,38.44838650520498,1.2532068613169811,Financial Services,Insurance - Specialty,69.75,0.8115
ACTG,Acacia Research Corporation,5.18,14.373913043478263,0.58,20.00,2.7748866879301666,0.9158024,-10.972581893587446,8.13,115398416,-47159248,439908992,-80546592,4.404,13509000,1.510204081632653,1.489795918367347,5.11,3.43,0.0086,-0.47208579076792084,99895504,USD,United States,520455584,none,3.137,-11.699517423378909,-2.258594097177396,Industrials,Business Equipment & Supplies,83.28,0.020569999
ACVA,ACV Auctions Inc.,19.04,-3.800869565217392,-0.47,0.80,-0.19962550237486304,6.7883725,-39.65117353353498,4.14,2858872320,-67714128,411332000,-2727199840,2.51,131681000,1.6442141623488773,1.625215889464594,18.82,11.58,0.0804,-0.48018755318545414,141016000,USD,United States,3138531840,buy,-36.072,-3.883255864891065,-0.20395251391234587,Consumer Cyclical,Auto & Truck Dealerships,71.99,0.01622
ACWI,iShares MSCI ACWI ETF,109.98,undefined,N/A,,undefined,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.2489211900976607,1.2450601862366568,109.64,88.06,N/A,undefined,N/A,N/A,N/A,N/A,N/A,N/A,undefined,undefined,N/A,N/A,N/A,N/A
